show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Carlos Helo,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Huaso Clavel,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Lucho Navarro,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pam Pam,Pamela Leiva,Pancho del Sur,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sarah Sanders,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Hermógenes Conache,0.21185883882590775,0.06702194495398084,0.31545495145107527,0.3085979612635532,0.07990939987852162,0.06596104836262824,0.37419668404907913,0.32711394830954915,0.48430095874701257,0.10691051626772938,0.35202031059039834,0.2658448322979971,0.2377822425255047,0.24334531046374075,0.3981768277600112,0.37174338811913316,0.5397611046546736,0.10563602235072321,0.29963915012241266,0.16942173108601175,0.46038655886846747,0.3508730622313016,0.2648046527534669,0.441941441043117,0.2958081965487337,0.17806302472731173,0.010221454207302538,0.29299022926980606,0.3285574054440149,1.0000000000000002,0.23498249754996564,0.15164669013377882,0.29027242296126143,0.10376990812105857,0.17732097048645068,0.08846350541803315,0.2487270355901394,0.41306626806016755,0.2813714480215294,0.2993873167201472,0.21025816265362657,0.20204666675915756,0.3634154181390483,0.714831055936095,0.5284744588711437,0.028979713674955,0.08422063747253655,0.11603808645827812,0.3256721955917035,0.25626534931380923,0.1867607576181504,0.10456054548762257,0.32278573170076164,0.2794832507392584,0.26033967340570097,0.48564140371873643,0.25260186490249165,0.13867336866155977,0.3960794025831348,0.3318794984174837,0.36765796365846043,0.23525792391591668,0.39648635156578993,0.42556284727874427,0.42541729629546676,0.2124246584236372,0.3312736390159926,0.27328595341650475,0.2570291109801333,0.17353359917841507,0.4653027050259224,0.13250556950096343,0.3133908622679805,0.4115001910018272,0.3173441373337962,0.5061598336104534,0.5242738082621832
Huaso Filomeno,0.3695566071600877,0.5680189566022754,0.25077351044220547,0.3949764570967204,0.02671621221728802,0.14371842746610627,0.15496969368048996,0.48904817927875094,0.22200534527233468,0.04573591259634856,0.17912617015411283,0.51900366030452,0.10286527398123185,0.11205753712480232,0.45385862240003,0.07645739842874852,0.40607296610964616,0.034685060927231434,0.3291196159136555,0.21191974323339904,0.11469024564838137,0.11625169665972329,0.6742426927372018,0.08906893764682279,0.1888670138177997,0.15165454495894337,0.0072076255987476795,0.06056282715480331,0.14069679313834935,0.23498249754996564,1.0000000000000002,0.03613744124041459,0.6930027919597079,0.32815457975573015,0.04711338913701556,0.1473097483404006,0.1158502612415955,0.1334798193547203,0.40443046649508496,0.46992379178128624,0.1698651734821712,0.04441808402887569,0.2895795033117886,0.38294662831568255,0.5336978076304564,0.1280337554838187,0.05625218939985398,0.4729771182341451,0.2795901153128751,0.24777071608742468,0.33522234015200175,0.4725770581858404,0.05976736311140888,0.0301635489519394,0.5958127331724238,0.20045574628879415,0.019659694996800224,0.07923225029977601,0.03848972693727412,0.27316702615173794,0.12590161443125952,0.42453070743285226,0.21292966977188735,0.058451426163849254,0.2387765235133562,0.11945806360143643,0.23148425334951864,0.2698108997594959,0.23540863413032392,0.059338817428457195,0.10022350127646301,0.10696891509777591,0.29234672285489005,0.4022204425915629,0.4066715600657549,0.4089733609063137,0.08082672032396647
Hugo Goodman,0.014519626418456576,0.009070421263734503,0.19727720009846095,0.27323139740547225,0.020048806231568763,0.10961940704557614,0.08807885594208718,0.026354133871282284,0.10591080687771014,0.08465926242572598,0.05737815055358992,0.10447450429974849,0.6357610234728478,0.09421126184535443,0.06114666890386843,0.2864691247827334,0.2895923545287114,0.08674480892625731,0.3102426298050566,0.25743866905987395,0.04474380328196813,0.5880154424281607,0.07754882374976604,0.458154660235333,0.04167467764207056,0.0866943638599559,0.0019169691143714777,0.03477400044089002,0.5722395672141682,0.15164669013377882,0.03613744124041459,1.0,0.2081797338701514,0.06000949225870223,0.13939438806752263,0.023945727115622876,0.20051810514806837,0.13085101255848378,0.14084957639101356,0.0580590073720722,0.38254249460624956,0.2340552279979351,0.008911785066684911,0.2707362020901473,0.10345058654627742,0.2968233569115406,0.5644623604546454,0.11843576719900928,0.30390666425460205,0.32067734167813355,0.414442844248087,0.502392373500137,0.2868473661154832,0.2608958374665216,0.004375329842342873,0.1807719194904081,0.0166833012299443,0.29485097912215974,0.05468873653094666,0.23523490263110552,0.05504879659353827,0.48578657975643486,0.21712874532873,0.20491719514489679,0.06619802092417872,0.018084495069884233,0.2463997892797934,0.32264478743734987,0.05621840895556509,0.2419315897488164,0.17845406981359213,0.024002787993560832,0.07752132647365993,0.26312192544290736,0.2028640782234578,0.20988301284057106,0.2586989378507567
Hugo Varela,0.3093546095690676,0.2663937614425792,0.23864525028134714,0.4726233820587416,0.34481022215266405,0.11279515459160694,0.13778553605247174,0.5190575338575205,0.20949743594411577,0.036418336504526125,0.236000769569755,0.5365582443418432,0.12106466891704208,0.09169522853605747,0.42617254672999005,0.4832811670337745,0.458811445813112,0.027707866562301665,0.3181446279336816,0.2824829737983683,0.4259763673851426,0.11473330022319296,0.4776398527771126,0.07716038702289392,0.16023832652785758,0.3005359942211926,0.007303490009867511,0.29895523160635035,0.4343543675498148,0.29027242296126143,0.6930027919597079,0.2081797338701514,1.0000000000000002,0.3896716089171135,0.1001804847695231,0.11755623284939644,0.3283071312256193,0.06084545641381578,0.3637283432682413,0.12092053273648232,0.130638020648445,0.15059889561118683,0.17624110067370183,0.3524718624188378,0.5389182159378182,0.008910640128269464,0.2786711432817305,0.320453638439222,0.27534725345197547,0.5615978886041973,0.4116468245441072,0.4439795959109318,0.041372284161065594,0.04897198059241222,0.5382625142431787,0.18228741182655503,0.04321167331339828,0.07125905532805357,0.31006746643983,0.2629342946631001,0.05146542673637341,0.45897026220047626,0.1951662247662502,0.35267666776658185,0.16660969050805968,0.11021229371987966,0.18039547206113915,0.3014783832031315,0.18686687268343458,0.39901479093759706,0.2420494115510383,0.026903461630024852,0.39858710412991,0.6048283547009018,0.4384777731234488,0.5060333525647374,0.21965836847883735
Jani Dueñas,0.5788934940688758,0.13521058127586186,0.39959974874556137,0.456081377422919,0.6473294911543592,0.4185557228506407,0.16104113953100904,0.4042023600521734,0.15112408820051304,0.1829262654892996,0.44936974910515903,0.6948188549710143,0.1982702863522277,0.3410768438231127,0.2010536669733226,0.293945167199616,0.18502216851859712,0.028109561075610953,0.29772715553288215,0.0992599366288741,0.09859973561769599,0.07404253191218112,0.3864334400603822,0.17237397760632894,0.28315607571293716,0.4575991941725246,0.036053024677768865,0.17980474092569879,0.2644964256702107,0.10376990812105857,0.32815457975573015,0.06000949225870223,0.3896716089171135,0.9999999999999998,0.20840541909805504,0.4239870714184088,0.19560917043797957,0.40368648180163746,0.2634897629529275,0.2125185794984793,0.03400347215835433,0.5096158327671126,0.12113985278936043,0.22054563585105152,0.2577045655800854,0.30541637474004957,0.3479114644259004,0.3061859286567325,0.13665081182458838,0.1675763337460439,0.12930982687298212,0.23148598742100956,0.05998882402793552,0.1796459583555858,0.5090874222182444,0.4604589213582206,0.2966281817771838,0.25705593714279806,0.09968726320636878,0.542885745741463,0.2667319300608228,0.18207092234859068,0.1799828901064071,0.022268558910925093,0.04179893003612911,0.06978240006512063,0.17972675136155597,0.12130460297784158,0.052503784576930945,0.4272513068131461,0.17045604133769351,0.15093078666749185,0.2767390488286391,0.57950418830408,0.21157503359674465,0.36648478264403567,0.06416037668391049
Javiera Contador,0.3087948576320374,0.0370661645438754,0.40334958665180826,0.349199899339643,0.052396096126705836,0.4339866792361149,0.08587971474977119,0.23005772731045698,0.14979745169438233,0.04073159148067264,0.18057113697010724,0.39756878464378337,0.16071384048313941,0.6212589888582659,0.12570525217333325,0.2242636214890577,0.1412595276795379,0.01826655456533824,0.18722456167119167,0.013031468157824543,0.14585222770382816,0.09363376989696903,0.12513638405889665,0.3917586851711616,0.0909807332082802,0.16553448702501855,0.01049638602323613,0.196095593063806,0.21454083811695218,0.17732097048645068,0.04711338913701556,0.13939438806752263,0.1001804847695231,0.20840541909805504,0.9999999999999999,0.23734653939660386,0.31658095715318674,0.12506574516632338,0.3598533277093086,0.06747370897382544,0.04759051778289481,0.17196593903219204,0.03831651648106688,0.07678180849633148,0.24205478217362617,0.3576329810499931,0.07340197180731416,0.2549505550638226,0.18047307083726985,0.20024909256599613,0.3526829584418132,0.030918591799713523,0.15142360868462193,0.14749005989030556,0.16756932792457913,0.09898124384888211,0.36931900593019107,0.4080356385327151,0.044940493542834754,0.24736807147535375,0.21936743316540705,0.1078988055462952,0.18527233760194384,0.037162989716594715,0.2912618346109648,0.06350447671818384,0.13599741228708367,0.1282409293365078,0.05648380195546196,0.03565364240972621,0.09942024873877198,0.4437480781140664,0.10767764463090251,0.1004188914700215,0.32193794907441914,0.2069730413353418,0.021475154474330665
Jenny Cavallo,0.8341140900792201,0.0941382150060138,0.4967986542320905,0.15358936947213658,0.1103543544354075,0.738477346030144,0.06381403635355537,0.2016399038326773,0.08475796759035656,0.0726838871517985,0.25152363581611464,0.28524573455604296,0.033286371208103516,0.41666552162169496,0.10944966264136673,0.08380241926527529,0.1618758929168656,0.015552892644274837,0.43826965857824135,0.046901860206679996,0.05771284239587013,0.2723941817739723,0.17183156028916047,0.028598751359565952,0.15070054539544483,0.0380741185889215,0.03867307766562925,0.07514180619487998,0.02845286283656613,0.08846350541803315,0.1473097483404006,0.023945727115622876,0.11755623284939644,0.4239870714184088,0.23734653939660386,0.9999999999999998,0.050457744654505365,0.1944443672954512,0.17752684977171862,0.1160147671873335,0.023802437900532547,0.20778018351392843,0.047284431239449455,0.13437304848798726,0.17260901891999816,0.2943644017391512,0.23727027427480518,0.17569365089010824,0.07241629411512598,0.06964254487200243,0.09340167780795604,0.06573704086086368,0.01650901367997027,0.02737437980709438,0.25173225249600384,0.20933150512614218,0.2768793049127276,0.06807138086113146,0.024949643147210848,0.21341869789743304,0.21930116878180783,0.06380683063174997,0.11967134336542451,0.05179137359971151,0.04005009382641739,0.0241452346999254,0.19343011491247206,0.08123015415357901,0.04670573132681807,0.05769530564989412,0.1783577311047784,0.520198063508669,0.0906451655329772,0.1255764691852328,0.10956001406958074,0.1940012129152718,0.05782084595783071
"Jorge ""Chino"" Navarrete",0.22231949288597802,0.053428866720242586,0.2731667673339045,0.520853463565844,0.3403521891553666,0.2836934168372908,0.398246065301236,0.13860440124144113,0.2290550261293018,0.3315444764312591,0.1190635103074233,0.19860619792356596,0.1477652359675675,0.48114325313337003,0.3250592517718266,0.7176794736906899,0.3067081576943185,0.1002320572383979,0.379330983194033,0.23532686640795136,0.07720729177766922,0.32550092583257734,0.21817338407057796,0.3441569272902844,0.14406112009078387,0.31390509241867953,0.007736585835650738,0.12476431182209388,0.4842055191617117,0.2487270355901394,0.1158502612415955,0.20051810514806837,0.3283071312256193,0.19560917043797957,0.31658095715318674,0.050457744654505365,1.0,0.2725272092793131,0.265683726865159,0.2658518800718683,0.195889879641548,0.37526187255850907,0.23663914933900682,0.1911000071722336,0.35223140240589873,0.4202759651494033,0.14114244244566357,0.3108255709667884,0.4282349872803619,0.3952317855040957,0.2527457253373267,0.1588179810475267,0.1296852021480523,0.3091594011953021,0.03915472091224853,0.22734871289737052,0.04421430146084762,0.43794851587267225,0.46335386055951383,0.14213366694586885,0.26914783031332973,0.39253028630315934,0.31090531613651395,0.07587393545834961,0.1851876451737943,0.3365601444918594,0.2769561488865911,0.3710081132453325,0.2226165606911179,0.4300183090455996,0.3859151314603398,0.27849137466478946,0.32522910645008846,0.24609693588532294,0.33379895538488064,0.47710448202576167,0.2558472137983803
Jorge Alís,0.3109197414621802,0.14556112055545464,0.25975911392411033,0.6125558656152545,0.10669789187267961,0.04239519098624132,0.6344218284139806,0.2760834331053528,0.2095699667236816,0.34569464067640826,0.3670490438535834,0.36608752039363296,0.18780596958598544,0.28982631785871055,0.5360345472819118,0.22508797159282354,0.4250434218102634,0.06423881678667138,0.3086432789703187,0.0687921408289748,0.12964975601984965,0.30259084067099123,0.3274701582246548,0.18163947335574465,0.28127972426604253,0.12409123025182253,0.023861936990168836,0.10170451317187498,0.4433967803788318,0.41306626806016755,0.1334798193547203,0.13085101255848378,0.06084545641381578,0.40368648180163746,0.12506574516632338,0.1944443672954512,0.2725272092793131,1.0000000000000004,0.19284823507706708,0.47288429192519477,0.2181826742668444,0.3799976157373314,0.25491528201566827,0.35996453144147417,0.30831533279007484,0.1618797916408964,0.19614635668247463,0.2789187637236096,0.2941164355135086,0.1630656452111771,0.08077376313994673,0.14852083325539314,0.34109159138743633,0.20366597706440998,0.28633225999420164,0.5217229627219112,0.35212590767427626,0.13121117982798153,0.1955688368725644,0.4273519400551577,0.3690845580414029,0.25157815273696255,0.6515566202000659,0.03864775240364628,0.23476796693596025,0.2875057748349706,0.5466828336486933,0.18477882139724175,0.12659018946368242,0.08616846145208507,0.2523892121807204,0.36202803565184455,0.12038117112714442,0.4228826945443816,0.2451767169405148,0.39529029359940454,0.44110703800642564
"Juan Luis ""Jajá"" Calderón",0.29074752703833456,0.30450672073190516,0.256276178769322,0.2841702291056748,0.18199784422015394,0.2659048262169137,0.2694229721968642,0.4889691299048066,0.3395167610648951,0.192295041257185,0.20026705405340936,0.5121251717827955,0.17514173415715423,0.37367318744454153,0.1845184278933255,0.22076433223279895,0.36104414738142,0.10846119670911081,0.46474262156387436,0.165258240365097,0.08713936797536094,0.1672714353482488,0.3658055248619066,0.18032232133093146,0.034083193733574234,0.23754152724960667,0.12885071163389278,0.07249162763885199,0.2546501981663111,0.2813714480215294,0.40443046649508496,0.14084957639101356,0.3637283432682413,0.2634897629529275,0.3598533277093086,0.17752684977171862,0.265683726865159,0.19284823507706708,1.0000000000000002,0.39779283226698514,0.00444654453952524,0.319528641172587,0.3487933727993461,0.36570532846647996,0.48436551972215464,0.1545077912580269,0.18176383311434763,0.4457753701196345,0.24664177329612,0.2610715153933439,0.13848386163355744,0.18318479348063213,0.16128892278198648,0.022127658507811506,0.3727799032938272,0.20814095348472214,0.11235511017666208,0.11356667808509535,0.054375504968549045,0.20928007768475324,0.34370932630670603,0.21541786706914273,0.39628321003736966,0.05369732502216478,0.24556225665521283,0.3618647000606785,0.26808993519119606,0.2629033366672495,0.023758885385871172,0.1481236598727348,0.40137517831826525,0.3652918561099316,0.41610310555114505,0.3231742966452675,0.39074207343274187,0.3967792653663551,0.1278982764939891
Juan Pablo López,0.17799239025156283,0.6054881877592064,0.164470621887488,0.5391583726303318,0.09044093243429323,0.22760637762557445,0.5699524748567173,0.20941613660658978,0.12583837134522033,0.511211340240435,0.3959283556820105,0.2899191931619229,0.11871768398234775,0.22494841777624547,0.2350665726201634,0.19550337858243924,0.39065991320676213,0.11478194075982492,0.31891874619336313,0.06845104003167939,0.08739038935836856,0.17436701490370762,0.5480732772557315,0.1968991545498896,0.0718962339211642,0.23120491984598282,0.11370704666926074,0.11610791679443462,0.21642135030321824,0.2993873167201472,0.46992379178128624,0.0580590073720722,0.12092053273648232,0.2125185794984793,0.06747370897382544,0.1160147671873335,0.2658518800718683,0.47288429192519477,0.39779283226698514,0.9999999999999999,0.019718916845924958,0.26982406723854235,0.36518939090577884,0.39948503539963504,0.45131149233396983,0.2751526854955408,0.0764209780484337,0.459242737885822,0.2233320178378433,0.1934661691501688,0.08538594266975343,0.06603257805403229,0.12299067554040134,0.03606386898843767,0.20192944418595526,0.5932167413340081,0.14029102322455805,0.10698835258274013,0.11557325983849728,0.35631591980883326,0.22836042399745823,0.14221838382124677,0.3664847656503597,0.02622490084200255,0.32440317216007236,0.504519866163206,0.41645392437373024,0.24182277248267428,0.016923336211124244,0.08660067406130247,0.24869956820050185,0.18947923999495137,0.3615266484554093,0.19761241458924797,0.21768067417337875,0.44069128184209405,0.4027574109841301
Julio Sabala,0.017062979918272422,0.08165203588199366,0.004890776151778303,0.20825852912933343,0.0027848950689544037,0.015319988562986343,0.15215182134910293,0.006047954608222821,0.5323836761544991,0.0018927355212593807,0.005113842934339168,0.006863138310672129,0.4399799437935354,0.011766520858209837,0.5753132073730156,0.1731688678911684,0.10027952889310092,0.14654344805837197,0.5073561172609545,0.0,0.06463716723330341,0.5545445380146138,0.30480348277836716,0.08953895035992876,0.7482860921119606,0.3165460476250656,0.013676954924898671,0.15959761149552376,0.34565873110017126,0.21025816265362657,0.1698651734821712,0.38254249460624956,0.130638020648445,0.03400347215835433,0.04759051778289481,0.023802437900532547,0.195889879641548,0.2181826742668444,0.00444654453952524,0.019718916845924958,0.9999999999999999,0.01708542025605772,0.008217873934301893,0.03568790220094753,0.24031009140088969,0.06771950557265555,0.004909337159650264,0.10184465796695408,0.76337070559182,0.1988728868851733,0.45849227728422154,0.7078539069181875,0.10916575912526871,0.45981413033256485,0.02832600019508977,0.08407691892577687,0.005102784944836066,0.02736641991994129,0.3948854749562006,0.072326377844736,0.0216711938902776,0.6609956299528015,0.1933921389709101,0.11684342899496422,0.07511975366701254,0.005868265044726833,0.5132765816822673,0.4861705182470058,0.8355494985791361,0.3128571306914145,0.10441247752258336,0.015679121099670203,0.19107473772688358,0.318989132378889,0.011073549800910572,0.2382526724078157,0.18278007974197433
León Murillo,0.32688151940361704,0.009255309848011114,0.2815810579196497,0.305803491318981,0.2016316225369891,0.10075011497158247,0.14449418348967596,0.3436761246668961,0.26136777036564796,0.14350854072654906,0.4425594967830619,0.5986469113866282,0.20362524993472725,0.3270059107274706,0.13517288251570445,0.5508105001536846,0.31589042571202997,0.17855989472900316,0.4490185629213593,0.32161090406451454,0.09132986677440673,0.14221638346733528,0.3985727145241859,0.25992679729448054,0.17567564672879354,0.18373664018469116,0.008518604537060055,0.17283282407508604,0.22666145930024775,0.20204666675915756,0.04441808402887569,0.2340552279979351,0.15059889561118683,0.5096158327671126,0.17196593903219204,0.20778018351392843,0.37526187255850907,0.3799976157373314,0.319528641172587,0.26982406723854235,0.01708542025605772,1.0,0.18678514456809628,0.3865871326090835,0.30893132886968766,0.4600170054186586,0.42658191001747114,0.4095064767801129,0.15599410580371542,0.17364820618295207,0.15841147696225177,0.0066039223594657045,0.07350956924565218,0.22686760654015495,0.21394149006119823,0.534519807991388,0.15094681922151298,0.31234965672596704,0.24791531674494205,0.6009414351248547,0.3404993019966033,0.1416547039031434,0.39893542442264746,0.06272858970111066,0.12376859875148183,0.4054619062175603,0.29929985052577357,0.17566077283621082,0.014247730755111633,0.18661097512314273,0.3833512518471078,0.08844820723847079,0.2824793912477831,0.12660084954618342,0.15199238349110758,0.5680203180899813,0.2084567342699424
Los Atletas de la Risa,0.08639565295173823,0.18560375962311906,0.18135348570461948,0.25144749331637345,0.12984571674675555,0.09291411593297233,0.21503137291156854,0.12259343244898158,0.26534725783442775,0.046986526008290994,0.36224039175115,0.25179708071247786,0.09598041060047,0.12436964030011949,0.1803868753978783,0.26511088620188106,0.23479121064768668,0.1703753850349194,0.1517329086512867,0.04932614002653159,0.08990234663387445,0.2163234000603821,0.192684920155627,0.0544399033137261,0.01342637231336924,0.15259658588122127,0.19808167337743604,0.09820024862228806,0.21143255163915453,0.3634154181390483,0.2895795033117886,0.008911785066684911,0.17624110067370183,0.12113985278936043,0.03831651648106688,0.047284431239449455,0.23663914933900682,0.25491528201566827,0.3487933727993461,0.36518939090577884,0.008217873934301893,0.18678514456809628,0.9999999999999999,0.46932368628616017,0.31963000238190314,0.17127547864646886,0.016588211387823935,0.1638107283406438,0.3125800186186082,0.11317075897740986,0.037571271237754215,0.05330327940697713,0.09987168068081766,0.014221879867975738,0.23980663436752972,0.16386238224118072,0.217185873991756,0.056852602475477874,0.1817945311045067,0.1957458827877146,0.7700843858954768,0.2006950013045886,0.31078900174300417,0.024091523594672475,0.4505629530588116,0.24457655222998131,0.35959984672618045,0.35754496513593337,0.00596119563440867,0.15205018311864169,0.1439241266042847,0.06841097686758385,0.3993206621566173,0.17489781373497867,0.20597569959826592,0.28330598356213166,0.1028070835053417
Los Indolatinos,0.2731430236788227,0.15207811192801637,0.38617479256641146,0.2839995912502752,0.08957910619270727,0.06506929229725952,0.31765137203721067,0.3308861017957044,0.3277722436385614,0.11470745368782277,0.34603353037169227,0.3912646592716613,0.23537058181789589,0.15602452882073167,0.32674853421665345,0.37321895721890097,0.5629159256902702,0.23513225665666843,0.24772620111090857,0.3708972892900519,0.11142518814920695,0.27676959165931103,0.27607858349016645,0.36549081645902687,0.0720589543237556,0.23952449536882564,0.0181105341434993,0.2654421827774629,0.3309989931812505,0.714831055936095,0.38294662831568255,0.2707362020901473,0.3524718624188378,0.22054563585105152,0.07678180849633148,0.13437304848798726,0.1911000071722336,0.35996453144147417,0.36570532846647996,0.39948503539963504,0.03568790220094753,0.3865871326090835,0.46932368628616017,1.0,0.5989530787857273,0.11019907200166475,0.2813419923264562,0.23784901556574511,0.2531062203469465,0.22702524808725705,0.2605477386875623,0.1622509913992081,0.2208102889149864,0.0322367040739466,0.3278858258690094,0.43135645958290547,0.15668388289112772,0.06578652238254386,0.09489535676543955,0.48384382465809034,0.37476789316587894,0.23866496739594892,0.35185047227363625,0.09700122893283993,0.5355714408328697,0.27544617451160897,0.2535565072187957,0.29943815207842595,0.044393451247489266,0.18877135064807107,0.1947939190429458,0.11925157018028083,0.2968512017739279,0.2813593429350147,0.3489848020905935,0.47008743509452855,0.4829553981015252
Los Locos del Humor,0.31599608834549114,0.41129757622152835,0.4202821525769543,0.5058686465741395,0.13786436349540898,0.11448917271936805,0.2588645438789964,0.36476627452713345,0.42433171544937953,0.018947460621742716,0.4720729778260848,0.5247925079297712,0.18439380501951458,0.25374217923788184,0.5850761892180257,0.4355552542942393,0.4225565657539553,0.08344017623917377,0.5193359910118982,0.12424549222762879,0.23547719978222503,0.1393595516267357,0.5803340963976695,0.309583866399965,0.21224182393912872,0.5135470652321861,0.012165963236146299,0.2813765620125337,0.3318598262432547,0.5284744588711437,0.5336978076304564,0.10345058654627742,0.5389182159378182,0.2577045655800854,0.24205478217362617,0.17260901891999816,0.35223140240589873,0.30831533279007484,0.48436551972215464,0.45131149233396983,0.24031009140088969,0.30893132886968766,0.31963000238190314,0.5989530787857273,1.0,0.06525581742273415,0.06318823261839393,0.5432393305872975,0.4656471031184189,0.5023474159035191,0.5081433857040316,0.36526714438008595,0.16304721351262141,0.053684025266542694,0.40902900716863927,0.440997359942702,0.2266294193029935,0.20991295648723182,0.21656512770263556,0.43356437697121974,0.2299238111360126,0.4886515047592181,0.482621966087772,0.23616119642465658,0.35623074155504036,0.276578259768848,0.5240260313071483,0.5857433139130066,0.285532250304414,0.3183246968063374,0.3953934690732841,0.1979841269370824,0.5774336882947096,0.4531158429012136,0.3644239591526192,0.5504570937598768,0.43253899415947106
Lucho Miranda,0.24448105463440903,0.16715203980013038,0.3090399843340578,0.2707273293203819,0.07524067812536021,0.5595322078184187,0.09892063703246268,0.02869619870343103,0.10558292865823556,0.07278773004481137,0.2635076257657067,0.18469173501697414,0.24360486534952153,0.2536294974971742,0.03807830657110652,0.27048982387675796,0.10333116353147744,0.013698967714507572,0.4077390400377871,0.032729510227313484,0.017418883990002673,0.17693225158698497,0.18376532116946234,0.49182692333851574,0.03301776915250226,0.13748326398686372,0.007200556896522087,0.010254483828412186,0.15724323882529934,0.028979713674955,0.1280337554838187,0.2968233569115406,0.008910640128269464,0.30541637474004957,0.3576329810499931,0.2943644017391512,0.4202759651494033,0.1618797916408964,0.1545077912580269,0.2751526854955408,0.06771950557265555,0.4600170054186586,0.17127547864646886,0.11019907200166475,0.06525581742273415,0.9999999999999999,0.04891852514250966,0.5030623263031629,0.08662943724237658,0.028894981473410245,0.032376499775805666,0.08650796071307756,0.05819840358391295,0.4966725717226676,0.05627805681284763,0.12510754695617715,0.10875701689956795,0.6783477549362612,0.14472167673874495,0.3307670507634323,0.24610106074218058,0.15132873064247793,0.23821961452089913,0.01292703176358595,0.013113060550089024,0.08349864718971566,0.17652603097181963,0.04466221576061341,0.01869028336605358,0.056718941211340336,0.17187342211578643,0.23811510202618216,0.054260665449117965,0.07412432364892066,0.061443452356866615,0.18740803023112004,0.024831531613361504
Lucho Navarro,0.3275725420090289,0.007120207127737504,0.27882069243562324,0.18650482504332347,0.19005648405723147,0.1382222434948618,0.05258946270188085,0.24797181657639247,0.05852579819616034,0.11395531981059406,0.1741386011794684,0.3701150300779225,0.06022358750301652,0.36536634159503123,0.04879034391406756,0.2963249452036286,0.36839441342196777,0.0,0.08287854435786675,0.4446161951781784,0.036725459749331925,0.37769470783350273,0.12055651756369169,0.010695708914621972,0.12805191653983716,0.08755602165189706,0.006361256160267405,0.07053782714176383,0.3290967591295318,0.08422063747253655,0.05625218939985398,0.5644623604546454,0.2786711432817305,0.3479114644259004,0.07340197180731416,0.23727027427480518,0.14114244244566357,0.19614635668247463,0.18176383311434763,0.0764209780484337,0.004909337159650264,0.42658191001747114,0.016588211387823935,0.2813419923264562,0.06318823261839393,0.04891852514250966,1.0,0.02767873146558646,0.05616558431835188,0.2803785133833348,0.4470900168151782,0.01595048534402664,0.019655402099125835,0.033620349330573146,0.09037598670784545,0.3284074338557682,0.07936388386112625,0.03800102924703092,0.01426022188353746,0.21862208749155654,0.18895332946460772,0.011629058397829064,0.08261417189947469,0.20012899365149509,0.017952241326397004,0.010839237898549113,0.07474615449316066,0.047695176053404696,0.012140779730079225,0.09485539355699303,0.1960034423421803,0.11430998268153258,0.03722476089893511,0.13721956328165794,0.39322419735581776,0.29438126080368293,0.2717723076958341
Luis Slimming,0.27635853955083234,0.7107143263969601,0.2529198636680491,0.36679348746289736,0.043567195414174816,0.29263153178577345,0.21845662597676982,0.2143814948697796,0.16444047343788204,0.05662109190216457,0.44081147101067636,0.5209452152644807,0.20526880501113157,0.30693811722754644,0.27770938472882645,0.18867271876378933,0.26108370495479205,0.04443873932256445,0.6033023906899815,0.1468654152567377,0.09233199821645824,0.09527325820797136,0.6027179960138719,0.3162712765992902,0.10182526598099817,0.40854263900040666,0.012590473200017546,0.021827309088352863,0.17339635741955617,0.11603808645827812,0.4729771182341451,0.11843576719900928,0.320453638439222,0.3061859286567325,0.2549505550638226,0.17569365089010824,0.3108255709667884,0.2789187637236096,0.4457753701196345,0.459242737885822,0.10184465796695408,0.4095064767801129,0.1638107283406438,0.23784901556574511,0.5432393305872975,0.5030623263031629,0.02767873146558646,1.0,0.2577769328008787,0.46102155434541575,0.19614852200249022,0.2347165381335273,0.10318972164614117,0.23399820258103143,0.3826911421766814,0.25655730438096186,0.2150021431743708,0.3604266099878475,0.11388065405404113,0.37583101170430816,0.21187583791474954,0.2901644750311651,0.46667002498433285,0.03895620722520644,0.1376946419588911,0.449394503258278,0.5803977172312124,0.2873969360761598,0.134407072460894,0.045483217799804444,0.1578467522108173,0.20667046341398113,0.39612728907460043,0.2621519560506483,0.269047828999499,0.3045233719662527,0.08076989757543884
