show_a,show_b,cosine_similarity
Lucho Navarro,Profesor Salomón y Tutu-Tutu,0.20012899365149509
Ernesto Belloni,Pancho del Sur,0.20005260627904825
Belén Mora,Rodrigo González,0.19982959982908635
"Daniel Muñoz ""El Carmelo""",Palta Meléndez,0.19967014805262132
Coco Legrand,Felo,0.19952511360217634
"Daniela ""Chiqui"" Aguayo",Pedro Ruminot,0.1993018239747868
"Carlos ""El Mono"" Sánchez",Rodrigo González,0.19890016705764918
Julio Sabala,Melón y Melame,0.1988728868851733
Dino Gordillo,Ruperto,0.19886657423039358
"Daniela ""Chiqui"" Aguayo",George Harris,0.1986867880746388
Coco Legrand,"Jorge ""Chino"" Navarrete",0.19860619792356596
"Daniel Muñoz ""El Carmelo""",Jani Dueñas,0.1982702863522277
George Harris,Los Atletas de la Risa,0.19808167337743604
Los Locos del Humor,Sarah Sanders,0.1979841269370824
Memo Bunke,Ruperto,0.197939681404544
Pamela Leiva,Sandy,0.19780390467476427
Edmundo Arrocet,Edo Caroe,0.19766415551676633
Juan Pablo López,Stefan Kramer,0.19761241458924797
Gloria Benavides,Pujillay,0.19735389168786405
Alison Mandel,Hugo Goodman,0.19727720009846095
Memo Bunke y Natalia Cuevas,Pedro Ruminot,0.19699349990682283
Felipe Avello,Juan Pablo López,0.1968991545498896
Dinamita Show,Fabrizio Copano,0.196849897693286
Fabrizio Copano,Sandy,0.19684218293083233
Alison Mandel,El Huaso Clavel,0.19681382007303302
Pedro Ruminot,Pujillay,0.19666151082997907
Bombo Fica,Felipe Avello,0.1966284861171689
Edo Caroe,Pujillay,0.1966280372763487
Alex Ortiz,Memo Bunke y Natalia Cuevas,0.1965287088345456
Luis Slimming,Memo Bunke,0.19614852200249022
Jorge Alís,Lucho Navarro,0.19614635668247463
Gigi Martin,Javiera Contador,0.196095593063806
Lucho Navarro,Sandy,0.1960034423421803
"Jorge ""Chino"" Navarrete",Julio Sabala,0.195889879641548
Los Atletas de la Risa,"Paul Vásquez ""El Flaco""",0.1957458827877146
Pancho del Sur,Rodrigo Villegas,0.19572506708149356
Jani Dueñas,"Jorge ""Chino"" Navarrete",0.19560917043797957
Jorge Alís,Pancho del Sur,0.1955688368725644
Arturo Ruiz-Tagle,Paulo Iglesias,0.19554626915783707
Dinamita Show,Juan Pablo López,0.19550337858243924
Hugo Varela,Pedro Ruminot,0.1951662247662502
Edo Caroe,Paulo Iglesias,0.1951459524143282
Los Indolatinos,Sandy,0.1947939190429458
Dinamita Show,Ernesto Belloni,0.19471220233268524
Palta Meléndez,Ruperto,0.19459839095855683
Jenny Cavallo,Jorge Alís,0.1944443672954512
Dinamita Show,Paulo Iglesias,0.19402120076627496
Jenny Cavallo,Álvaro Salas,0.1940012129152718
Carlos Helo,Palta Meléndez,0.19391347193858258
Juan Pablo López,Melón y Melame,0.1934661691501688
Jenny Cavallo,Rodrigo González,0.19343011491247206
Julio Sabala,Pedro Ruminot,0.1933921389709101
Pamela Leiva,Pujillay,0.19337998923370295
Diego Urrutia,El Pampero,0.1933381507982621
Alex Ortiz,"Paul Vásquez ""El Flaco""",0.19330559841272088
Jorge Alís,"Juan Luis ""Jajá"" Calderón",0.19284823507706708
Fabrizio Copano,Los Atletas de la Risa,0.192684920155627
Carlos Helo,"Juan Luis ""Jajá"" Calderón",0.192295041257185
El Pampero,Rodrigo González,0.1920533613242857
Rudy Rey,Stefan Kramer,0.19192979322663994
Fabrizio Copano,Millenium Show,0.19177102912153238
Belén Mora,Coco Legrand,0.1915530945246406
"Jorge ""Chino"" Navarrete",Los Indolatinos,0.1911000071722336
Julio Sabala,Sergio Freire,0.19107473772688358
Fusión Humor,Óscar Gangas,0.19077108867650136
Belén Mora,Dinamita Show,0.1904540300638998
Pancho del Sur,Profesor Salomón y Tutu-Tutu,0.19006289954678088
Bastián Paz,Lucho Navarro,0.19005648405723147
Melón y Melame,Pam Pam,0.1897818675638102
Dino Gordillo,Felipe Avello,0.1897627398804654
Alex Ortiz,Palta Meléndez,0.18965940557456085
Juan Pablo López,Sarah Sanders,0.18947923999495137
Alex Ortiz,Edo Caroe,0.18915351745005268
"Carlos ""El Mono"" Sánchez",Ernesto Belloni,0.18903804013049424
Lucho Navarro,Paulo Iglesias,0.18895332946460772
Felo,Huaso Filomeno,0.1888670138177997
Los Indolatinos,Ruperto,0.18877135064807107
Mauricio Palma,Óscar Gangas,0.1887537707316364
Dinamita Show,Luis Slimming,0.18867271876378933
Diego Urrutia,Ernesto Belloni,0.18851215119755396
Dino Gordillo,Memo Bunke y Natalia Cuevas,0.18826074076651472
Rodrigo González,Sarah Sanders,0.18805876195582621
"Daniel Muñoz ""El Carmelo""",Jorge Alís,0.18780596958598544
Bombo Fica,Dinamita Show,0.18763760851922828
Lucho Miranda,Álvaro Salas,0.18740803023112004
Edo Caroe,Javiera Contador,0.18722456167119167
Carlos Helo,Mauricio Palma,0.1870446597678299
Coco Legrand,Edmundo Arrocet,0.1869752982580065
Edo Caroe,Profesor Salomón y Tutu-Tutu,0.1869358499877426
Hugo Varela,Rudy Rey,0.18686687268343458
Bombo Fica,Carlos García,0.18679972109417872
León Murillo,Los Atletas de la Risa,0.18678514456809628
Hermógenes Conache,Memo Bunke,0.1867607576181504
León Murillo,Ruperto,0.18661097512314273
Arturo Ruiz-Tagle,Lucho Navarro,0.18650482504332347
Mauricio Palma,Paulo Iglesias,0.18648676564180236
Bombo Fica,Coco Legrand,0.18638548816581024
Alex Ortiz,Los Atletas de la Risa,0.18560375962311906
Melón y Melame,Pujillay,0.18528472903266294
Javiera Contador,Pedro Ruminot,0.18527233760194384
"Jorge ""Chino"" Navarrete",Pujillay,0.1851876451737943
Sergio Freire,Zip-Zup,0.1850597754165026
Dino Gordillo,Jani Dueñas,0.18502216851859712
Alejandra Azcárate,Gigi Martin,0.18500225449322735
Alison Mandel,Rodrigo Villegas,0.18493595629544113
Bombo Fica,"Paul Vásquez ""El Flaco""",0.18483128676242855
Jorge Alís,Rodrigo Villegas,0.18477882139724175
Arturo Ruiz-Tagle,Felo,0.18474790667379304
Coco Legrand,Lucho Miranda,0.18469173501697414
Diego Urrutia,"Juan Luis ""Jajá"" Calderón",0.1845184278933255
Pujillay,Rodrigo González,0.18445086590279977
"Daniel Muñoz ""El Carmelo""",Dinamita Show,0.1844094567791467
"Daniel Muñoz ""El Carmelo""",Los Locos del Humor,0.18439380501951458
Fabrizio Copano,Natalia Cuevas,0.1843923949243788
Carlos García,Gloria Benavides,0.18422986613378856
Gloria Benavides,Profesor Salomón y Tutu-Tutu,0.18393608139957976
Alison Mandel,Natalia Cuevas,0.18380272535951717
Fabrizio Copano,Lucho Miranda,0.18376532116946234
Fusión Humor,León Murillo,0.18373664018469116
"Paul Vásquez ""El Flaco""",Sandy,0.18356689747423252
Carlos García,Zip-Zup,0.1835240201968808
Memo Bunke y Natalia Cuevas,Álvaro Salas,0.18320914327106613
"Juan Luis ""Jajá"" Calderón",Memo Bunke y Natalia Cuevas,0.18318479348063213
Gloria Benavides,Sandy,0.18313017137598303
Carlos Helo,Jani Dueñas,0.1829262654892996
Julio Sabala,Óscar Gangas,0.18278007974197433
Bombo Fica,Paulo Iglesias,0.18277710951916074
Felipe Avello,Sandy,0.1826916360118671
"Carlos ""El Mono"" Sánchez",Sergio Freire,0.1826021803279283
Coco Legrand,Óscar Gangas,0.18256661684301864
Hugo Varela,Palta Meléndez,0.18228741182655503
Jani Dueñas,Payahop,0.18207092234859068
Arturo Ruiz-Tagle,Pam Pam,0.1820086240385167
Bastián Paz,"Juan Luis ""Jajá"" Calderón",0.18199784422015394
Alison Mandel,Ruperto,0.18188152480726086
Los Atletas de la Risa,Pancho del Sur,0.1817945311045067
"Juan Luis ""Jajá"" Calderón",Lucho Navarro,0.18176383311434763
Felipe Avello,Jorge Alís,0.18163947335574465
Alex Ortiz,Diego Urrutia,0.18144671761932132
Alison Mandel,Los Atletas de la Risa,0.18135348570461948
Rodrigo Villegas,Zip-Zup,0.181305766233762
Hugo Goodman,Palta Meléndez,0.1807719194904081
Dino Gordillo,"Paul Vásquez ""El Flaco""",0.1806691863370333
Centella,Javiera Contador,0.18057113697010724
Javiera Contador,Mauricio Palma,0.18047307083726985
Hugo Varela,Rodrigo González,0.18039547206113915
Diego Urrutia,Los Atletas de la Risa,0.1803868753978783
Felipe Avello,"Juan Luis ""Jajá"" Calderón",0.18032232133093146
Bombo Fica,Rudy Rey,0.1801391832760733
Pam Pam,Sergio Freire,0.1800201972993821
Jani Dueñas,Pedro Ruminot,0.1799828901064071
Belén Mora,Álvaro Salas,0.17997898406914892
"Daniela ""Chiqui"" Aguayo",Melón y Melame,0.17992430178027713
Natalia Cuevas,Sandy,0.1799102106506397
Pam Pam,Álvaro Salas,0.17987366011301778
Gigi Martin,Jani Dueñas,0.17980474092569879
Jani Dueñas,Rodrigo González,0.17972675136155597
Jani Dueñas,Natalia Cuevas,0.1796459583555858
Bombo Fica,Centella,0.17938735883629708
Memo Bunke y Natalia Cuevas,"Paul Vásquez ""El Flaco""",0.17917434362270432
Centella,Huaso Filomeno,0.17912617015411283
Edmundo Arrocet,Sandy,0.17861366629539696
Edmundo Arrocet,León Murillo,0.17855989472900316
Hugo Goodman,Sandy,0.17845406981359213
Jenny Cavallo,Sandy,0.1783577311047784
Bombo Fica,Gigi Martin,0.17827505970306656
Fusión Humor,Hermógenes Conache,0.17806302472731173
Alejandra Azcárate,Juan Pablo López,0.17799239025156283
Alex Ortiz,Zip-Zup,0.17777744442618765
Belén Mora,Gloria Benavides,0.17767003544315785
Jenny Cavallo,"Juan Luis ""Jajá"" Calderón",0.17752684977171862
Hermógenes Conache,Javiera Contador,0.17732097048645068
Ernesto Belloni,Lucho Miranda,0.17693225158698497
Gloria Benavides,Paulo Iglesias,0.17689648230312446
Belén Mora,Fabrizio Copano,0.1767783093373123
Felipe Avello,Pam Pam,0.17663771238206616
Melón y Melame,Pedro Ruminot,0.17660048158298977
Lucho Miranda,Rodrigo González,0.17652603097181963
Hugo Varela,Los Atletas de la Risa,0.17624110067370183
Dinamita Show,El Pampero,0.176193081782491
Dinamita Show,Pujillay,0.17579967814195452
Jenny Cavallo,Luis Slimming,0.17569365089010824
Felo,León Murillo,0.17567564672879354
León Murillo,Rodrigo Villegas,0.17566077283621082
Carlos García,Palta Meléndez,0.17552076561160357
"Daniel Muñoz ""El Carmelo""","Juan Luis ""Jajá"" Calderón",0.17514173415715423
Los Atletas de la Risa,Stefan Kramer,0.17489781373497867
Coco Legrand,Sarah Sanders,0.17472356839584266
Ernesto Belloni,Juan Pablo López,0.17436701490370762
Coco Legrand,El Pampero,0.17434307465147197
Millenium Show,Paulo Iglesias,0.17421410722326533
Centella,Lucho Navarro,0.1741386011794684
Bastián Paz,Payahop,0.17373856371413804
León Murillo,Melón y Melame,0.17364820618295207
"Daniel Muñoz ""El Carmelo""",Memo Bunke,0.17364330444121084
Hermógenes Conache,Ruperto,0.17353359917841507
George Harris,Natalia Valdebenito,0.17341549121981653
Gloria Benavides,Luis Slimming,0.17339635741955617
El Huaso Clavel,Natalia Valdebenito,0.17335584079749833
Dinamita Show,Julio Sabala,0.1731688678911684
Alex Ortiz,"Carlos ""El Mono"" Sánchez",0.17315394615787608
Coco Legrand,Ernesto Belloni,0.17309010667088634
Coco Legrand,Ruperto,0.1728970300715396
Gigi Martin,León Murillo,0.17283282407508604
Jenny Cavallo,Los Locos del Humor,0.17260901891999816
Natalia Valdebenito,Rodrigo Villegas,0.1725764075725407
Felipe Avello,Jani Dueñas,0.17237397760632894
Javiera Contador,León Murillo,0.17196593903219204
Lucho Miranda,Sandy,0.17187342211578643
Felo,Sergio Freire,0.17185506749882679
Fabrizio Copano,Jenny Cavallo,0.17183156028916047
Dinamita Show,Rudy Rey,0.17182297408450498
Alejandra Azcárate,Memo Bunke y Natalia Cuevas,0.17168011339492387
Memo Bunke,Óscar Gangas,0.1714103200089972
"Daniel Muñoz ""El Carmelo""",Paulo Iglesias,0.17127864766536827
Los Atletas de la Risa,Lucho Miranda,0.17127547864646886
Pancho del Sur,Stefan Kramer,0.17124450860787402
Centella,Pedro Ruminot,0.17120293502300055
Alison Mandel,Centella,0.17071913832060423
Diego Urrutia,Sarah Sanders,0.17057070377093683
Jani Dueñas,Sandy,0.17045604133769351
Dino Gordillo,Gigi Martin,0.17044569522448844
Edmundo Arrocet,Los Atletas de la Risa,0.1703753850349194
Huaso Filomeno,Julio Sabala,0.1698651734821712
El Huaso Clavel,Hermógenes Conache,0.16942173108601175
Fusión Humor,Pujillay,0.16937944971130794
Belén Mora,Dino Gordillo,0.169315844838668
Coco Legrand,"Daniel Muñoz ""El Carmelo""",0.1690371954259269
Diego Urrutia,Pujillay,0.16872141727269607
"Paul Vásquez ""El Flaco""",Ruperto,0.16854989432131462
Alison Mandel,Palta Meléndez,0.16787208559736175
Jani Dueñas,Melón y Melame,0.1675763337460439
Javiera Contador,Natalia Valdebenito,0.16756932792457913
Alex Ortiz,Stefan Kramer,0.16753655947884658
El Pampero,Ricardo Meruane,0.16732640278639355
Ernesto Belloni,"Juan Luis ""Jajá"" Calderón",0.1672714353482488
Belén Mora,Sergio Freire,0.16715884217920715
Alex Ortiz,Lucho Miranda,0.16715203980013038
"Daniela ""Chiqui"" Aguayo",Sergio Freire,0.16691798861391727
Dinamita Show,Natalia Valdebenito,0.16685671286342763
Felo,Gloria Benavides,0.16665025749983572
Hugo Varela,Pujillay,0.16660969050805968
"Daniel Muñoz ""El Carmelo""",Fabrizio Copano,0.16633651521276901
"Carlos ""El Mono"" Sánchez",Rodrigo Villegas,0.16628223153483343
Carlos Helo,Pamela Leiva,0.16624447965045394
Bombo Fica,Millenium Show,0.16606379571530738
Felo,Melón y Melame,0.1659016312063845
"Daniela ""Chiqui"" Aguayo",Pamela Leiva,0.16571235589288988
"Carlos ""El Mono"" Sánchez",Memo Bunke,0.16565956528848444
Pujillay,Sergio Freire,0.16563776141713202
Fusión Humor,Javiera Contador,0.16553448702501855
Payahop,Óscar Gangas,0.16546904030468956
El Huaso Clavel,"Juan Luis ""Jajá"" Calderón",0.165258240365097
Alex Ortiz,Mauricio Palma,0.1651595502351169
Felipe Avello,Rodrigo González,0.16507280597355492
Alex Ortiz,"Daniela ""Chiqui"" Aguayo",0.16500467752191225
Memo Bunke y Natalia Cuevas,Zip-Zup,0.16477590088901484
Alison Mandel,Juan Pablo López,0.164470621887488
Mauricio Palma,"Paul Vásquez ""El Flaco""",0.16444754130270928
Carlos García,Luis Slimming,0.16444047343788204
Alex Ortiz,Memo Bunke,0.1640850525337007
"Daniel Muñoz ""El Carmelo""",Sergio Freire,0.16408068608401727
Los Atletas de la Risa,Palta Meléndez,0.16386238224118072
Bombo Fica,Natalia Valdebenito,0.16385367918652313
Los Atletas de la Risa,Luis Slimming,0.1638107283406438
Millenium Show,Óscar Gangas,0.16364025631747006
Payahop,Profesor Salomón y Tutu-Tutu,0.16319909029087742
Jorge Alís,Melón y Melame,0.1630656452111771
Los Locos del Humor,Millenium Show,0.16304721351262141
"Daniela ""Chiqui"" Aguayo",Diego Urrutia,0.16277931361725942
Coco Legrand,Gigi Martin,0.16259424014099155
Los Indolatinos,Memo Bunke y Natalia Cuevas,0.1622509913992081
Dinamita Show,El Huaso Clavel,0.1621892067551372
Carlos García,"Daniel Muñoz ""El Carmelo""",0.1619615458289964
Jorge Alís,Lucho Miranda,0.1618797916408964
Dino Gordillo,Jenny Cavallo,0.1618758929168656
Felipe Avello,Sergio Freire,0.16161303732541465
Edmundo Arrocet,Natalia Valdebenito,0.16134593399430505
"Juan Luis ""Jajá"" Calderón",Millenium Show,0.16128892278198648
Paulo Iglesias,Payahop,0.16117659203319007
Fabrizio Copano,Felipe Avello,0.16113406797312976
Bombo Fica,Jani Dueñas,0.16104113953100904
"Daniel Muñoz ""El Carmelo""",Javiera Contador,0.16071384048313941
Felo,Hugo Varela,0.16023832652785758
"Carlos ""El Mono"" Sánchez",Payahop,0.16022727039864423
Gigi Martin,Julio Sabala,0.15959761149552376
Mauricio Palma,Millenium Show,0.15921487167724385
"Jorge ""Chino"" Navarrete",Memo Bunke y Natalia Cuevas,0.1588179810475267
León Murillo,Memo Bunke,0.15841147696225177
"Carlos ""El Mono"" Sánchez",Gloria Benavides,0.1582625740580684
Alejandra Azcárate,Pedro Ruminot,0.1579307850682879
Luis Slimming,Sandy,0.1578467522108173
Gloria Benavides,Lucho Miranda,0.15724323882529934
Edo Caroe,Millenium Show,0.15702445149973168
Pam Pam,"Paul Vásquez ""El Flaco""",0.15692697251317697
Centella,Payahop,0.15669493530186263
Los Indolatinos,Pam Pam,0.15668388289112772
El Huaso Clavel,Melón y Melame,0.15648250836134264
"Daniela ""Chiqui"" Aguayo",Los Indolatinos,0.15602452882073167
León Murillo,Mauricio Palma,0.15599410580371542
El Huaso Clavel,Pedro Ruminot,0.15505780836237548
Bombo Fica,Huaso Filomeno,0.15496969368048996
Belén Mora,Gigi Martin,0.15480253560626528
Ricardo Meruane,Ruperto,0.15451647767807902
"Juan Luis ""Jajá"" Calderón",Lucho Miranda,0.1545077912580269
Fabrizio Copano,Pancho del Sur,0.15431522007726212
Belén Mora,Pedro Ruminot,0.1543082867394372
Palta Meléndez,Zip-Zup,0.15359425129828774
Arturo Ruiz-Tagle,Jenny Cavallo,0.15358936947213658
Ernesto Belloni,Sergio Freire,0.15356106763162725
Centella,Ricardo Meruane,0.1534793746333914
El Pampero,Ruperto,0.15310960109497204
Alex Ortiz,Sergio Freire,0.15294940969392276
"Paul Vásquez ""El Flaco""",Pujillay,0.15265417589911795
Pamela Leiva,Álvaro Salas,0.15261750236202382
Fusión Humor,Los Atletas de la Risa,0.15259658588122127
Pujillay,Sandy,0.15241801371657737
Bombo Fica,Julio Sabala,0.15215182134910293
Alex Ortiz,Los Indolatinos,0.15207811192801637
Los Atletas de la Risa,Ruperto,0.15205018311864169
León Murillo,Zip-Zup,0.15199238349110758
Edo Caroe,Los Atletas de la Risa,0.1517329086512867
Fusión Humor,Huaso Filomeno,0.15165454495894337
Hermógenes Conache,Hugo Goodman,0.15164669013377882
Javiera Contador,Millenium Show,0.15142360868462193
Alison Mandel,Melón y Melame,0.15136700448975723
Rodrigo Villegas,Sarah Sanders,0.15136402345620192
Lucho Miranda,Payahop,0.15132873064247793
Carlos García,Jani Dueñas,0.15112408820051304
Edmundo Arrocet,Memo Bunke y Natalia Cuevas,0.1510066467875632
León Murillo,Pam Pam,0.15094681922151298
Jani Dueñas,Sarah Sanders,0.15093078666749185
Pam Pam,Pamela Leiva,0.15091754963653406
"Daniela ""Chiqui"" Aguayo",Gigi Martin,0.1508925042580463
Felo,Jenny Cavallo,0.15070054539544483
Hugo Varela,León Murillo,0.15059889561118683
Centella,Mauricio Palma,0.1500800926354935
Carlos García,Javiera Contador,0.14979745169438233
Felipe Avello,Paulo Iglesias,0.14954415128284887
El Huaso Clavel,Gloria Benavides,0.14928642278460028
Ernesto Belloni,Pedro Ruminot,0.1487946680730358
Jorge Alís,Memo Bunke y Natalia Cuevas,0.14852083325539314
Paulo Iglesias,Stefan Kramer,0.14816225676896333
"Juan Luis ""Jajá"" Calderón",Ruperto,0.1481236598727348
"Daniel Muñoz ""El Carmelo""","Jorge ""Chino"" Navarrete",0.1477652359675675
Javiera Contador,Natalia Cuevas,0.14749005989030556
Huaso Filomeno,Jenny Cavallo,0.1473097483404006
Centella,Felo,0.14726835118019405
Pam Pam,Sarah Sanders,0.14702607554361233
El Huaso Clavel,Luis Slimming,0.1468654152567377
Edo Caroe,George Harris,0.14675129927755448
Edmundo Arrocet,Julio Sabala,0.14654344805837197
"Carlos ""El Mono"" Sánchez",Felo,0.14635023537639957
El Pampero,Javiera Contador,0.14585222770382816
Alex Ortiz,Jorge Alís,0.14556112055545464
El Pampero,Zip-Zup,0.1454974893940616
Ricardo Meruane,Rodrigo Villegas,0.14537055644411415
Belén Mora,Palta Meléndez,0.14512465734418328
"Daniel Muñoz ""El Carmelo""",Sandy,0.14478362162570788
Lucho Miranda,Pancho del Sur,0.14472167673874495
Bombo Fica,León Murillo,0.14449418348967596
Fusión Humor,Pam Pam,0.144083588665656
Felo,"Jorge ""Chino"" Navarrete",0.14406112009078387
Los Atletas de la Risa,Sandy,0.1439241266042847
"Daniela ""Chiqui"" Aguayo",Edmundo Arrocet,0.14389138553594022
Carlos García,Ruperto,0.14387049481656955
Alejandra Azcárate,Alex Ortiz,0.14382226111218305
Belén Mora,Huaso Filomeno,0.14371842746610627
Carlos Helo,León Murillo,0.14350854072654906
Rudy Rey,Ruperto,0.14345852912824375
Diego Urrutia,Paulo Iglesias,0.14328674718518963
Carlos Helo,Dino Gordillo,0.1428138068863269
Coco Legrand,Mauricio Palma,0.14271085590140503
Alison Mandel,Stefan Kramer,0.14268294961124023
Carlos Helo,Óscar Gangas,0.14260698952855133
Bombo Fica,Zip-Zup,0.1425639092352728
Paulo Iglesias,Ricardo Meruane,0.14247119460771482
Pedro Ruminot,Profesor Salomón y Tutu-Tutu,0.142350242890842
Bastián Paz,Sandy,0.14224252171697185
Juan Pablo López,Payahop,0.14221838382124677
Ernesto Belloni,León Murillo,0.14221638346733528
Felo,Natalia Valdebenito,0.1421430966932047
"Jorge ""Chino"" Navarrete","Paul Vásquez ""El Flaco""",0.14213366694586885
Centella,"Daniel Muñoz ""El Carmelo""",0.14208538501751655
George Harris,Pedro Ruminot,0.14187910145609087
Centella,Pancho del Sur,0.14174675044264143
León Murillo,Payahop,0.1416547039031434
Edmundo Arrocet,Rodrigo Villegas,0.14143799134519128
Belén Mora,Paulo Iglesias,0.14127706358001874
Dino Gordillo,Javiera Contador,0.1412595276795379
"Jorge ""Chino"" Navarrete",Lucho Navarro,0.14114244244566357
Edmundo Arrocet,Payahop,0.1409079726610149
Carlos García,"Daniela ""Chiqui"" Aguayo",0.1408659794851407
Hugo Goodman,"Juan Luis ""Jajá"" Calderón",0.14084957639101356
Gloria Benavides,Huaso Filomeno,0.14069679313834935
Juan Pablo López,Pam Pam,0.14029102322455805
Felo,Ruperto,0.1402415917763759
Bombo Fica,El Pampero,0.13950338106994184
Hugo Goodman,Javiera Contador,0.13939438806752263
Ernesto Belloni,Los Locos del Humor,0.1393595516267357
Fusión Humor,Paulo Iglesias,0.13898934384696207
Edmundo Arrocet,Ernesto Belloni,0.13883773087865786
Fusión Humor,Pancho del Sur,0.1388027876893821
Hermógenes Conache,Pamela Leiva,0.13867336866155977
"Carlos ""El Mono"" Sánchez","Jorge ""Chino"" Navarrete",0.13860440124144113
"Juan Luis ""Jajá"" Calderón",Memo Bunke,0.13848386163355744
Fabrizio Copano,Pujillay,0.13834396735091697
Belén Mora,Lucho Navarro,0.1382222434948618
Bastián Paz,Los Locos del Humor,0.13786436349540898
Bombo Fica,Hugo Varela,0.13778553605247174
Carlos García,Gigi Martin,0.13774026659039074
Luis Slimming,Pujillay,0.1376946419588911
Fabrizio Copano,Ruperto,0.13754366236448892
Felipe Avello,Pujillay,0.13753818689313005
Fusión Humor,Lucho Miranda,0.13748326398686372
Lucho Navarro,Stefan Kramer,0.13721956328165794
Bombo Fica,Melón y Melame,0.13710797741384428
Pam Pam,Pujillay,0.13696066522257958
El Pampero,Fusión Humor,0.13686119098797025
Gloria Benavides,Sarah Sanders,0.13670025032754052
Jani Dueñas,Mauricio Palma,0.13665081182458838
Gloria Benavides,Pamela Leiva,0.13651826660242242
Bastián Paz,"Paul Vásquez ""El Flaco""",0.13603876247417557
Javiera Contador,Rodrigo González,0.13599741228708367
Ernesto Belloni,Melón y Melame,0.1357463353355257
Alejandra Azcárate,Rodrigo Villegas,0.13572506604711795
Bombo Fica,Pam Pam,0.13572111001406112
Memo Bunke,Palta Meléndez,0.13560519070612095
Pedro Ruminot,Rudy Rey,0.1354191045423032
Alex Ortiz,Jani Dueñas,0.13521058127586186
Diego Urrutia,León Murillo,0.13517288251570445
Edo Caroe,El Huaso Clavel,0.13478547207113453
Luis Slimming,Rudy Rey,0.134407072460894
Jenny Cavallo,Los Indolatinos,0.13437304848798726
Alison Mandel,Payahop,0.13407308581998892
El Pampero,"Paul Vásquez ""El Flaco""",0.13404166581002297
Dinamita Show,Memo Bunke y Natalia Cuevas,0.1340038749553888
Ricardo Meruane,Sarah Sanders,0.13369520128513812
Pam Pam,Ricardo Meruane,0.1336285654799497
Huaso Filomeno,Jorge Alís,0.1334798193547203
Alex Ortiz,Bombo Fica,0.1329644858526284
Hermógenes Conache,Sarah Sanders,0.13250556950096343
Edmundo Arrocet,Paulo Iglesias,0.13233790307436646
Ricardo Meruane,Stefan Kramer,0.1320993413765553
Carlos Helo,Álvaro Salas,0.1320232657617017
Alison Mandel,Bombo Fica,0.13141021415663995
Memo Bunke y Natalia Cuevas,Sandy,0.13140961247338898
El Pampero,Natalia Cuevas,0.1314022501615504
Alejandra Azcárate,Bastián Paz,0.13138604927889885
Jorge Alís,Pamela Leiva,0.13121117982798153
Alejandra Azcárate,Dinamita Show,0.13111458396989994
Hugo Goodman,Jorge Alís,0.13085101255848378
Hugo Varela,Julio Sabala,0.130638020648445
Fabrizio Copano,Pamela Leiva,0.1303695699142808
Pancho del Sur,"Paul Vásquez ""El Flaco""",0.1303262869343572
Paulo Iglesias,Óscar Gangas,0.13010617053656118
Dinamita Show,Profesor Salomón y Tutu-Tutu,0.13006117137845274
Bastián Paz,Los Atletas de la Risa,0.12984571674675555
"Jorge ""Chino"" Navarrete",Millenium Show,0.1296852021480523
Pamela Leiva,Rodrigo González,0.12966905625239772
El Pampero,Jorge Alís,0.12964975601984965
Jani Dueñas,Memo Bunke,0.12930982687298212
Bastián Paz,Rodrigo Villegas,0.12920234587622745
Bastián Paz,Carlos Helo,0.1290660437702407
George Harris,"Juan Luis ""Jajá"" Calderón",0.12885071163389278
Gigi Martin,Mauricio Palma,0.1288174886622388
Javiera Contador,Rodrigo Villegas,0.1282409293365078
Bastián Paz,Memo Bunke y Natalia Cuevas,0.12807403103852918
Felo,Lucho Navarro,0.12805191653983716
Huaso Filomeno,Lucho Miranda,0.1280337554838187
Bastián Paz,Ricardo Meruane,0.1279441523344154
"Juan Luis ""Jajá"" Calderón",Óscar Gangas,0.1278982764939891
Ernesto Belloni,"Paul Vásquez ""El Flaco""",0.12756637271822474
Mauricio Palma,Natalia Valdebenito,0.127552783735712
"Daniela ""Chiqui"" Aguayo",Rodrigo Villegas,0.12730984614500104
Natalia Cuevas,Palta Meléndez,0.1270734647208809
"Daniel Muñoz ""El Carmelo""",Diego Urrutia,0.1270635514553592
León Murillo,Stefan Kramer,0.12660084954618342
Jorge Alís,Rudy Rey,0.12659018946368242
Gigi Martin,Pedro Ruminot,0.12658477564111936
"Carlos ""El Mono"" Sánchez",Felipe Avello,0.12643743662713816
Bombo Fica,Sarah Sanders,0.1263819711207725
Huaso Filomeno,Paulo Iglesias,0.12590161443125952
Alex Ortiz,Pujillay,0.12584366704378708
Carlos García,Juan Pablo López,0.12583837134522033
Diego Urrutia,Javiera Contador,0.12570525217333325
Jenny Cavallo,Stefan Kramer,0.1255764691852328
Fabrizio Copano,Javiera Contador,0.12513638405889665
Diego Urrutia,Felipe Avello,0.12513437546707895
Lucho Miranda,Palta Meléndez,0.12510754695617715
Javiera Contador,Jorge Alís,0.12506574516632338
El Pampero,Pam Pam,0.12505749448369458
"Daniela ""Chiqui"" Aguayo",Felipe Avello,0.12499499811340925
Centella,Zip-Zup,0.1249655659590583
Payahop,Pujillay,0.12496491648885485
Gigi Martin,"Jorge ""Chino"" Navarrete",0.12476431182209388
Edo Caroe,Pam Pam,0.1247133979760286
"Daniela ""Chiqui"" Aguayo",Los Atletas de la Risa,0.12436964030011949
El Huaso Clavel,Los Locos del Humor,0.12424549222762879
