show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Fusión Humor,George Harris,Gigi Martin,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Millenium Show,Natalia Valdebenito,Palta Meléndez,Pam Pam,Pamela Leiva,Pancho del Sur,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sarah Sanders,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Jenny Cavallo,0.8515829087948761,0.22707305633540928,0.4222680392727194,0.2924010001636221,0.7346632418010404,0.8210238763927458,0.16698649789720374,0.062440313870562994,0.03952039349284546,0.0901888825290596,0.07502126938173602,0.018259711976712015,0.5183842410153731,0.0028177480030281738,0.03580152838188137,0.5908672611791702,0.2076164612945202,0.007344830087156835,0.09867089631781073,0.01908857477964299,0.10492358621033823,0.15024899213849846,0.11098631256123521,0.004118420800835927,0.05631138027800727,0.09205848193748561,0.10516014662412236,0.625789131606943,0.014482859984165236,0.4446481236975547,0.7936123837651325,0.9999999999999998,0.1788039262726237,0.23628376693610403,0.13943891831466573,0.046171423850055654,0.021889775867700873,0.05842942476057371,0.004256719379458866,0.5397528359051601,0.051116000381357635,0.0743958958111993,0.37459075051158447,0.03773237516261371,0.10568335346982465,0.0700039885669777,0.0029643857826609824,0.06608665324035021,0.10409441702060379,0.4931077130254376,0.13499540791068276,0.10229148316944815,0.04218140717416747,0.2062114803196438,0.37691016204488026,0.09994649063025297,0.007936278996187913,0.15682106387786304,0.06739836847469788,0.04985489587745072,0.016005838293365687,0.005248196183791841,0.0,0.433566821521074,0.6700223623897335,0.253580659681959,0.003898269986791453,0.5336759400959613,0.3519302569802911,0.23319572407863423
"Jorge ""Chino"" Navarrete",0.19321846380157512,0.03784824841674625,0.2572805381802872,0.5047145382841307,0.24090051395265957,0.07560740157616828,0.6248627423775152,0.2501797018216509,0.13262771391982675,0.2963486541086798,0.2568458433213258,0.054428579332151915,0.33495655659750023,0.37497179722162294,0.45179202098218574,0.5321993471249546,0.5817663876096711,0.3892998956687581,0.17547139727262234,0.4759017161273962,0.21860219245626233,0.433919118043194,0.4395629404720882,0.39054386914250283,0.31772011573735776,0.49091073534145274,0.45167249370405704,0.3409095905440354,0.055193600153085616,0.2941486509658721,0.3335061478826861,0.1788039262726237,0.9999999999999999,0.6289185551718497,0.31458966767424507,0.505424010879313,0.2536999716945887,0.41144867011056047,0.22566578061962297,0.45654747345102337,0.31994082286017395,0.05189404819623609,0.4112613625377872,0.423365281668147,0.3215283681470473,0.37140493562095683,0.403015896929063,0.044636441667107056,0.40202996879907765,0.07898152783337817,0.1913795390864974,0.3542732860779457,0.30366003318701856,0.31189857104110214,0.15412230501483962,0.5182717579709192,0.29688350266394287,0.6339663242547847,0.3163411967031376,0.5632898750972944,0.17082361818783434,0.03865158903155985,0.3130420290819622,0.5335697339780515,0.31413728735900487,0.48104652703371303,0.4827097804381153,0.2581714972751895,0.582462179542549,0.6276786110633187
Jorge Alís,0.2292057390018763,0.08978456018087029,0.4483517156455713,0.7928414142392798,0.5531392928091515,0.20732390451903523,0.8079798690251683,0.4919493193326608,0.1741226021761794,0.4650401170410405,0.3806363817515718,0.06868112198786894,0.5477801600705916,0.5304294195584206,0.4409487472912472,0.7114473041969165,0.7987629213665791,0.6413759109856721,0.2659950897308694,0.7495338155077617,0.1802964061433491,0.20918416308138818,0.7555849084481391,0.06948750881749063,0.22609049695558683,0.822917859176602,0.5374642561756301,0.6483248890017687,0.095928723100963,0.39152284668080656,0.5801879086000166,0.23628376693610403,0.6289185551718497,1.0000000000000002,0.4399278098207008,0.6888078648875104,0.47986803685095764,0.700897323522934,0.1231974758492791,0.4992281306128224,0.412696844139768,0.10596310141644288,0.7322798912705745,0.6258578773964242,0.08243282941666938,0.3074485611214389,0.33299170692768026,0.06815216587104983,0.557195517675458,0.15172108388962144,0.321123150819362,0.29477693510275216,0.39256420741303616,0.35159946186283436,0.2842519825545385,0.8328043962264399,0.2759884057799699,0.12518967262080044,0.28069015136102465,0.7082032334896069,0.12274567564480728,0.12731964679329305,0.03608940729501345,0.3037070607922943,0.5938076230999718,0.7878237461105705,0.34121249845931734,0.2814924111454317,0.7238723328655837,0.8033829420739358
"Juan Luis ""Jajá"" Calderón",0.13260277491397657,0.0789003447012286,0.18060143748731197,0.5314028349105621,0.2768254988912456,0.12559499682612155,0.4341608336050386,0.48889008162556646,0.23926517876796216,0.2691980730873576,0.810131054082667,0.011645903244976823,0.23036988283866827,0.21879249553788882,0.3379590694398457,0.4489886941348127,0.5695949448087596,0.2697218508093473,0.23565028269909996,0.45234118958064606,0.17905473148592096,0.37495345091772303,0.36374290311851626,0.14511841352318391,0.12477137710832419,0.4128041617308178,0.3230255711922071,0.31668813191115486,0.08934893212281957,0.2195618915658932,0.28151969483954115,0.13943891831466573,0.31458966767424507,0.4399278098207008,1.0,0.5425288533225922,0.1980287936179376,0.6928019887249945,0.18798953986651482,0.3044781414492885,0.4900194484902381,0.09190955912784785,0.35875152694569135,0.467905545969165,0.3399186643598278,0.0823609809430262,0.11601493585585602,0.11123882761022039,0.5268196183292597,0.13455732068150209,0.29992670021664,0.24429089171495622,0.39493137897126207,0.3526493629575004,0.31869072149982236,0.441546610733921,0.1833241809377516,0.08598577620327463,0.7026100169775548,0.5655499060188015,0.12196367081555613,0.01167148001768667,0.28038965575961355,0.21456575859512023,0.3954722498203363,0.4155017036570038,0.25933143907352335,0.1999987024244926,0.6356880890747281,0.41670632936547
Juan Pablo López,0.09688539819859154,0.027770044459830213,0.2838591852836869,0.7553450600965306,0.32732736346014185,0.0714180752196767,0.7133384419147037,0.4374992257213867,0.37535651745735504,0.7369663161682063,0.5573465490910922,0.07023594216890452,0.34797844629142693,0.45375638295725873,0.41733582924071666,0.6803309774896876,0.7703119746568994,0.7297134928284851,0.169017597147073,0.7764627597085065,0.3312357313694378,0.2908292997980838,0.7345237755574053,0.10819813551036772,0.31919596036063674,0.8471961466776464,0.4554586503483549,0.46986016577746803,0.40800221297628725,0.34172334303018626,0.3933340030565125,0.046171423850055654,0.505424010879313,0.6888078648875104,0.5425288533225922,1.0000000000000002,0.44859293404696243,0.6479008284903781,0.17497673376533146,0.29069996839797,0.45547964762951787,0.2010430781155683,0.6347022723943371,0.7279976504898992,0.29585737457998895,0.2526017050364366,0.2892828629114032,0.29955175066091316,0.6756040900734448,0.14984830796226492,0.3858085344679338,0.29786725281492277,0.44240818702968154,0.21057739614725524,0.3069401335980886,0.7876556058276315,0.3391626850671051,0.17883963563834956,0.46573746895621926,0.7301642815188394,0.13443273476053688,0.18124364925156464,0.018577868408312048,0.2632335855039382,0.4228028472148732,0.6814631241821589,0.2911138701859091,0.3259671276876006,0.7156704611434109,0.6475291370468081
Julio Sabala,0.014718413802574788,0.2059954453954224,0.18572510216570332,0.4629141553563683,0.2893238978294405,0.04306289808019951,0.35410489337338424,0.4550515884492259,0.14747877397885786,0.25821939948346606,0.31408201789495827,0.13778206887873062,0.2070965769625139,0.7800094299893762,0.22625997459609765,0.3292689100633253,0.5779685629186911,0.4204470348134058,0.05502034950537093,0.6028107715334111,0.10066032246393389,0.11796411520880577,0.4606272524200097,0.02947743077580073,0.17070981179137948,0.49339519231092455,0.12225363479580435,0.4176131544735133,0.37940649917735597,0.25623620072660147,0.24344785755555046,0.021889775867700873,0.2536999716945887,0.47986803685095764,0.1980287936179376,0.44859293404696243,1.0000000000000002,0.35732918949412534,0.012623709335936836,0.17835009147171746,0.5613579866375573,0.04851580350648022,0.44707976464498445,0.5995083975424524,0.04961008437917105,0.2779188426201152,0.19944891712109447,0.020675217310920004,0.42287584323849564,0.18386264162345112,0.27279187013595113,0.17254896105044099,0.30998428459831995,0.07773810968604651,0.17917041750340518,0.5518221524528026,0.2009674760991597,0.09149969903003981,0.1269350255142701,0.5784693966935941,0.11807029989690442,0.33946284629755624,0.0,0.11056933983364935,0.27427286504140336,0.46925116960543906,0.21061999251508423,0.05963406642627963,0.41877667103879207,0.36988692789997485
León Murillo,0.09585183645536871,0.016389587400357803,0.2716887629542092,0.5637460489054177,0.2506751442681397,0.025045064192050822,0.5930826191727012,0.4815176650814207,0.1859298579183764,0.32310279447060414,0.7007945127318198,0.015341147168832515,0.5001558758752191,0.3850485218880834,0.3189428519388313,0.49319704761883204,0.693269080360031,0.4785091647244909,0.34300798473487953,0.7020347062177519,0.10743502089905968,0.16660523253954343,0.5685851281981278,0.05868742956366131,0.14071321051254046,0.6547222117029127,0.3055967621620823,0.4114375438509064,0.07016050103840316,0.24323765769784583,0.33238051640578725,0.05842942476057371,0.41144867011056047,0.700897323522934,0.6928019887249945,0.6479008284903781,0.35732918949412534,1.0,0.09112507524600987,0.29028617965490233,0.358418569698102,0.07560332938919588,0.5512622474721416,0.50905472703294,0.06386902845522546,0.13830916482678518,0.22167509856511367,0.05153555923499431,0.5297462353783081,0.04475047761221007,0.2852046803616049,0.22913892596185895,0.3922842309022221,0.2882350210200502,0.41378760601427667,0.6604293602050648,0.2019105206972744,0.13032542505944197,0.7013932200248617,0.6566491812975995,0.10607181494379546,0.026346806756639075,0.011824259126598997,0.1757339623694603,0.41708819412034404,0.6088366918750259,0.29948379882367515,0.24282460479022325,0.6321072579934071,0.5471070499221948
Los Atletas de la Risa,0.14640793547964256,0.21783071226880923,0.07052116508203492,0.10181454486025225,0.022408516095389703,0.2512013075822151,0.22043502190392505,0.05497346188595094,0.17178802905290957,0.10850399650278379,0.2454753632987096,0.04850811181263967,0.10503631091309348,0.09083565576629352,0.11418384659830172,0.17927825259708507,0.092684095161168,0.045910765524078245,0.2496943337987901,0.13253855316279628,0.2530425141315073,0.13770314551780577,0.024571125015236454,0.026975974138937844,0.08310114177919938,0.14653769103776348,0.2439075373555961,0.27413880659276896,0.06631756124632143,0.026603824458558783,0.07045240771801822,0.004256719379458866,0.22566578061962297,0.1231974758492791,0.18798953986651482,0.17497673376533146,0.012623709335936836,0.09112507524600987,1.0,0.1801940974114687,0.2671262289133928,0.07749834133444365,0.12089005100512426,0.09379136734023936,0.20888514130333505,0.14573384006426626,0.014617008944976313,0.1157066435667954,0.048696159925508256,0.4263723818376892,0.3239412216656959,0.14235434692281101,0.08985287373320604,0.6813360207764875,0.05408951237131897,0.11961766721062154,0.016148925873408344,0.023916272440815865,0.15402586457135076,0.1809834694103064,0.25372507331257665,0.029215992948212116,0.006758391645256488,0.032009771329101,0.03372175557495423,0.19324500000553393,0.11742108122265452,0.2154639344166299,0.19459826088848142,0.127409147784688
Los Indolatinos,0.5580571335886249,0.2830186194295527,0.455788457872315,0.4627519643352908,0.5433002708685509,0.48837871540074285,0.36404658820473335,0.2769225855077742,0.37402768143724524,0.28806411357132844,0.2207860281527369,0.5347127739572224,0.5378228235182247,0.16679633426026239,0.5970640706855713,0.5848435894191113,0.40149201475482077,0.2410173599478601,0.3496387395051182,0.25374733837781516,0.32930394332702667,0.37010186704254106,0.2139498808613342,0.3017398896093213,0.5169347997546789,0.3449313808753185,0.48119927875645474,0.45931940478214817,0.07657245106539735,0.3802305909655553,0.5684853820327156,0.5397528359051601,0.45654747345102337,0.4992281306128224,0.3044781414492885,0.29069996839797,0.17835009147171746,0.29028617965490233,0.1801940974114687,1.0,0.5191305693498307,0.0650884191243882,0.4035960087818135,0.2227253560119959,0.33578788418294797,0.23291588746922998,0.30844044231534623,0.09060268916150688,0.33984015756907154,0.3491129877103083,0.3020462534431342,0.4918104915267083,0.316354416230397,0.4078940690342921,0.4149095303636118,0.29408025797382426,0.19338984286194777,0.1607929181819096,0.25389366737060165,0.39797781063406573,0.3206880946593009,0.21160977827483812,0.13740771804593874,0.43186500061298044,0.5353240719771163,0.34141368788333726,0.271618506881782,0.479036685664529,0.5113603903571394,0.5107184584277561
Los Locos del Humor,0.05279637920115867,0.20179069603993066,0.19133272889613145,0.4858789624597516,0.2638890526374035,0.25861114438278193,0.44553041172770763,0.5149065433188356,0.3037098017990736,0.3980157677393067,0.4337874861713465,0.27645075422828413,0.2622792748236456,0.5045290317817009,0.49888962872514603,0.4880115265878114,0.6144643892345062,0.42227496706799894,0.20432837757787212,0.5329427418480911,0.24016827598431673,0.3195799394438324,0.31590493755426974,0.23849747594380297,0.3196488698398024,0.4795608067372548,0.2995686643331616,0.46457333588683747,0.1506026600678516,0.15587157561329057,0.243502733046211,0.051116000381357635,0.31994082286017395,0.412696844139768,0.4900194484902381,0.45547964762951787,0.5613579866375573,0.358418569698102,0.2671262289133928,0.5191305693498307,1.0,0.05420754530572156,0.4113312463368375,0.48400771011286536,0.402027062886583,0.11109691760767866,0.22143765181234587,0.09807601897292917,0.5699922608321334,0.06823044820210777,0.37211250487913733,0.46875187663112977,0.3831984328995324,0.31107985146136924,0.17969469348348946,0.5226569360942396,0.32285076759911124,0.13516854416383414,0.45419719868319774,0.5623387447022046,0.3439751469070669,0.13005196458408988,0.14518937452556882,0.25661740326407967,0.36966146800418936,0.5290728754393346,0.2640749852086384,0.15070448809661752,0.650648757173412,0.3974228315528269
Lucho Miranda,0.09530863951251681,0.07191557857739304,0.25968070685930655,0.24159762504803442,0.08016889961342342,0.170783232479938,0.17672385630191847,0.06199029810036372,0.028269440023451956,0.048509455886817175,0.07260092750209804,0.022805785076175287,0.09406956939136273,0.05887152412219738,0.06057974106554939,0.24687295216093322,0.09317618944801263,0.08853694374664245,0.06294260699645748,0.11402813663379832,0.1070791675767709,0.24771058716740682,0.08699162223095808,0.004224748055205737,0.400946878122044,0.10050757636152163,0.3308698280609429,0.10882485581979315,0.008956007494760205,0.07920930769658509,0.09493217492017875,0.0743958958111993,0.05189404819623609,0.10596310141644288,0.09190955912784785,0.2010430781155683,0.04851580350648022,0.07560332938919588,0.07749834133444365,0.0650884191243882,0.05420754530572156,1.0,0.4802411208027873,0.0673777736836421,0.02981667048703166,0.02278224906015517,0.031325421631197704,0.011303685952961743,0.3576750905974291,0.08641755532456898,0.08836019596347428,0.06348026482272731,0.048465144442348285,0.09705277122732645,0.05102043636799852,0.11586894036779419,0.027271974486911817,0.0429879235653062,0.031772795561593625,0.086694538096832,0.056623274714747034,0.009268000530369098,0.0016191574610947578,0.04832668924450136,0.09019466632928896,0.10495721431972568,0.027024988642366583,0.5289973879526445,0.24344192726379532,0.11748799777769867
Luis Slimming,0.3804348319670602,0.24117104514117954,0.5603009460850498,0.8076218280068116,0.5819475476932705,0.4767160797911427,0.6313907321679917,0.39880635874194675,0.09450320621716796,0.4024138173631589,0.3475700653627018,0.03530652673912997,0.5344003785337235,0.55068553372157,0.37629348321507977,0.76181049364995,0.7510766531510115,0.5469552376320037,0.1222622101930353,0.7617869665084345,0.18882529455772787,0.2920802483243371,0.696131782472156,0.04546404010180277,0.33398140154045813,0.698292563363756,0.33773468044773913,0.7568017544403641,0.08227097083222173,0.605757743711927,0.7148219355172797,0.37459075051158447,0.4112613625377872,0.7322798912705745,0.35875152694569135,0.6347022723943371,0.44707976464498445,0.5512622474721416,0.12089005100512426,0.4035960087818135,0.4113312463368375,0.4802411208027873,0.9999999999999999,0.5479499172366735,0.1275847063809502,0.17987243516963644,0.25756775712061625,0.19858337341366708,0.6647803335930038,0.27022681865666215,0.3950130762736205,0.3244798626943622,0.3297748949726564,0.20862366368814667,0.262990989301317,0.8089887411934775,0.22562449119261116,0.07984969732211118,0.2539837475493233,0.6443376680236534,0.28082365793840264,0.06703055407752617,0.0037107347227079424,0.3106784767451777,0.6405667353239773,0.8172067851353894,0.24919362876803272,0.44317847004761407,0.7843839766169454,0.6260003386625708
Mauricio Palma,0.0407345080212167,0.09554405692757123,0.19396610676065149,0.6828664488253975,0.2992514428937551,0.04963805756491294,0.5272198881818182,0.49901729119260013,0.30968951038167564,0.4641800888147262,0.38416741733978255,0.13163227673557976,0.2858240237383787,0.6677217243365163,0.43292659047548715,0.48284962335600196,0.6906313543794358,0.6253915593007268,0.22979092320519337,0.7248393618926448,0.2579500181264743,0.2108187919109,0.641375012312889,0.10224725071226379,0.41703235736040184,0.6752543481232602,0.3346248220628496,0.454602515148863,0.48781946060291187,0.30650674587174537,0.3552517766305754,0.03773237516261371,0.423365281668147,0.6258578773964242,0.467905545969165,0.7279976504898992,0.5995083975424524,0.50905472703294,0.09379136734023936,0.2227253560119959,0.48400771011286536,0.0673777736836421,0.5479499172366735,1.0,0.309625956486203,0.26992324593221045,0.4361411645804065,0.15319679197616307,0.5357740815340634,0.28129033756709015,0.5302729105504793,0.27987596201449766,0.3132976932330508,0.21026186008866607,0.3774826601762976,0.7421496481840407,0.4073911782088553,0.1581425913031581,0.2191493850905604,0.6207967049154042,0.15141836275269419,0.35251534662131145,0.20536353398903998,0.2941852325365979,0.42436304896025884,0.5979950965801246,0.5555845335271199,0.17151050737374038,0.6868005722178774,0.510574510818727
Melón y Melame,0.03663622471468901,0.1920198277714312,0.12924761550030536,0.32654599785445065,0.11518593506870213,0.14099910616858277,0.2025658565968839,0.19088875332677696,0.27067558953198706,0.12343448356145316,0.2158061806967987,0.45152663624640726,0.09216017361360233,0.048185848398088635,0.38459022736589443,0.16930704342627376,0.23299461815277073,0.25663078474904905,0.3757391098062297,0.2189707131715686,0.08436870055269148,0.6570094742614929,0.0693306242555374,0.15897667119116815,0.33834422580583695,0.11055587362164143,0.2735651817331851,0.19106519108097875,0.40345260994361226,0.18539300710143347,0.05827055457547743,0.10568335346982465,0.3215283681470473,0.08243282941666938,0.3399186643598278,0.29585737457998895,0.04961008437917105,0.06386902845522546,0.20888514130333505,0.33578788418294797,0.402027062886583,0.02981667048703166,0.1275847063809502,0.309625956486203,0.9999999999999999,0.09708990595386455,0.23534613666240015,0.10571012817442979,0.26370669237729927,0.1270393740835722,0.16256567106248512,0.4948273760401358,0.2498926425380451,0.07558208275648855,0.4191874887785091,0.1649561256556889,0.4111567499596068,0.34399721774693,0.20441972225022642,0.2127174725399054,0.14771271824461865,0.20551468850119742,0.2064475146362123,0.193702326406928,0.057003195090713554,0.1785526024722451,0.2831306714388504,0.09779183713713846,0.44070817383340083,0.21855232016124054
Memo Bunke,0.05445322429039489,0.023501009230099176,0.2427404540002917,0.2980099387760293,0.13210268322039947,0.05702521161722465,0.23146252464292194,0.10800304404195823,0.23731580642737515,0.1018458620826476,0.12507728100993934,0.07425626240149522,0.10484698640446072,0.3432024423192751,0.3119210200254684,0.16622848863880862,0.2212379579590438,0.1515886395254121,0.0674706677996958,0.23250800545108588,0.020321044094999133,0.09629841579438518,0.19043195631704726,0.008795387754365905,0.08512464981066971,0.18464793431465346,0.3995079046714739,0.16120571366661102,0.4021051095042628,0.23059463033743915,0.14385285474784562,0.0700039885669777,0.37140493562095683,0.3074485611214389,0.0823609809430262,0.2526017050364366,0.2779188426201152,0.13830916482678518,0.14573384006426626,0.23291588746922998,0.11109691760767866,0.02278224906015517,0.17987243516963644,0.26992324593221045,0.09708990595386455,1.0000000000000004,0.07061161216829082,0.011035492679847271,0.14071524337725955,0.2900273350152983,0.21426802341326742,0.07140437980376525,0.07959395325768509,0.19424045367133094,0.21160897111141153,0.2162395968221775,0.07049946949850432,0.019732469806130856,0.05364118707634857,0.31504804973530925,0.2032471537959411,0.2521700311109502,0.0,0.06716104854411253,0.14735902602276596,0.1850967707755006,0.1533801817941409,0.07180917037789626,0.17938065362063793,0.15279854218363717
Millenium Show,0.014215893375873145,0.0,0.08793744995569519,0.318640426563725,0.142186254527284,0.007375033940316211,0.2310045384247923,0.16885278501561088,0.014738031311648669,0.15949489559767138,0.11996130522851386,0.26234658357978957,0.12606239360164062,0.2303761600339158,0.46572015610097345,0.2484643938493029,0.31129182968235297,0.4025086829603519,0.19755548039594076,0.3230792515377082,0.01114556234102234,0.21337606071567983,0.29922619589078026,0.5914141760698206,0.5437206978826248,0.3235249354960649,0.12414053191903203,0.20795651303803955,0.21786523854990736,0.1176915711953633,0.1512293038126111,0.0029643857826609824,0.403015896929063,0.33299170692768026,0.11601493585585602,0.2892828629114032,0.19944891712109447,0.22167509856511367,0.014617008944976313,0.30844044231534623,0.22143765181234587,0.031325421631197704,0.25756775712061625,0.4361411645804065,0.23534613666240015,0.07061161216829082,1.0,0.021670200156219132,0.30348413538306224,0.052041141602076825,0.13272054042343126,0.36157963504171925,0.14148853992936392,0.13060943306732,0.09069469779072797,0.3576176401857479,0.6579586397018231,0.44914220864150506,0.07281040043955385,0.2600740193676817,0.035206092549776226,0.07708113524852903,0.688868865675324,0.6920438853131718,0.19620649101863263,0.2962780130734461,0.41138405613859574,0.04795695887474629,0.31197417820077494,0.3079978186501398
Natalia Valdebenito,0.32063186564771595,0.021204382703906885,0.4853495820463092,0.24277555113382332,0.26616451265488517,0.12018737969784464,0.2269445745628408,0.33407681519179905,0.4101178599246451,0.5372698780934617,0.20763646285203766,0.015410887298528504,0.13561786663737488,0.2770112505705535,0.30206027118848744,0.19956288230083957,0.16931878555881932,0.09471914890850076,0.06723730498116273,0.18651365737690043,0.16866777192315494,0.09635827868583959,0.07527417245459372,0.2081465203370566,0.028991121993023398,0.28762731989533236,0.1850079211065105,0.14018921919672456,0.13861105474719926,0.46398194406782073,0.20805557312311995,0.06608665324035021,0.044636441667107056,0.06815216587104983,0.11123882761022039,0.29955175066091316,0.020675217310920004,0.05153555923499431,0.1157066435667954,0.09060268916150688,0.09807601897292917,0.011303685952961743,0.19858337341366708,0.15319679197616307,0.10571012817442979,0.011035492679847271,0.021670200156219132,1.0,0.1617584152581212,0.04401814194910183,0.1058067308308532,0.1640096639534328,0.07072293185475652,0.1758711724670942,0.061967760907672455,0.15280502791938919,0.03924233042526829,0.01998794126974183,0.03505251287163648,0.060506655290637534,0.15569977415292705,0.033676510596351024,0.00926773873511757,0.0406638396955711,0.05949335180752168,0.18010984804782706,0.03490740737268785,0.15572117090344434,0.20812469523361382,0.2091394651032631
Palta Meléndez,0.12527836975415566,0.06362577965717679,0.360859880375943,0.7050325148764425,0.3698669471235413,0.15458940715886368,0.5791346901597622,0.5748794836641116,0.172364654095927,0.5587086382488827,0.4104621254203728,0.1142148875799176,0.33631734705896305,0.40271736747451065,0.5256581271760798,0.6594102835896338,0.675344574366659,0.5912920827743424,0.1670953365340354,0.6751837607055127,0.1465453606239075,0.40130912868461843,0.6860898255910496,0.21642209029754558,0.4271756484506243,0.7026325460443652,0.31260272432624725,0.42140622925825294,0.11865472240922448,0.2894133356281097,0.35272920112102585,0.10409441702060379,0.40202996879907765,0.557195517675458,0.5268196183292597,0.6756040900734448,0.42287584323849564,0.5297462353783081,0.048696159925508256,0.33984015756907154,0.5699922608321334,0.3576750905974291,0.6647803335930038,0.5357740815340634,0.26370669237729927,0.14071524337725955,0.30348413538306224,0.1617584152581212,1.0000000000000002,0.08224109612936119,0.29037855572912785,0.3080031932644127,0.3517472663844544,0.2341779454580753,0.24920166248972278,0.6767587286044301,0.30131103073543763,0.22348879764437615,0.3760217392134062,0.625431865024661,0.16539674117917652,0.13264284773411872,0.23104888263753146,0.36133617369429405,0.4142625392346252,0.6366163044643661,0.31787598597904754,0.3052120987345269,0.807265477373298,0.6404564323213912
Pam Pam,0.4166017950759982,0.5022263515793337,0.31299350106003904,0.27483341362759084,0.39561370956249486,0.41790784004604237,0.09913670727824637,0.04321484581938879,0.23038214806950552,0.07335480891110019,0.21625717056960905,0.13328778687820314,0.28960079408110506,0.11574456960558689,0.11008336512574746,0.3620415437838433,0.17404337528490627,0.05274066814670013,0.1596921263159498,0.12830477058366294,0.07604363951589403,0.1380711719714959,0.10517003160004071,0.021193480126473978,0.18569621929668703,0.1375128455750064,0.07113919311009283,0.3384499715546286,0.41462843846384984,0.41996503950620323,0.42286912065272414,0.4931077130254376,0.07898152783337817,0.15172108388962144,0.13455732068150209,0.14984830796226492,0.18386264162345112,0.04475047761221007,0.4263723818376892,0.3491129877103083,0.06823044820210777,0.08641755532456898,0.27022681865666215,0.28129033756709015,0.1270393740835722,0.2900273350152983,0.052041141602076825,0.04401814194910183,0.08224109612936119,0.9999999999999999,0.5752289171831714,0.09414540592795989,0.09866620114744715,0.5378508843365049,0.28755641686185557,0.16123820934723704,0.02067006282569839,0.005832755890195702,0.03266214066226415,0.10701727961126291,0.1884603264017011,0.28624582152803835,0.003844644413541341,0.22886307810242837,0.3576142547067058,0.20204753235479941,0.1337991101618553,0.2485719331869303,0.22111027534327965,0.14393712500204567
Pamela Leiva,0.13696580088441954,0.4702666261685734,0.31489629927505597,0.4397543674680817,0.24934018128347407,0.1904091555352097,0.292187171064577,0.4531697210236186,0.45116543752419286,0.21434129456184897,0.2964425182624348,0.08983316644392769,0.3085387706940091,0.33652958639969693,0.3068846273549647,0.39879564371847154,0.42548148717365486,0.28452893453595335,0.2769888909599831,0.45017168524406037,0.35197207008815345,0.17330574696573472,0.2961926310580763,0.021884202333990188,0.29634786287992865,0.41687114866400543,0.11133059972447104,0.31281264962229804,0.3025271146009918,0.369639168650909,0.33536710068024483,0.13499540791068276,0.1913795390864974,0.321123150819362,0.29992670021664,0.3858085344679338,0.27279187013595113,0.2852046803616049,0.3239412216656959,0.3020462534431342,0.37211250487913733,0.08836019596347428,0.3950130762736205,0.5302729105504793,0.16256567106248512,0.21426802341326742,0.13272054042343126,0.1058067308308532,0.29037855572912785,0.5752289171831714,0.9999999999999997,0.12531952781275735,0.3636243097617529,0.5765729909208567,0.2450975134791045,0.43090713934608654,0.12552704052367394,0.15310549197951265,0.1539289091228642,0.3316295023684432,0.3920165230648208,0.3695082051447489,0.04708592820113533,0.3647942548808551,0.5701548417704734,0.4036037669477787,0.318220500917138,0.22016616039169623,0.38761314493537197,0.2679365325755853
Pancho del Sur,0.09487346828417305,0.013001680912997861,0.1677851649383719,0.4872450012104326,0.24928141696392447,0.15845433712510784,0.36027418015436286,0.34121568810032804,0.08686474568650487,0.26771777921949114,0.20627644112244192,0.6059440121755306,0.18009870866007088,0.19968131781351536,0.4490470064655308,0.31263849177919906,0.3461839284616203,0.23833402601922818,0.09029389424747503,0.316905614137358,0.02273534070030216,0.34829635648486845,0.2964904406555654,0.32796569393769504,0.53420221929267,0.3459943084266495,0.1245924471799286,0.353767176827382,0.034987010503269245,0.13905214170535585,0.19427989208305113,0.10229148316944815,0.3542732860779457,0.29477693510275216,0.24429089171495622,0.29786725281492277,0.17254896105044099,0.22913892596185895,0.14235434692281101,0.4918104915267083,0.46875187663112977,0.06348026482272731,0.3244798626943622,0.27987596201449766,0.4948273760401358,0.07140437980376525,0.36157963504171925,0.1640096639534328,0.3080031932644127,0.09414540592795989,0.12531952781275735,1.0000000000000002,0.11762372256172057,0.1204717340297828,0.09599596330588964,0.3640431479037181,0.0962738553534317,0.2679312561383977,0.14711596751151632,0.2885304670836409,0.11125098907965507,0.014469442245708116,0.14762919469021146,0.17353892787338512,0.20579354782396353,0.32268131897589153,0.19710149364399818,0.08919064657689009,0.5452481004582079,0.5029988656902135
