year,topic_final,weighted_mass,year_mass,prevalence_pct,topic_name_final
1973,0,0.0526156307682555,0.9371598437239828,5.614371029725014,ANIMALES
1973,1,0.4416289963541082,0.9371598437239828,47.124191173109956,MÚSICA Y CANCIONES
1973,2,0.058779236271032,0.9371598437239828,6.272060915186201,CHILENOS vs OTRAS NACIONALIDADES
1973,10,0.1069014220250948,0.9371598437239828,11.406957173954623,BAILAR
1973,11,0.0403736468578305,0.9371598437239828,4.308085448625087,DORMIR
1973,15,0.129472143135347,0.9371598437239828,13.815374613242584,ESCENARIO
1973,16,0.1073887683123148,0.9371598437239828,11.458959646156531,RELIGIÓN
1974,1,0.2235508971457657,7.874130001108823,2.839055198660495,MÚSICA Y CANCIONES
1974,2,0.0289085372366684,7.874130001108823,0.3671330957527694,CHILENOS vs OTRAS NACIONALIDADES
1974,6,0.0298035197030748,7.874130001108823,0.3784992081522392,MATERNIDAD Y PATERNIDAD
1974,10,0.0764888457089687,7.874130001108823,0.9713942454366089,BAILAR
1974,11,0.0527653080370092,7.874130001108823,0.6701096886840688,DORMIR
1974,12,0.0811738678014177,7.874130001108823,1.0308931626730435,ALCOHOL Y DROGAS
1974,13,1.0,7.874130001108823,12.699815723885452,CINE Y TV
1974,14,0.2571211629284339,7.874130001108823,3.265391387902238,CARABINEROS
1974,15,2.0,7.874130001108823,25.399631447770904,ESCENARIO
1974,16,0.1120037095762802,7.874130001108823,1.4224264720103426,RELIGIÓN
1974,18,0.0351278342837628,7.874130001108823,0.4461170221829732,GEOGRAFÍA DE CHILE
1974,21,2.1019987254916046,7.874130001108823,26.694996465585458,VIAJES
1974,23,0.5859898712483514,7.874130001108823,7.441963380917425,HIJOS
1974,26,0.1400520693268315,7.874130001108823,1.77863547219959,FINANZAS
1974,27,0.1068898312864306,7.874130001108823,1.3574811600948744,RELACIONES SEXUALES
1974,30,1.0,7.874130001108823,12.699815723885452,DOBLE SENTIDO
1974,31,0.0422558213342237,7.874130001108823,0.5366411442060685,NIÑEZ
1976,10,0.0519614724480401,0.0519614724480401,100.0,BAILAR
1977,0,0.45250362420217605,2.794458241936884,16.192892683504137,ANIMALES
1977,1,0.1244821866728035,2.794458241936884,4.454608940104358,MÚSICA Y CANCIONES
1977,2,1.0278744138676994,2.794458241936884,36.78260059292434,CHILENOS vs OTRAS NACIONALIDADES
1977,11,0.0807744627335298,2.794458241936884,2.890523161925788,DORMIR
1977,13,0.0461814685346485,2.794458241936884,1.6526090045503554,CINE Y TV
1977,21,1.0,2.794458241936884,35.78511158237541,VIAJES
1977,26,0.0626420859260267,2.794458241936884,2.2416540346156135,FINANZAS
1978,1,0.1933740062159539,2.8022348679647875,6.900706590536359,MÚSICA Y CANCIONES
1978,7,0.1843994280222972,2.8022348679647875,6.580441565778645,MEDIOS DE TRANSPORTE
1978,11,0.0305727439255556,2.8022348679647875,1.0910129009907021,DORMIR
1978,14,0.0927780770475505,2.8022348679647875,3.3108601319679365,CARABINEROS
1978,15,0.1744683598410547,2.8022348679647875,6.226043428250106,ESCENARIO
1978,17,0.0437654520770234,2.8022348679647875,1.5618052782566885,TELÉFONOS
1978,20,1.0,2.8022348679647875,35.685802479728686,FARMACIAS
1978,28,1.0348203302414072,2.8022348679647875,36.928393907002466,TERREMOTOS
1978,29,0.0480564705939452,2.8022348679647875,1.7149337174884183,RELACIONES AMOROSAS
1979,0,0.1020186877974521,2.1587800898214033,4.725756378728328,ANIMALES
1979,1,0.2810231963028994,2.1587800898214033,13.017685202300923,MÚSICA Y CANCIONES
1979,5,0.1763196734104599,2.1587800898214033,8.167560662700335,HOMBRES vs MUJERES
1979,6,0.0241873405830628,2.1587800898214033,1.1204170678201792,MATERNIDAD Y PATERNIDAD
1979,7,0.2076162531634902,2.1587800898214033,9.617295163245014,MEDIOS DE TRANSPORTE
1979,10,0.0854096597702943,2.1587800898214033,3.9563853758425327,BAILAR
1979,13,0.0564920694303684,2.1587800898214033,2.616851512422556,CINE Y TV
1979,19,0.0820900114745035,2.1587800898214033,3.802611107150559,PROFESORES
1979,21,0.0438127165625178,2.1587800898214033,2.0295127219809794,VIAJES
1979,26,1.029708210065301,2.1587800898214033,47.6986152929773,FINANZAS
1979,28,0.0701022712610541,2.1587800898214033,3.2473095148312994,TERREMOTOS
1980,7,0.087769559672127,0.111956868341043,78.39586884903156,MEDIOS DE TRANSPORTE
1980,17,0.024187308668916,0.111956868341043,21.604131150968445,TELÉFONOS
1984,1,0.1280991158980615,0.24364381736144392,52.57638682783703,MÚSICA Y CANCIONES
1984,2,0.0344683074886759,0.24364381736144392,14.14700683233115,CHILENOS vs OTRAS NACIONALIDADES
1984,7,0.0474858722106343,0.24364381736144392,19.4898736708715,MEDIOS DE TRANSPORTE
1984,14,0.0335905217640722,0.24364381736144392,13.786732668960319,CARABINEROS
1988,0,0.0554630558463993,4.97664826803448,1.1144660594690643,ANIMALES
1988,4,0.5795161378563145,4.97664826803448,11.644707575148637,LA ABUELITA
1988,8,1.0,4.97664826803448,20.093845217535307,MATRIMONIOS Y AMANTES
1988,12,0.1427144105318737,4.97664826803448,2.867681275539261,ALCOHOL Y DROGAS
1988,20,2.0251187714043932,4.97664826803448,40.69242313972514,FARMACIAS
1988,21,1.0,4.97664826803448,20.093845217535307,VIAJES
1988,22,0.026586033131242,4.97664826803448,0.5342156346874423,MÉDICOS Y HOSPITALES
1988,26,0.1472498592642575,4.97664826803448,2.958815880359847,FINANZAS
1989,1,0.6602379263443177,5.030715986336814,13.124134380424032,MÚSICA Y CANCIONES
1989,2,0.0372386227192742,5.030715986336814,0.7402251055398981,CHILENOS vs OTRAS NACIONALIDADES
1989,4,1.0,5.030715986336814,19.877886223669805,LA ABUELITA
1989,10,1.0,5.030715986336814,19.877886223669805,BAILAR
1989,16,1.0,5.030715986336814,19.877886223669805,RELIGIÓN
1989,21,1.0,5.030715986336814,19.877886223669805,VIAJES
1989,25,0.3332394372732216,5.030715986336814,6.624095619356849,EL MAR
1990,0,0.0510212071319392,8.247789101973378,0.6186046527272598,ANIMALES
1990,1,0.0487112941405057,8.247789101973378,0.5905982019939254,MÚSICA Y CANCIONES
1990,2,0.1459832100541466,8.247789101973378,1.7699677846905475,CHILENOS vs OTRAS NACIONALIDADES
1990,3,0.0480969773897504,8.247789101973378,0.5831499423068741,POLÍTICA
1990,4,0.2736553128323925,8.247789101973378,3.3179232573601736,LA ABUELITA
1990,7,0.0823260450594623,8.247789101973378,0.9981589495270295,MEDIOS DE TRANSPORTE
1990,8,0.0347749010634208,8.247789101973378,0.4216269430931558,MATRIMONIOS Y AMANTES
1990,9,0.28904424674221907,8.247789101973378,3.504505791413385,COMIDA
1990,10,1.0440194140931935,8.247789101973378,12.658173010793885,BAILAR
1990,11,0.1335990715669389,8.247789101973378,1.619816776534378,DORMIR
1990,14,0.0953243722439806,8.247789101973378,1.1557566647912125,CARABINEROS
1990,15,0.1336385484068297,8.247789101973378,1.6202954119529456,ESCENARIO
1990,18,0.2214880738790607,8.247789101973378,2.685423586134945,GEOGRAFÍA DE CHILE
1990,19,0.0774298543317729,8.247789101973378,0.9387952743996196,PROFESORES
1990,20,1.273955160047282,8.247789101973378,15.446020070305552,FARMACIAS
1990,22,0.0918463003704027,8.247789101973378,1.1135869168675447,MÉDICOS Y HOSPITALES
1990,24,2.065359186555022,8.247789101973378,25.04136758371842,DINERO
1990,26,1.099602061416946,8.247789101973378,13.332082668722137,FINANZAS
1990,27,1.0,8.247789101973378,12.124461326984447,RELACIONES SEXUALES
1990,31,0.0379138646481119,8.247789101973378,0.4596851856825555,NIÑEZ
1991,0,0.9151133747604824,23.367723305525345,3.916142633134063,ANIMALES
1991,1,0.256077250647502,23.367723305525345,1.0958587933423194,MÚSICA Y CANCIONES
1991,2,1.8266060730118776,23.367723305525345,7.816790917667075,CHILENOS vs OTRAS NACIONALIDADES
1991,3,0.3416127660891049,23.367723305525345,1.4619000816751793,POLÍTICA
1991,4,0.3719058002316714,23.367723305525345,1.5915363057372969,LA ABUELITA
1991,5,0.0469478268572557,23.367723305525345,0.2009088615241982,HOMBRES vs MUJERES
1991,6,0.0380063917129417,23.367723305525345,0.16264482087544666,MATERNIDAD Y PATERNIDAD
1991,7,2.318632147817787,23.367723305525345,9.922370774004936,MEDIOS DE TRANSPORTE
1991,8,0.1106034650203741,23.367723305525345,0.4733172486436524,MATRIMONIOS Y AMANTES
1991,11,1.2695457536183474,23.367723305525345,5.4329030561490805,DORMIR
1991,12,0.0549016982426067,23.367723305525345,0.23494671485443802,ALCOHOL Y DROGAS
1991,13,0.0523579686218587,23.367723305525345,0.22406106036645235,CINE Y TV
1991,14,2.0799715592427646,23.367723305525345,8.901044967230295,CARABINEROS
1991,15,0.2916309569238519,23.367723305525345,1.2480075748538804,ESCENARIO
1991,16,2.1819475983949013,23.367723305525345,9.337441948736938,RELIGIÓN
1991,17,0.0646859232986866,23.367723305525345,0.2768173965984589,TELÉFONOS
1991,18,1.8957714807199735,23.367723305525345,8.112777851455107,GEOGRAFÍA DE CHILE
