decade,topic_final,weighted_mass,decade_mass,prevalence_pct,topic_name_final
1990,23,4.671537429625923,228.87962933467188,2.041045523887632,Perritos
1990,24,3.0668050996702956,228.87962933467188,1.3399205113120654,Pantalla
1990,25,4.074737519340885,228.87962933467188,1.780297150596452,Pegados
1990,26,6.110206538092587,228.87962933467188,2.6696157084203134,Granja
1990,27,0.39379488173315963,228.87962933467188,0.1720532678586899,Edad
1990,28,1.0664203072476137,228.87962933467188,0.4659306336468568,Presidencia
1990,29,2.3366943668779903,228.87962933467188,1.0209271894010428,Personajes
1990,30,2.247918106657504,228.87962933467188,0.9821398755284413,Dieta
1990,31,3.2851878489400974,228.87962933467188,1.4353343102178993,Coqueteo
1990,32,15.862583702022135,228.87962933467188,6.930535385841429,Disparates
1990,33,4.365253348189698,228.87962933467188,1.907226676694214,Sueños
1990,34,4.208582846621713,228.87962933467188,1.8387756301666531,Torpezas
1990,35,1.1173356296093424,228.87962933467188,0.4881760918860779,Guitarra
1990,36,9.160251318836123,228.87962933467188,4.002213454060536,Aviación
1990,37,4.250555875846999,228.87962933467188,1.8571141032528327,Deportes
2000,0,28.73438808682463,233.24151409985527,12.319585643970255,Chilenidad
2000,1,8.40289158417578,233.24151409985527,3.602656935496628,Familia
2000,2,6.650567116963156,233.24151409985527,2.851365093658206,Médicos
2000,4,5.311760002252616,233.24151409985527,2.277364740471779,Huevones
2000,5,4.993346564378715,233.24151409985527,2.140848117733006,Matrimonio
2000,7,13.055134963344166,233.24151409985527,5.597260424983782,Remates
2000,8,4.537749483526602,233.24151409985527,1.9455153603504314,Festival
2000,9,10.004839119164098,233.24151409985527,4.289476149979386,Política
2000,10,7.45241836767712,233.24151409985527,3.1951509131803157,Transporte
2000,11,5.657530309910875,233.24151409985527,2.425610351461179,Dinero
2000,12,6.914586540499504,233.24151409985527,2.964560818936904,Reggaeton
2000,13,9.532663658786173,233.24151409985527,4.087035575795934,Desvaríos
2000,14,8.398667117774327,233.24151409985527,3.600845737169539,Redes
2000,15,4.826587803776456,233.24151409985527,2.069351942943613,Escuela
2000,16,2.9911473625373812,233.24151409985527,1.2824249465542452,Religión
2000,18,7.447915568431439,233.24151409985527,3.193220382389921,Intimidad
2000,19,11.698382911032043,233.24151409985527,5.015566356692289,Copuchas
2000,20,10.467579432772094,233.24151409985527,4.487871497991871,Boleros
2000,21,4.530612326468199,233.24151409985527,1.9424553746159248,Abuelos
2000,23,4.473646993974692,233.24151409985527,1.9180320498431664,Perritos
2000,24,2.2146942891029227,233.24151409985527,0.9495283451790527,Pantalla
2000,25,5.46314397635249,233.24151409985527,2.3422691271047102,Pegados
2000,26,10.450834401574147,233.24151409985527,4.480692230929328,Granja
2000,27,1.5350204477856897,233.24151409985527,0.6581248855761233,Edad
2000,28,8.818760136569551,233.24151409985527,3.7809564779253093,Presidencia
2000,29,7.329704530537032,233.24151409985527,3.1425385651539894,Personajes
2000,30,2.395381905982452,233.24151409985527,1.026996379794097,Dieta
2000,31,8.45613956080257,233.24151409985527,3.62548648058524,Coqueteo
2000,32,6.050523886685148,233.24151409985527,2.594102473582297,Disparates
2000,33,2.204854654172208,233.24151409985527,0.9453096986963764,Sueños
2000,34,1.0696820313414164,233.24151409985527,0.4586156265832953,Torpezas
2000,35,7.705845586445607,233.24151409985527,3.3038053350770924,Guitarra
2000,36,3.432906301161375,233.24151409985527,1.4718247368655308,Aviación
2000,37,0.031607077072595,233.24151409985527,0.013551222729185075,Deportes
2010,0,89.73910597612094,542.4517933686551,16.543240721693667,Chilenidad
