decade,topic_id,weighted_mass,decade_mass,prevalence_pct,topic_name
2000,13,8.765631666186113,227.69572613546248,3.8497128667980345,Desvaríos
2000,14,8.0,227.69572613546248,3.5134607644065214,Redes
2000,15,4.374609911374198,227.69572613546248,1.921252535399642,Escuela
2000,16,2.659397358675926,227.69572613546248,1.1679610345842755,Religión
2000,18,7.190914489327569,227.69572613546248,3.1581244898068466,Intimidad
2000,19,11.72140721927561,227.69572613546248,5.147838046069526,Copuchas
2000,20,10.326393536669077,227.69572613546248,4.535172316113488,Boleros
2000,21,4.334063921363233,227.69572613546248,1.9034454422674492,Abuelos
2000,23,4.100443362501048,227.69572613546248,1.8008433588523227,Perritos
2000,24,2.084953097830918,227.69572613546248,0.9156751131070954,Pantalla
2000,25,5.978649608743734,227.69572613546248,2.625718853056939,Pegados
2000,26,10.446487242446032,227.69572613546248,4.587915381525927,Granja
2000,27,1.3882663953326257,227.69572613546248,0.6097024388181567,Edad
2000,28,10.68152513819109,227.69572613546248,4.691139934632043,Presidencia
2000,29,10.34704883327627,227.69572613546248,4.544243762889306,Personajes
2000,30,2.0,227.69572613546248,0.8783651911016304,Dieta
2000,31,8.273876126300141,227.69572613546248,3.6337423924144208,Coqueteo
2000,32,6.572523164083339,227.69572613546248,2.8865377825199774,Disparates
2000,33,2.105136586798188,227.69572613546248,0.9245393501790122,Sueños
2000,34,1.1923367255355386,227.69572613546248,0.5236535378912578,Torpezas
2000,35,7.8953408509406255,227.69572613546248,3.4674962876744857,Guitarra
2000,36,3.1117978194760783,227.69572613546248,1.3666474431868711,Aviación
2010,0,89.15690023560633,527.1494665981404,16.91302104713556,Chilenidad
2010,1,30.750683180752223,527.1494665981404,5.833389793448138,Familia
2010,2,12.798895099043921,527.1494665981404,2.4279442378343234,Médicos
2010,4,26.994744733422557,527.1494665981404,5.120890078411356,Huevones
2010,5,18.522749037476068,527.1494665981404,3.5137565740147916,Matrimonio
2010,7,5.791012602930871,527.1494665981404,1.0985523025001007,Remates
2010,8,12.601773475415262,527.1494665981404,2.3905503607427376,Festival
2010,9,22.469707391201545,527.1494665981404,4.2624926733219635,Política
2010,10,10.548911476695634,527.1494665981404,2.0011234280044032,Transporte
2010,11,21.424442529927553,527.1494665981404,4.064206432415867,Dinero
2010,12,7.8485808366634915,527.1494665981404,1.488872005754426,Reggaeton
2010,13,8.847360526796669,527.1494665981404,1.678340032076944,Desvaríos
2010,14,9.302807671730045,527.1494665981404,1.764738136180609,Redes
2010,15,6.3200997258034555,527.1494665981404,1.1989198749624137,Escuela
2010,16,11.506052431050277,527.1494665981404,2.1826926061980894,Religión
2010,18,22.245198676504604,527.1494665981404,4.219903478241152,Intimidad
2010,19,7.226880604305279,527.1494665981404,1.3709357710143557,Copuchas
2010,20,7.058138087534948,527.1494665981404,1.3389253968297283,Boleros
2010,21,17.655991280036854,527.1494665981404,3.3493330447579623,Abuelos
2010,23,11.616787455478416,527.1494665981404,2.203698987015042,Perritos
2010,24,10.086086938746403,527.1494665981404,1.913325835997722,Pantalla
2010,25,8.753973253665677,527.1494665981404,1.6606245113284077,Pegados
2010,26,16.659532279068365,527.1494665981404,3.1603052520526127,Granja
2010,27,8.622021173929742,527.1494665981404,1.6355932653352243,Edad
2010,28,19.842261704547948,527.1494665981404,3.764067491635008,Presidencia
2010,29,12.077872991860044,527.1494665981404,2.291166691261649,Personajes
2010,30,17.090663895520937,527.1494665981404,3.24209071211099,Dieta
2010,31,11.720483588736068,527.1494665981404,2.223370093566061,Coqueteo
2010,32,5.566983607549131,527.1494665981404,1.0560541099424057,Disparates
2010,33,16.11796755103776,527.1494665981404,3.0575706838995824,Sueños
2010,34,17.48304939921963,527.1494665981404,3.3165260532355636,Torpezas
2010,35,5.440853155882746,527.1494665981404,1.0321272239909993,Guitarra
2010,36,7.0,527.1494665981404,1.3278966296168673,Aviación
2010,37,10.0,527.1494665981404,1.8969951851669533,Deportes
2020,0,52.41605520725536,282.0815121782031,18.58188252129826,Chilenidad
2020,1,29.47972694279345,282.0815121782031,10.450783078676148,Familia
2020,2,5.849389446995991,282.0815121782031,2.0736521872091633,Médicos
2020,4,2.627231185081284,282.0815121782031,0.9313730505746681,Huevones
2020,5,4.808880208828121,282.0815121782031,1.7047839015377029,Matrimonio
2020,7,2.358332066622114,282.0815121782031,0.8360463074702511,Remates
2020,8,11.637340651556025,282.0815121782031,4.125524059231579,Festival
2020,9,14.885420136086463,282.0815121782031,5.27699246261935,Política
2020,10,4.491016048203635,282.0815121782031,1.5920986857750767,Transporte
2020,11,1.8704199924995435,282.0815121782031,0.6630778380533915,Dinero
2020,12,12.3638179934986,282.0815121782031,4.383065695453249,Reggaeton
2020,13,8.82983378192239,282.0815121782031,3.1302419338790988,Desvaríos
2020,14,6.670985153587969,282.0815121782031,2.3649139931487673,Redes
2020,15,9.399851204663483,282.0815121782031,3.3323173617720783,Escuela
2020,16,8.54533731808062,282.0815121782031,3.029385815502208,Religión
2020,18,6.703075563401118,282.0815121782031,2.37629028277702,Intimidad
2020,19,2.3761961922750134,282.0815121782031,0.8423792732555501,Copuchas
2020,20,2.635502502232025,282.0815121782031,0.9343052941970418,Boleros
2020,21,2.7431917740431406,282.0815121782031,0.9724819442651553,Abuelos
2020,23,5.183863059553842,282.0815121782031,1.8377181189666099,Perritos
2020,24,11.098097228072925,282.0815121782031,3.9343582436064706,Pantalla
