show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gilberto Gless,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Jappening con ja,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,Jorge Romero,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Acetatos,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Lucho Navarro,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Nancho Parra,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pamela Leiva,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Piña Colada,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Hermógenes Conache,0.12908523509411252,0.0408905176006468,0.24219843129916174,0.38896149323400026,0.21519016967961616,0.06874759910529821,0.36106426979016776,0.1679152508217497,0.08873853275139962,0.5501732370729912,0.518728031330983,0.03748416357409802,0.22559985610945413,0.27880920393161546,0.3913047494089262,0.30758074636448657,0.1739190828421591,0.28687449187189007,0.16758374944489604,0.5165652806058931,0.32681912687818,0.1929575145911523,0.11923819157827428,0.42676565355872004,0.05492020637894186,0.05862147389253394,0.012608295606995456,0.08980506023958623,1.0,0.45122233923230975,0.4236206724091738,0.16507265403977914,0.14758780042880962,0.1371942280830567,0.220678697135636,0.17758604601503522,0.6536409319973682,0.41319058835485595,0.03039812933518441,0.2336819468536921,0.5295696786838023,0.059945383320750244,0.20882883326682705,0.060735198722645586,0.16852708871154296,0.5104742726773096,0.3604980741795289,0.44022672517647765,0.13798272451054094,0.4192258906026148,0.27574696726073356,0.1982690005178727,0.22068681195285733,0.06599237026579824,0.20975694005894638,0.14480647425929705,0.1038491522432054,0.16907281468229016,0.3637556782277824,0.37848187330683564,0.5002300250423114,0.24996355150691746,0.25733399472080326,0.4943820630950675,0.11411687292603953,0.03387887275368944,0.3928373664527049,0.4113825925451006,0.4122292418059341,0.36325963921960863,0.1506008659908609,0.07263098050706042,0.2564213274676233,0.256302325677314,0.28345635642111583,0.5518993026211594,0.679633850838964,0.46540927374170826
Huaso Filomeno,0.20953106782096112,0.30726189986182595,0.2567641717225875,0.31093239590135396,0.25492139647376916,0.08565720348697105,0.3692267525713445,0.4362767431408534,0.2201667909102393,0.1322376225545553,0.38046852782958124,0.0249202413246792,0.29301253107731723,0.5393244889209882,0.29360798912295316,0.48965584548602603,0.03431138416657983,0.12441706898460485,0.4396719596524171,0.14841272166289265,0.45092570894683975,0.2969494900153917,0.24596580268991364,0.24686088749295712,0.1026431012557852,0.18350119025555606,0.006454474175744394,0.16251456366537054,0.45122233923230975,0.9999999999999999,0.12914246389617617,0.32138632500481845,0.17289576449638674,0.13217215263987703,0.32631889660465857,0.31992166018604873,0.47500421706891816,0.386859415957235,0.21109114981184704,0.3102304830612215,0.39186445361993644,0.08546851944159721,0.11852410140720525,0.10300261474028842,0.23609039422323513,0.2767848037212951,0.6358850722552932,0.3645258608422523,0.0778744446945985,0.6627770216867133,0.6199732779402585,0.399757357901016,0.24613574785384834,0.07238857905005056,0.16272854448695573,0.24867679281409644,0.016579458484118566,0.26518542833484177,0.22333359978682923,0.22495251480694217,0.4437375988000504,0.3186969493663115,0.3187332812033244,0.37856134324113266,0.14417228839534085,0.03291689313686367,0.5051004646059557,0.07943605800121775,0.5064025373405596,0.40006176906962987,0.13642311487302503,0.03406854505190649,0.2559714295275375,0.347252688319027,0.22567826394815335,0.30944819827059095,0.5259449212783145,0.41791247048715396
Hugo Goodman,0.09982723810166098,0.07433008419411467,0.29830599330267926,0.36611799403014883,0.234119254445415,0.17014566227218725,0.29648076623826297,0.06120611948256572,0.3909219187974906,0.35600539345947296,0.23651762470298698,0.31705793181033093,0.21825791233816275,0.37681771917811546,0.41777730499134924,0.18784578544761005,0.7859230049919103,0.3533744534394278,0.08024101002343043,0.24383760640939994,0.2199555147846462,0.12329354647575454,0.3051002839802982,0.4232319732546675,0.1481515057282082,0.2975142599825932,0.6519078507352463,0.3797295109671217,0.4236206724091738,0.12914246389617617,0.9999999999999999,0.20234767695878514,0.2483202192156032,0.041953378737088834,0.28347853085053476,0.0947359428706669,0.41960882973980235,0.25126333688102925,0.12599610890712304,0.1294855900948133,0.24592785561543073,0.5727827499978252,0.06771013002424502,0.5558166284203108,0.03135376838581352,0.3915885405078137,0.11133376154855829,0.5151818044600585,0.15958948147923743,0.1613067442602984,0.14597015009915879,0.21082538059970668,0.07785631663368062,0.15278715543477062,0.2156653030953202,0.07043678542873302,0.4416769715698106,0.0651991664175155,0.1840026894888456,0.6175104760805076,0.30653255347260827,0.11156792740634924,0.11881317336393493,0.39241440135787975,0.11365992054947152,0.1365470321639571,0.281551490088909,0.23558369619379774,0.44214478472615115,0.2767192470343007,0.17225919645899587,0.13573805979970666,0.21262533001048753,0.1091719353914591,0.5472721389078988,0.12560748845490446,0.4299389833864934,0.42347229646685797
Hugo Varela,0.27216357566551563,0.18887709377003067,0.21070234043888278,0.1877444325426228,0.19289262256509077,0.1164540193648923,0.23301235444496793,0.3336499925074952,0.5046132725098906,0.15276943500586307,0.4190056074885819,0.4552668835426858,0.10210735673582541,0.40006840376195085,0.22266056131631629,0.46399646440236125,0.2843488960733005,0.10312652106172757,0.28054911299780905,0.12282820426018502,0.3950204703320358,0.07035403465020737,0.5174726785979785,0.20748332307256864,0.10341950817862028,0.1607062261026576,0.2900079606331702,0.6663838060151435,0.16507265403977914,0.32138632500481845,0.20234767695878514,1.0000000000000002,0.37719194231579034,0.5197636850115165,0.08371958501085033,0.3431514690091719,0.2571259133923567,0.07733115998671515,0.3105128044985105,0.15282849392632986,0.2599221449627057,0.3059532066633869,0.0295701633040352,0.36972625390774416,0.23858027757944492,0.5749875580828073,0.44816181735274735,0.15210013454788923,0.23260014545225643,0.23909168427006294,0.21852204118894583,0.17834056212068947,0.4714205860250269,0.3765788657907375,0.23703619200896367,0.1184888270282395,0.14755928602028637,0.31809419994293264,0.13068782913636312,0.4307027041097473,0.1816986154124393,0.13455978039455813,0.2635091231205021,0.14839546292107322,0.5464977132720954,0.4224850356235815,0.4340862924978272,0.05239643452570308,0.2549599384993833,0.2795254404606556,0.43674863616932386,0.20391630592869647,0.27921318116354527,0.23360338293508706,0.35116138808066577,0.29915354713213665,0.39278812742540337,0.30069695355305887
Jani Dueñas,0.5234333077028989,0.04938916951391,0.5020946227208131,0.3695152456840634,0.49596675894904335,0.3323718433112201,0.2272337005695795,0.2835623400049081,0.3082069834523742,0.27197594133489217,0.41496939895570684,0.46889416182975485,0.49000114743119744,0.2532495052010656,0.2902342364643326,0.26884866671004687,0.25930931482511993,0.2990332082818613,0.12157279943517914,0.0763247533712563,0.4149246073529045,0.10257343478996979,0.36184239089338804,0.239332105359857,0.043751219863298725,0.16046215905205746,0.14486248399788518,0.26688068363251155,0.14758780042880962,0.17289576449638674,0.2483202192156032,0.37719194231579034,1.0000000000000002,0.020646686463049485,0.3617129508646953,0.7182730791329972,0.25095482690376425,0.2986412556061717,0.31707309289548424,0.08818595780701265,0.20859344857668416,0.3359794572151875,0.32933465139609686,0.35862176851653527,0.11921023965839127,0.23434851637317472,0.20612875754548818,0.1108773199417967,0.3507475190617436,0.15180006954518077,0.33683674991759543,0.19885989572257712,0.059178758933559804,0.4313885125588008,0.3167541211546276,0.12181876192116531,0.3347485707411896,0.6268124138368817,0.49222681976841215,0.36037971532147156,0.21796761741554968,0.15604345135701464,0.24137711082384994,0.20628598128850123,0.09659864988635952,0.36806691543462794,0.263319747417863,0.05872704059062381,0.1875659847955736,0.2509212074075423,0.28249459828097434,0.2327457730272699,0.2131871517772006,0.15131810492844322,0.2555294577428912,0.1354761503978904,0.3007959639102858,0.20136558856512643
Jappening con ja,0.0201791084666333,0.07534056687207247,0.03668525103675005,0.23295610204900385,0.31173809740257075,0.011579751520171875,0.2661293435339925,0.12928804332807228,0.3490515533818694,0.028144985824817555,0.041084851205503634,0.09477233312154865,0.042863786512231314,0.030889047717393592,0.23253197296859568,0.08494677749537764,0.04368934017075874,0.0756467387099274,0.056989549438451144,0.15956409786807835,0.08094159212170844,0.09941197843668909,0.07767437641453015,0.1365302103984192,0.03602022329363879,0.049125800867768195,0.10860459151751499,0.7415986624737221,0.1371942280830567,0.13217215263987703,0.041953378737088834,0.5197636850115165,0.020646686463049485,1.0000000000000002,0.10794173282958078,0.010127925517275045,0.1329922088805891,0.03197822808739839,0.07401090787788564,0.027622409500842156,0.05943161015347617,0.05952896060094216,0.045013142056415566,0.1418624424508338,0.035146886538710786,0.5786220989912484,0.16093060900943928,0.05033877620037438,0.29364173716335,0.20373106963458082,0.04057235693179208,0.3713360778338567,0.6623542657318076,0.2653247974924475,0.400421341840848,0.14233653368716015,0.14119677107853826,0.0020335919947226514,0.15164417068326305,0.18756638882232432,0.23004503157561373,0.05151232264714,0.12871964556765578,0.15996524447908483,0.7034199974666511,0.16358380250254934,0.174945399126433,0.041922689238498796,0.019762450200790274,0.29141076910838054,0.36873829934710023,0.4889786220903718,0.21484080334786862,0.05641538646828206,0.0645586661303285,0.015977362343996392,0.12349125446817771,0.04534933786088647
Javiera Contador,0.2760924551505432,0.5605425503116559,0.5554684004483164,0.3283766844135229,0.3118682433923215,0.47770842065491886,0.19505603611249514,0.258256572552062,0.17212545089913964,0.43679660264921316,0.14512789740326593,0.1021469534480167,0.5992110231228335,0.40051648858354866,0.2557419346661481,0.3875431040944003,0.19736168308827928,0.4825235292203781,0.2547985482166188,0.1916916565402604,0.3756887761644278,0.08878385772736776,0.23250460824872726,0.29878458281654136,0.029350036161456847,0.2948590297502873,0.07375098626288185,0.30612702677107684,0.220678697135636,0.32631889660465857,0.28347853085053476,0.08371958501085033,0.3617129508646953,0.10794173282958078,0.9999999999999999,0.35675329316568816,0.33228798679090993,0.12620983849606124,0.2724387918234629,0.3478586807499793,0.40825627561602695,0.28918531809723513,0.09592322780747987,0.11465954887170805,0.10629283361180895,0.2174527915955942,0.2350647213050751,0.5649767920358424,0.2594158444054114,0.39697146204802736,0.2123983695211015,0.5026988081093421,0.14965949504132647,0.39489412890822095,0.23457470360045313,0.09336975821549136,0.46534069804331263,0.34571782921811967,0.2503854738229366,0.406395565233136,0.13602251256477826,0.10007913501619285,0.256214045545959,0.2656240768468696,0.15974652653653162,0.08101373308819709,0.14444671548854876,0.22986083208443644,0.3025768653753661,0.3515992225545153,0.07424534120808732,0.21895032802731984,0.33504528222090313,0.1828090768558832,0.26006822201759205,0.1288311865864422,0.16915427732252092,0.15221166169227388
Jenny Cavallo,0.6156526572998354,0.10123829648398074,0.6653693152161899,0.1374374380665723,0.31016594703461225,0.35797001110913623,0.1767224906352974,0.5303972955571589,0.030760498110437098,0.23057559185343787,0.45280347506014834,0.019352990183189703,0.5118995900572488,0.2712133932333473,0.12928951774263048,0.41302181091244483,0.02377151453129916,0.220487045302488,0.10790971913164162,0.27099454406325935,0.2978041947401939,0.060420993685866994,0.17315255302354482,0.03275181881192397,0.027528750463043122,0.03970273631558849,0.013082573952333964,0.21940648652685804,0.17758604601503522,0.31992166018604873,0.0947359428706669,0.3431514690091719,0.7182730791329972,0.010127925517275045,0.35675329316568816,1.0,0.16070950558650537,0.35454074396467883,0.03086114225242886,0.1241412426714888,0.2941579301459429,0.1225023616653499,0.40888518062659907,0.01142971343440681,0.1805321761392442,0.17466226184980221,0.32964911775321826,0.14398487577272984,0.26712664119206164,0.2542708060483523,0.26467142820229217,0.10364446829345003,0.035008411582276334,0.47308629190365614,0.060565836051413365,0.05064764380918791,0.39151965675241956,0.7556988412623165,0.34606151560347176,0.4042589510267149,0.2275693850080647,0.22939358636799417,0.021142111350818817,0.1313825346461557,0.07073070167447199,0.02829566589565497,0.21809181877301131,0.03531321691391933,0.21780554787510636,0.0986172394366447,0.008236018231674622,0.0036200153982030446,0.1899707783106488,0.1817023273918552,0.15708509075577456,0.386290502286053,0.30686772705493076,0.22940118949158533
"Jorge ""Chino"" Navarrete",0.11984260931215898,0.17405376894081923,0.33365975488942984,0.538161391039154,0.39588636470292354,0.12055713257020562,0.24048893628499485,0.20008374933914097,0.08941134009062138,0.5114333107924481,0.4312263664224468,0.20406705875348835,0.2979996925743275,0.3699493001187348,0.5800040195948157,0.3694791025557341,0.187293464450717,0.37013446237939784,0.39341325267297905,0.3601920270841938,0.1794185871546932,0.1752083477895615,0.12057296403335462,0.5825727502096238,0.05119310043520938,0.1909179620830616,0.014808515602677583,0.14849353556734232,0.6536409319973682,0.47500421706891816,0.41960882973980235,0.2571259133923567,0.25095482690376425,0.1329922088805891,0.33228798679090993,0.16070950558650537,1.0000000000000002,0.10560843270266622,0.21620021130729855,0.1405256357057687,0.38194375900297206,0.06120420597213065,0.26856578421038907,0.35672004363093895,0.11744601852820036,0.46828734289375,0.3036407674714485,0.6448827980981076,0.11757938849813042,0.5653469105303744,0.13326872297986514,0.25315512231101145,0.18350423154875925,0.04003457039676522,0.320722747783319,0.20924217851419127,0.09597952429945664,0.13558313781859194,0.20484205280461182,0.43308885289842963,0.5646254907803996,0.18143549673305306,0.18035887751093765,0.2650987816290979,0.07099847881924262,0.028141322106613464,0.17962899278403122,0.3743686893009338,0.30802921500695973,0.4166367945357494,0.18554510111157305,0.21999414161208639,0.38419235853415995,0.28100225442059185,0.521351013082762,0.26673768521012,0.45730301435149695,0.33110877834497454
Jorge Alís,0.2363002157065686,0.14689990611454878,0.16899165035330413,0.27117057468600186,0.2551023312199439,0.12848926693451654,0.5190298669657896,0.2607139934420956,0.1321711657275245,0.33601184547260454,0.3043420959202052,0.013175227961479475,0.3238845134599392,0.2622205877090443,0.3416708388604475,0.4192368006020502,0.10131881276892075,0.1512758125875767,0.09717179061647219,0.30503049435066293,0.4584506331934869,0.3395001792866241,0.25565171645806023,0.11120908718175225,0.07598640283336029,0.14221986276413381,0.04563208718797522,0.13394415937880605,0.41319058835485595,0.386859415957235,0.25126333688102925,0.07733115998671515,0.2986412556061717,0.03197822808739839,0.12620983849606124,0.35454074396467883,0.10560843270266622,0.9999999999999997,0.05654567740344844,0.35046484697752006,0.44455485475000406,0.027614136496114033,0.37247274639795713,0.014266036086223703,0.055467535034472486,0.12325231661183093,0.15987170913461515,0.09213325745015152,0.24897701457753615,0.15032506401662768,0.43670212331026365,0.1452107982589798,0.08186883676648155,0.038830707439022054,0.252671458022102,0.2758444159949277,0.09739055180581148,0.13043070611359872,0.5130275265767703,0.10948843396621155,0.18637487868346814,0.4116295474709675,0.2036608611590131,0.6010838660047395,0.1417399081299409,0.02658480277922964,0.6083407869348667,0.20306340550459218,0.3905090122641294,0.2026994765801903,0.07533032711074161,0.043780723737791946,0.4662424018459103,0.19215668960259433,0.23763535555689316,0.35384483638709324,0.6036869454053695,0.4674363628715141
Jorge Romero,0.0,0.17357499256020575,0.060382357697016935,0.11025100163158642,0.12458725297677806,0.008524298175071785,0.05793161487132511,0.09347659822871673,0.6131322755983504,0.07825801095112803,0.02153362403139716,0.7692291068679035,0.14298987158021023,0.4250357818915021,0.0674095883770176,0.15931988256420598,0.4506064632380195,0.04836531471286177,0.40379886633987877,0.03536237248289787,0.4160518044893077,0.10341180183682441,0.6476765362132954,0.11198132544500825,0.07527451361084454,0.03801143530773852,0.20045144296192,0.31367109095113654,0.03039812933518441,0.21109114981184704,0.12599610890712304,0.3105128044985105,0.31707309289548424,0.07401090787788564,0.2724387918234629,0.03086114225242886,0.21620021130729855,0.05654567740344844,1.0,0.06126315767018756,0.05943533124438802,0.515458855774958,0.04551334500263519,0.3484505198212701,0.037586414457500016,0.15500098116712754,0.13026897566551565,0.21072137187007228,0.5788463060764463,0.16392072824839554,0.11028369844486542,0.09250588940060539,0.045285109231055665,0.3218202206085081,0.2175659333070551,0.0497697693986948,0.1439122445903194,0.006575015030270705,0.09135772498370476,0.08340488540547682,0.007578823765500255,0.14981445789510833,0.5920244884066842,0.19712185079620792,0.07403714885109647,0.875480066180711,0.3288094556073684,0.067663347567783,0.03783711700695469,0.5598066392196857,0.6654491027454161,0.2877381347304914,0.28224985363521843,0.16709263639005328,0.134046013304598,0.00990175372863293,0.06524327810544543,0.016123347699099226
"Juan Luis ""Jajá"" Calderón",0.09426992927093508,0.6209216265495533,0.11925071159587315,0.1892440511412129,0.16570989491214197,0.08899308993688908,0.2601120168917316,0.13060836547125892,0.2528105970426546,0.22800241820700815,0.5957218247698113,0.009178649236858148,0.27522420317332585,0.273049849161983,0.21371706358124085,0.5342652029871453,0.03921604599426721,0.4179469887000041,0.1237821941318995,0.10298734042406064,0.542525487394636,0.09568949356270806,0.1371322913808618,0.1894007085567665,0.0759296924629607,0.10031444082621654,0.005176920494772008,0.08789251391169241,0.2336819468536921,0.3102304830612215,0.1294855900948133,0.15282849392632986,0.08818595780701265,0.027622409500842156,0.3478586807499793,0.1241412426714888,0.1405256357057687,0.35046484697752006,0.06126315767018756,1.0000000000000002,0.6623982386508082,0.03470967006043774,0.5167664687135071,0.04707782215628466,0.3529235518673753,0.35030029242453925,0.3378782432049773,0.36377527069084153,0.12962151859893326,0.5177404644763831,0.24286008009813406,0.18877059800066576,0.044458708757413194,0.037606072445543474,0.22812304871600733,0.11747240866353931,0.00907828481421951,0.17369512782814234,0.43542644546020776,0.2938825517241657,0.15355534817550692,0.23069890115259514,0.043717359719284955,0.4284403603437414,0.10567171474956276,0.023333017706025007,0.2637630436927425,0.4711061730172495,0.29370193692536556,0.19208571347137682,0.1324600726072792,0.014021165923371395,0.42466636579693706,0.3276906962010421,0.29447414907057756,0.2001871752884547,0.3494956740277925,0.2829054434095917
Juan Pablo López,0.20383866546003981,0.5837162678349321,0.2798524564660881,0.44165754405041224,0.24656749425869748,0.14724098269843336,0.5550966228846486,0.26835272100577234,0.15199781320287348,0.6132069477314241,0.6676839677340205,0.03939880727074634,0.4077740373710422,0.41114686323833016,0.4033008878605641,0.6121515230587515,0.1280863431377579,0.3739799885700812,0.11738451219206604,0.3265141546849509,0.5317138608181541,0.32035233290727083,0.2679212286496793,0.3342705012383304,0.1953028693064967,0.11548932267200926,0.015570411716660838,0.16354563910181943,0.5295696786838023,0.39186445361993644,0.24592785561543073,0.2599221449627057,0.20859344857668416,0.05943161015347617,0.40825627561602695,0.2941579301459429,0.38194375900297206,0.44455485475000406,0.05943533124438802,0.6623982386508082,1.0,0.04430396419605922,0.33617062798697916,0.04229273775498581,0.33551477424268145,0.47257954289837234,0.3792934252552453,0.5387693706572086,0.16513922244854265,0.545892797681416,0.37460787503578524,0.22406675133084375,0.21569144740766186,0.05625704483190337,0.1617799397555813,0.3415143261342182,0.04521206892220516,0.2932245492349724,0.634350200096861,0.35337051669177777,0.4276997685044542,0.45001600788658686,0.16251497116739597,0.41294213239215655,0.04214687813611865,0.036579792100998945,0.2880455946504086,0.40476539023902847,0.39818416313415855,0.47066021329084134,0.09024537080413095,0.08633029814891424,0.35703219126555596,0.4311573940998161,0.46561255096996645,0.551460360612464,0.4576438486331644,0.511240607620626
Julio Sabala,0.012810303326681241,0.014706008692224366,0.21836680201053496,0.27647019465029626,0.05278080244130378,0.04402642219886618,0.19066160130118967,0.2511572046419029,0.6716815419350645,0.04039821710293086,0.06556270105260582,0.651027238334537,0.10515036188929507,0.24199854039989716,0.12601819203939796,0.021782175451977193,0.7805415785130132,0.09818051536925756,0.1338056403713188,0.16622491912194676,0.38198624540698606,0.0809833079394074,0.6980569134078661,0.14572390697684523,0.17265240387891934,0.543813205832993,0.7384563608235855,0.5153890814688685,0.059945383320750244,0.08546851944159721,0.5727827499978252,0.3059532066633869,0.3359794572151875,0.05952896060094216,0.28918531809723513,0.1225023616653499,0.06120420597213065,0.027614136496114033,0.515458855774958,0.03470967006043774,0.04430396419605922,1.0,0.052430789626829524,0.6447017503688826,0.004610649392511898,0.26749244820471985,0.0724138882712799,0.052790061213658084,0.4025950141694304,0.06528025111704829,0.08076800025390116,0.2901532670661205,0.24424440724369784,0.45528166357589817,0.18070568131091802,0.0636623589622375,0.5192872525772078,0.17761775730126145,0.09653803142967088,0.23784787671524674,0.104828190927771,0.059578139190665604,0.3607349947091776,0.19031712257798467,0.264867783163333,0.5809633577541383,0.2187968254552236,0.06933767318991553,0.17777689738118302,0.3975367342172975,0.5057982567759021,0.16757999749704833,0.11207799184920954,0.09970681055741586,0.19161825047455053,0.013402547297115895,0.08965299136487083,0.04744391011305326
León Murillo,0.23159891949850095,0.14791265858514674,0.15734871859990898,0.19040253490772452,0.375836944686898,0.09110366866866021,0.2375873444100954,0.3122254847912126,0.2540621617382327,0.2563491497034416,0.5786973831270843,0.009677006970069953,0.321453088108741,0.1547570363782426,0.32639383991940313,0.296279772642922,0.029664290690575374,0.40942979137654306,0.19481288637737068,0.47122195322349475,0.28681213913998455,0.1192521555228847,0.03510868935379647,0.30101391677379313,0.10914486448679353,0.1641315392362894,0.002100551516524588,0.07386630613688368,0.20882883326682705,0.11852410140720525,0.06771013002424502,0.0295701633040352,0.32933465139609686,0.045013142056415566,0.09592322780747987,0.40888518062659907,0.26856578421038907,0.37247274639795713,0.04551334500263519,0.5167664687135071,0.33617062798697916,0.052430789626829524,1.0,0.10348212874228521,0.21109202226204513,0.32464507167528595,0.29205110126992073,0.13170311223184678,0.3849892909985125,0.2898550843824299,0.1943027478045346,0.1523676206268627,0.04749572887804419,0.030959721308584928,0.19495696135600574,0.13828657583525567,0.01492708498528921,0.2194316783230943,0.5357725930520663,0.21151401247672388,0.2835331338883239,0.3143892977413479,0.10356992021359811,0.2518162512429311,0.12689794121628986,0.0188495035585622,0.07455719077322005,0.5347483635894649,0.14147204187826978,0.1619467841753728,0.19245141289537537,0.023509431666165672,0.4585430015381699,0.31722321297585554,0.2678139447599851,0.2951167852811152,0.16155535652508646,0.1346308305665511
Los Acetatos,0.02823627576010928,0.07977016574106263,0.06342239375826765,0.4170815320419379,0.23800417060178322,0.07741804503553922,0.1384318956169739,0.12496977423467687,0.5533006403154942,0.0167860404452226,0.09674545518927836,0.7074186628439931,0.05589610793275338,0.1793782583405079,0.44870527017941575,0.2606252155944882,0.6544372612137738,0.05603041386843895,0.1786797341563462,0.22854219941895743,0.19366195407139433,0.07340011612103098,0.44538249754746584,0.34826234132213957,0.1888596794614472,0.5245021921610222,0.6704222685321051,0.47302201030226965,0.060735198722645586,0.10300261474028842,0.5558166284203108,0.36972625390774416,0.35862176851653527,0.1418624424508338,0.11465954887170805,0.01142971343440681,0.35672004363093895,0.014266036086223703,0.3484505198212701,0.04707782215628466,0.04229273775498581,0.6447017503688826,0.10348212874228521,1.0,0.02730587463857389,0.3731987739465175,0.17600795022145793,0.07280113195573976,0.40123903288432705,0.17248892138281638,0.07431283532823289,0.3626771001109469,0.11208911579327116,0.17571760391599886,0.6179412317899963,0.17022796059715878,0.30032553443979476,0.023036435127434713,0.14288708284819607,0.09586172928887175,0.2488960100795848,0.12393427735681771,0.2700591702759498,0.0985843408101543,0.1840843255051009,0.35965463503627976,0.16822712050566058,0.05218966130504305,0.04843450583406974,0.298943093183847,0.4923055463893936,0.4356137777613854,0.3453294200093102,0.10947476881663082,0.25369399832701195,0.00240932784967675,0.20512546639916948,0.024703364582086263
Los Atletas de la Risa,0.1390585343174301,0.1654169778895655,0.09303337537383306,0.0956312157738151,0.2088384126666014,0.02368096563959239,0.06726997655103674,0.21872239538348667,0.1734775694370912,0.17015289411151271,0.5120478540121354,0.046797466789545564,0.1486514809684912,0.2280423196422094,0.13499667703891688,0.3509995987445391,0.052752498225857425,0.14536123116536162,0.2041173169460894,0.10423397809235875,0.25103675801345443,0.023245109005028953,0.1029170020583522,0.13969218316555096,0.8006400632101124,0.047559529667549234,0.0038470923832583446,0.08047408800198853,0.16852708871154296,0.23609039422323513,0.03135376838581352,0.23858027757944492,0.11921023965839127,0.035146886538710786,0.10629283361180895,0.1805321761392442,0.11744601852820036,0.055467535034472486,0.037586414457500016,0.3529235518673753,0.33551477424268145,0.004610649392511898,0.21109202226204513,0.02730587463857389,1.0,0.2284207751779128,0.2584213893093696,0.1509755262510743,0.035068105995958936,0.19185165796429418,0.11526026281693916,0.09563551798610254,0.011656422390343224,0.04164764796112021,0.06409776786131052,0.043921638879887245,0.02140008053435146,0.3562565352191069,0.19023160735157885,0.21182434070040346,0.0647366500826726,0.678742360710223,0.08901265080599854,0.16164073122639933,0.00402913703290883,0.016517027025327907,0.0757979077346413,0.22671000650685355,0.383725223679417,0.4945035396698732,0.010867887321664063,0.07450464394738923,0.2256202099579353,0.3702534195544321,0.14184315153528607,0.31223833959464276,0.19699853345393648,0.22514302307850168
Los Indolatinos,0.3846947110906801,0.27993393517241344,0.3827339355383583,0.3774889241697236,0.38062235406019046,0.16827495090443137,0.4745390725792381,0.39338496875795087,0.4988072051070196,0.377692791059434,0.5724528976628266,0.2516073077416076,0.41310521935503497,0.2939017783629869,0.5787618931741604,0.4405691950266948,0.35549630569486707,0.30898570139933396,0.2207912183911545,0.40117480988266235,0.26756104809619513,0.18668486112654195,0.2948801660761909,0.35658233542981477,0.1670879103928482,0.21584951313189954,0.28767824570905215,0.59309152032411,0.5104742726773096,0.2767848037212951,0.3915885405078137,0.5749875580828073,0.23434851637317472,0.5786220989912484,0.2174527915955942,0.17466226184980221,0.46828734289375,0.12325231661183093,0.15500098116712754,0.35030029242453925,0.47257954289837234,0.26749244820471985,0.32464507167528595,0.3731987739465175,0.2284207751779128,1.0000000000000002,0.5133674131145449,0.34978021195673686,0.34734983112522916,0.3922272079936891,0.18040622738482898,0.39030570943724574,0.6031707864492194,0.24044513846506782,0.3871746406886954,0.2170736479422539,0.2104724459064582,0.28755092885433575,0.3716616561481565,0.5199992701054631,0.5452988370911303,0.32511101981873364,0.25486965061218586,0.2963408283301412,0.521218695075855,0.22702434568603141,0.34229910494360044,0.3736198882132259,0.39463785596727885,0.5131397872581638,0.42906515567313913,0.33126085099741803,0.42297164689171773,0.25328924959259175,0.3943165210191793,0.37103309239841115,0.36751387376146305,0.33047473603138866
