show_a,show_b,cosine_similarity
Fabrizio Copano,Stefan Kramer,0.3160150234981295
Felipe Avello,Pujillay,0.3158532876896142
Dinamita Show,Edo Caroe,0.3158064233755716
"Daniela ""Chiqui"" Aguayo",Fabrizio Copano,0.31561435289359063
Gloria Benavides,Payahop,0.31530972118767114
Dino Gordillo,Gigi Martin,0.31524386200938453
Fusión Humor,Luis Slimming,0.31468058381224356
Los Locos del Humor,Sandy,0.3146612319184969
Ricardo Meruane,Zip-Zup,0.31449049060208323
León Murillo,Paulo Iglesias,0.3143892977413479
Bastián Paz,Carlos García,0.3142419631629262
Coco Legrand,Lucho Miranda,0.31415209006991457
Luis Slimming,Óscar Gangas,0.3140581013868215
Bastián Paz,Stefan Kramer,0.314044894338004
Arturo Ruiz-Tagle,Ricardo Meruane,0.31394715146726615
Bombo Fica,Zip-Zup,0.3137926040257459
Gloria Benavides,Jorge Romero,0.31367109095113654
Lucho Navarro,Palta Meléndez,0.31354009603834737
Edo Caroe,Álvaro Salas,0.3129828177032302
Alison Mandel,Centella,0.31289622852017274
Alex Ortiz,Rodrigo González,0.31286989291201855
Diego Urrutia,Álvaro Salas,0.31285535824476657
Alison Mandel,Coco Legrand,0.31272647219305905
Los Atletas de la Risa,Zip-Zup,0.31223833959464276
"Carlos ""El Mono"" Sánchez",León Murillo,0.3122254847912126
Alejandra Azcárate,Paulo Iglesias,0.31217318037565756
Alejandra Azcárate,Dinamita Show,0.3120235918392903
Bastián Paz,Javiera Contador,0.3118682433923215
Bastián Paz,Jappening con ja,0.31173809740257075
Edo Caroe,Sandy,0.31139535949602515
Arturo Ruiz-Tagle,Centella,0.31102888738519774
Arturo Ruiz-Tagle,Huaso Filomeno,0.31093239590135396
Carlos García,Melón y Melame,0.3108156055426023
Diego Urrutia,Pujillay,0.3106193590712423
Alison Mandel,Óscar Gangas,0.31055042709751335
Hugo Varela,Jorge Romero,0.3105128044985105
Rodrigo González,Zip-Zup,0.3103604252353582
Huaso Filomeno,"Juan Luis ""Jajá"" Calderón",0.3102304830612215
Bastián Paz,Jenny Cavallo,0.31016594703461225
Huaso Filomeno,Zip-Zup,0.30944819827059095
El Pampero,Lucho Miranda,0.30924027217471556
Edo Caroe,Los Indolatinos,0.30898570139933396
Natalia Valdebenito,Álvaro Salas,0.30893092014157675
Pujillay,Rudy Rey,0.3083794201901505
Carlos García,Jani Dueñas,0.3082069834523742
Pamela Leiva,Rodrigo Villegas,0.3080997327952497
"Jorge ""Chino"" Navarrete",Rodrigo González,0.30802921500695973
Alison Mandel,Gloria Benavides,0.3079836315223377
Dino Gordillo,Hermógenes Conache,0.30758074636448657
Dinamita Show,Pujillay,0.3074685490048794
Fabrizio Copano,Lucho Miranda,0.3074057895772687
Alex Ortiz,Huaso Filomeno,0.30726189986182595
Fusión Humor,Palta Meléndez,0.3070987638301081
Lucho Navarro,"Paul Vásquez ""El Flaco""",0.3068883494489127
Jenny Cavallo,Álvaro Salas,0.30686772705493076
Edo Caroe,"Paul Vásquez ""El Flaco""",0.3066384801452615
Hugo Goodman,"Paul Vásquez ""El Flaco""",0.30653255347260827
"Daniel Muñoz ""El Carmelo""",Fusión Humor,0.3065272741715211
Gloria Benavides,Javiera Contador,0.30612702677107684
Natalia Valdebenito,Palta Meléndez,0.306034919072364
Hugo Varela,Julio Sabala,0.3059532066633869
Bastián Paz,Los Locos del Humor,0.3059371813393383
Felo,Hugo Goodman,0.3051002839802982
Ernesto Belloni,Jorge Alís,0.30503049435066293
Carlos García,El Pampero,0.30475222166656746
Felo,Nancho Parra,0.3045104681012373
Coco Legrand,Jorge Alís,0.3043420959202052
Ernesto Belloni,Los Locos del Humor,0.304018567998149
Arturo Ruiz-Tagle,Lucho Miranda,0.3039884909624762
"Jorge ""Chino"" Navarrete",Los Locos del Humor,0.3036407674714485
Melón y Melame,Stefan Kramer,0.3032258470037994
Alejandra Azcárate,Rodrigo González,0.3028614369903973
Dinamita Show,Pedro Ruminot,0.3028406416517774
Javiera Contador,Rodrigo González,0.3025768653753661
Los Locos del Humor,Millenium Show,0.3014785574251768
Fusión Humor,León Murillo,0.30101391677379313
Dino Gordillo,Pedro Ruminot,0.3009832257209002
Ricardo Meruane,Óscar Gangas,0.30097813450177235
Palta Meléndez,Rodrigo González,0.30095723451456735
Jani Dueñas,Álvaro Salas,0.3007959639102858
Hugo Varela,Óscar Gangas,0.30069695355305887
Arturo Ruiz-Tagle,Pamela Leiva,0.3005888696242048
Millenium Show,Pujillay,0.3004597061206128
Los Acetatos,Natalia Cuevas,0.30032553443979476
Felipe Avello,Rodrigo Villegas,0.29968452138573787
Los Locos del Humor,Natalia Valdebenito,0.2996121728311357
Bastián Paz,Gloria Benavides,0.2994266771151741
"Carlos ""El Mono"" Sánchez",Óscar Gangas,0.29917956143503893
Hugo Varela,Zip-Zup,0.29915354713213665
Edo Caroe,Jani Dueñas,0.2990332082818613
Los Acetatos,Rodrigo Villegas,0.298943093183847
Fusión Humor,Javiera Contador,0.29878458281654136
Carlos García,Natalia Cuevas,0.29874970215643243
Carlos García,Pamela Leiva,0.29870548344914327
Jani Dueñas,Jorge Alís,0.2986412556061717
Alison Mandel,Hugo Goodman,0.29830599330267926
Fusión Humor,Rodrigo Villegas,0.2981772529839031
Alejandra Azcárate,Zip-Zup,0.29811604694844657
"Daniela ""Chiqui"" Aguayo","Jorge ""Chino"" Navarrete",0.2979996925743275
Fabrizio Copano,Jenny Cavallo,0.2978041947401939
Palta Meléndez,Álvaro Salas,0.2976602539580811
Gigi Martin,Hugo Goodman,0.2975142599825932
"Daniela ""Chiqui"" Aguayo",Los Locos del Humor,0.29743621919010893
Palta Meléndez,Óscar Gangas,0.29708883219200816
Felipe Avello,Huaso Filomeno,0.2969494900153917
Bombo Fica,Hugo Goodman,0.29648076623826297
Centella,Álvaro Salas,0.29638741651871836
Los Indolatinos,Pedro Ruminot,0.2963408283301412
Dino Gordillo,León Murillo,0.296279772642922
Natalia Cuevas,Sandy,0.2953087130551918
León Murillo,Zip-Zup,0.2951167852811152
Felo,Los Indolatinos,0.2948801660761909
Gigi Martin,Javiera Contador,0.2948590297502873
"Juan Luis ""Jajá"" Calderón",Stefan Kramer,0.29447414907057756
Gloria Benavides,Pujillay,0.2943722634381782
Arturo Ruiz-Tagle,Nancho Parra,0.2942934570765504
Jenny Cavallo,Juan Pablo López,0.2941579301459429
Dinamita Show,Palta Meléndez,0.29390460957115255
Diego Urrutia,Los Indolatinos,0.2939017783629869
"Juan Luis ""Jajá"" Calderón",Pamela Leiva,0.2938825517241657
"Carlos ""El Mono"" Sánchez",Sandy,0.2938483442649864
"Juan Luis ""Jajá"" Calderón",Rodrigo González,0.29370193692536556
Jappening con ja,Lucho Navarro,0.29364173716335
Dinamita Show,Huaso Filomeno,0.29360798912295316
Ernesto Belloni,Melón y Melame,0.29353422983095234
Alejandra Azcárate,Dino Gordillo,0.2934519713249016
Juan Pablo López,Natalia Valdebenito,0.2932245492349724
"Daniela ""Chiqui"" Aguayo",Huaso Filomeno,0.29301253107731723
Edmundo Arrocet,Fabrizio Copano,0.2925027192805535
El Pampero,Los Locos del Humor,0.29223059879601593
León Murillo,Los Locos del Humor,0.29205110126992073
Ernesto Belloni,"Paul Vásquez ""El Flaco""",0.29149930922675354
Jappening con ja,Rodrigo Villegas,0.29141076910838054
"Daniel Muñoz ""El Carmelo""",Dinamita Show,0.2912458342775952
Felo,Álvaro Salas,0.29075816712494384
"Paul Vásquez ""El Flaco""",Sandy,0.2907268150892713
Sandy,Álvaro Salas,0.29054308430322756
Sandy,Sergio Freire,0.2904648849357186
Centella,Rodrigo González,0.2903862991012213
Dinamita Show,Jani Dueñas,0.2902342364643326
Alison Mandel,Diego Urrutia,0.29020848995323206
Julio Sabala,Melón y Melame,0.2901532670661205
Alison Mandel,Bombo Fica,0.2900126303678265
Gilberto Gless,Hugo Varela,0.2900079606331702
León Murillo,Luis Slimming,0.2898550843824299
Javiera Contador,Julio Sabala,0.28918531809723513
Luis Slimming,Pamela Leiva,0.28901462338420725
Bombo Fica,Luis Slimming,0.28828724402381417
Juan Pablo López,Pujillay,0.2880455946504086
Palta Meléndez,Rudy Rey,0.28803325271556535
Jorge Romero,Ruperto,0.2877381347304914
Gilberto Gless,Los Indolatinos,0.28767824570905215
Los Indolatinos,Natalia Valdebenito,0.28755092885433575
Los Locos del Humor,Palta Meléndez,0.28730928058095734
Alison Mandel,Luis Slimming,0.28728846090708277
"Paul Vásquez ""El Flaco""",Álvaro Salas,0.2870616357667315
Edo Caroe,Hermógenes Conache,0.28687449187189007
Fabrizio Copano,León Murillo,0.28681213913998455
Bastián Paz,Centella,0.28653757029087856
Bombo Fica,Ricardo Meruane,0.28632501338802757
Bastián Paz,Zip-Zup,0.2863023416775407
Gigi Martin,Rodrigo González,0.2861905316348858
Bastián Paz,Lucho Navarro,0.28618092084160995
Gloria Benavides,Stefan Kramer,0.28593044946990365
Bombo Fica,"Carlos ""El Mono"" Sánchez",0.28536434872726896
"Paul Vásquez ""El Flaco""",Sergio Freire,0.28526517923365163
Dino Gordillo,Mauricio Palma,0.284917636037634
Edmundo Arrocet,Ricardo Meruane,0.28484853167915564
Lucho Miranda,Ricardo Meruane,0.2848321128851268
Ernesto Belloni,Óscar Gangas,0.2847831609939384
Edmundo Arrocet,Hugo Varela,0.2843488960733005
Belén Mora,Sergio Freire,0.2839934224029036
Luis Slimming,Ricardo Meruane,0.2837200406805754
"Carlos ""El Mono"" Sánchez",Jani Dueñas,0.2835623400049081
Luis Slimming,Millenium Show,0.2835515286314244
León Murillo,"Paul Vásquez ""El Flaco""",0.2835331338883239
Hugo Goodman,Javiera Contador,0.28347853085053476
Hermógenes Conache,Stefan Kramer,0.28345635642111583
Carlos García,Millenium Show,0.2833567655320205
"Carlos ""El Mono"" Sánchez","Paul Vásquez ""El Flaco""",0.2832889738080789
Coco Legrand,El Pampero,0.28319667317740665
Memo Bunke y Natalia Cuevas,Payahop,0.2829692285926534
"Juan Luis ""Jajá"" Calderón",Óscar Gangas,0.2829054434095917
"Carlos ""El Mono"" Sánchez",Luis Slimming,0.2825608331653707
Profesor Salomón y Tutu-Tutu,Ruperto,0.2825241522079877
Jani Dueñas,Rudy Rey,0.28249459828097434
Alex Ortiz,Rodrigo Villegas,0.28231356556770304
Centella,Natalia Cuevas,0.28226739527823563
Jorge Romero,Sandy,0.28224985363521843
El Pampero,Rodrigo González,0.2816559775633013
Hugo Goodman,Pujillay,0.281551490088909
"Paul Vásquez ""El Flaco""",Pujillay,0.28141064763554197
"Jorge ""Chino"" Navarrete",Sergio Freire,0.28100225442059185
Los Locos del Humor,Pedro Ruminot,0.2808326384758514
Dinamita Show,Luis Slimming,0.2807481547437726
El Pampero,Hugo Varela,0.28054911299780905
Belén Mora,Los Locos del Humor,0.28053825484270833
Bastián Paz,Mauricio Palma,0.28011464232255445
Felo,Melón y Melame,0.2800134720893181
Alex Ortiz,Los Indolatinos,0.27993393517241344
Alison Mandel,Juan Pablo López,0.2798524564660881
Alison Mandel,Dino Gordillo,0.27981776717325946
Los Locos del Humor,Paulo Iglesias,0.27978792575255285
Payahop,Ruperto,0.2796384443709329
Hugo Varela,Rodrigo Villegas,0.2795254404606556
Hugo Varela,Sandy,0.27921318116354527
Nancho Parra,Ruperto,0.278922995281774
Diego Urrutia,Hermógenes Conache,0.27880920393161546
Piña Colada,Pujillay,0.2782105974752688
Gigi Martin,Rodrigo Villegas,0.2779506960450822
Dinamita Show,Gloria Benavides,0.2776198540890316
Melón y Melame,Rudy Rey,0.27737953667221876
Alejandra Azcárate,Álvaro Salas,0.27734083270520354
Ricardo Meruane,Álvaro Salas,0.27727644694204095
Bombo Fica,Ruperto,0.2768852965952344
Huaso Filomeno,Los Indolatinos,0.2767848037212951
Hugo Goodman,Rodrigo Villegas,0.2767192470343007
Arturo Ruiz-Tagle,Julio Sabala,0.27647019465029626
Carlos García,Óscar Gangas,0.2764188767030986
Alejandra Azcárate,Javiera Contador,0.2760924551505432
Paulo Iglesias,Pujillay,0.27599093066869196
Jorge Alís,Nancho Parra,0.2758444159949277
Hermógenes Conache,Mauricio Palma,0.27574696726073356
"Daniela ""Chiqui"" Aguayo","Juan Luis ""Jajá"" Calderón",0.27522420317332585
Lucho Navarro,Memo Bunke y Natalia Cuevas,0.27447337419899426
Edmundo Arrocet,Lucho Miranda,0.2743242917789564
Nancho Parra,Álvaro Salas,0.27389615000208545
Bombo Fica,Gigi Martin,0.27345481751885153
Diego Urrutia,"Juan Luis ""Jajá"" Calderón",0.273049849161983
"Daniela ""Chiqui"" Aguayo",Diego Urrutia,0.2730211919262213
Felo,Ruperto,0.27295195134180583
Javiera Contador,Jorge Romero,0.2724387918234629
Alejandra Azcárate,Hugo Varela,0.27216357566551563
Luis Slimming,Natalia Valdebenito,0.27210032650862453
Centella,Jani Dueñas,0.27197594133489217
Mauricio Palma,Zip-Zup,0.27194049850949054
Rodrigo Villegas,Zip-Zup,0.27177942542630507
Dino Gordillo,Lucho Navarro,0.2714345580928564
Edo Caroe,Melón y Melame,0.2712636161935781
Luis Slimming,Sandy,0.2712449577967962
Diego Urrutia,Jenny Cavallo,0.2712133932333473
Arturo Ruiz-Tagle,Jorge Alís,0.27117057468600186
Ernesto Belloni,Jenny Cavallo,0.27099454406325935
Lucho Miranda,Palta Meléndez,0.2708448464071144
Dino Gordillo,Payahop,0.27074663509167246
Ernesto Belloni,Gloria Benavides,0.27039752389139243
Los Acetatos,Payahop,0.2700591702759498
Los Locos del Humor,Lucho Navarro,0.26981596174140904
Rudy Rey,Ruperto,0.269686556303625
Diego Urrutia,Pedro Ruminot,0.26905897414074736
Palta Meléndez,Piña Colada,0.26898320954883936
Dino Gordillo,Jani Dueñas,0.26884866671004687
"Jorge ""Chino"" Navarrete",León Murillo,0.26856578421038907
"Carlos ""El Mono"" Sánchez",Juan Pablo López,0.26835272100577234
Felo,Juan Pablo López,0.2679212286496793
León Murillo,Stefan Kramer,0.2678139447599851
Edo Caroe,Natalia Valdebenito,0.26774703309451287
Fabrizio Copano,Los Indolatinos,0.26756104809619513
Bastián Paz,Edo Caroe,0.2675017443935321
Julio Sabala,Los Indolatinos,0.26749244820471985
Ernesto Belloni,Millenium Show,0.267381201415196
Jenny Cavallo,Lucho Navarro,0.26712664119206164
Gloria Benavides,Jani Dueñas,0.26688068363251155
Arturo Ruiz-Tagle,Felipe Avello,0.26674662137611654
"Jorge ""Chino"" Navarrete",Zip-Zup,0.26673768521012
Bombo Fica,Jappening con ja,0.2661293435339925
Carlos García,Memo Bunke,0.26601890495079616
Nancho Parra,Rodrigo Villegas,0.2657182062480808
Javiera Contador,Pedro Ruminot,0.2656240768468696
Centella,Fabrizio Copano,0.26548069889326453
Jappening con ja,Memo Bunke y Natalia Cuevas,0.2653247974924475
Huaso Filomeno,Natalia Valdebenito,0.26518542833484177
Dinamita Show,Felo,0.26514328564443435
"Jorge ""Chino"" Navarrete",Pedro Ruminot,0.2650987816290979
Julio Sabala,Piña Colada,0.264867783163333
Jenny Cavallo,Mauricio Palma,0.26467142820229217
Alex Ortiz,Sandy,0.26466521308493635
Arturo Ruiz-Tagle,"Daniela ""Chiqui"" Aguayo",0.26427690396783726
Edmundo Arrocet,Fusión Humor,0.26412242478462294
"Juan Luis ""Jajá"" Calderón",Pujillay,0.2637630436927425
Hugo Varela,Payahop,0.2635091231205021
Jani Dueñas,Pujillay,0.263319747417863
Lucho Navarro,Piña Colada,0.26294958751798025
Alex Ortiz,Bombo Fica,0.2628039125417028
Diego Urrutia,Jorge Alís,0.2622205877090443
Gloria Benavides,Nancho Parra,0.26211442713840805
Luis Slimming,Melón y Melame,0.2620540362033583
Los Locos del Humor,Lucho Miranda,0.26193609410892865
Alex Ortiz,Centella,0.26184429080438126
Fabrizio Copano,Pamela Leiva,0.261069239838597
Sergio Freire,Stefan Kramer,0.2609552470774161
"Carlos ""El Mono"" Sánchez",Jorge Alís,0.2607139934420956
Centella,Luis Slimming,0.2606350649351637
Dino Gordillo,Los Acetatos,0.2606252155944882
Bombo Fica,"Juan Luis ""Jajá"" Calderón",0.2601120168917316
Javiera Contador,Stefan Kramer,0.26006822201759205
Hugo Varela,Juan Pablo López,0.2599221449627057
Dinamita Show,Edmundo Arrocet,0.2598412123635158
"Daniela ""Chiqui"" Aguayo",Sergio Freire,0.2598250401231151
Belén Mora,Ernesto Belloni,0.2595779978647412
Javiera Contador,Lucho Navarro,0.2594158444054114
Edmundo Arrocet,Jani Dueñas,0.25930931482511993
Felipe Avello,Pamela Leiva,0.2592025777336925
Carlos García,Ernesto Belloni,0.25907635582085364
Los Atletas de la Risa,Los Locos del Humor,0.2584213893093696
"Carlos ""El Mono"" Sánchez",Javiera Contador,0.258256572552062
Los Locos del Humor,Ricardo Meruane,0.2579194817408286
Melón y Melame,Palta Meléndez,0.2577591229591132
Hermógenes Conache,Payahop,0.25733399472080326
Hugo Varela,"Jorge ""Chino"" Navarrete",0.2571259133923567
Alison Mandel,Huaso Filomeno,0.2567641717225875
Hermógenes Conache,Sandy,0.2564213274676233
Centella,León Murillo,0.2563491497034416
Hermógenes Conache,Sergio Freire,0.256302325677314
Javiera Contador,Payahop,0.256214045545959
Alejandra Azcárate,Ernesto Belloni,0.25617554045892404
Huaso Filomeno,Sandy,0.2559714295275375
Coco Legrand,"Daniela ""Chiqui"" Aguayo",0.2558883812524916
Dinamita Show,Javiera Contador,0.2557419346661481
Felo,Jorge Alís,0.25565171645806023
Jani Dueñas,Stefan Kramer,0.2555294577428912
Alejandra Azcárate,Lucho Navarro,0.2553830928133689
Bastián Paz,Jorge Alís,0.2551023312199439
Memo Bunke,Palta Meléndez,0.2550616431411589
Hugo Varela,Rodrigo González,0.2549599384993833
Bastián Paz,Huaso Filomeno,0.25492139647376916
Los Indolatinos,Payahop,0.25486965061218586
Dino Gordillo,Natalia Valdebenito,0.25484338503914966
El Pampero,Javiera Contador,0.2547985482166188
Natalia Cuevas,Payahop,0.25454681338328244
Jenny Cavallo,Luis Slimming,0.2542708060483523
Bastián Paz,Ricardo Meruane,0.25417231218988967
Carlos García,León Murillo,0.2540621617382327
Arturo Ruiz-Tagle,Felo,0.25378105050687383
Los Acetatos,Stefan Kramer,0.25369399832701195
Los Indolatinos,Sergio Freire,0.25328924959259175
Diego Urrutia,Jani Dueñas,0.2532495052010656
Dinamita Show,Mauricio Palma,0.2532263262114096
"Jorge ""Chino"" Navarrete",Melón y Melame,0.25315512231101145
Carlos García,"Juan Luis ""Jajá"" Calderón",0.2528105970426546
"Paul Vásquez ""El Flaco""",Zip-Zup,0.2527697250253701
Jorge Alís,Millenium Show,0.252671458022102
Nancho Parra,Pujillay,0.25243030287784307
"Carlos ""El Mono"" Sánchez",Sergio Freire,0.2523268957273181
Natalia Cuevas,Ricardo Meruane,0.2518317295867178
León Murillo,Pedro Ruminot,0.2518162512429311
Diego Urrutia,Edo Caroe,0.25181239066173844
Payahop,Óscar Gangas,0.2517366833842724
"Daniel Muñoz ""El Carmelo""",Sandy,0.2517269449579074
"Daniel Muñoz ""El Carmelo""",Los Indolatinos,0.2516073077416076
Sandy,Óscar Gangas,0.2514486936597606
Hugo Goodman,Jorge Alís,0.25126333688102925
"Carlos ""El Mono"" Sánchez",Julio Sabala,0.2511572046419029
Fabrizio Copano,Los Atletas de la Risa,0.25103675801345443
Los Locos del Humor,Rudy Rey,0.251025863132264
Alex Ortiz,"Paul Vásquez ""El Flaco""",0.2509606381490436
Jani Dueñas,"Jorge ""Chino"" Navarrete",0.25095482690376425
Natalia Valdebenito,Óscar Gangas,0.25092480330755657
Jani Dueñas,Rodrigo Villegas,0.2509212074075423
Belén Mora,"Paul Vásquez ""El Flaco""",0.25046706446482714
Javiera Contador,Palta Meléndez,0.2503854738229366
Coco Legrand,Felo,0.2503777730022834
"Daniela ""Chiqui"" Aguayo",Lucho Navarro,0.2501445574568213
Hermógenes Conache,Paulo Iglesias,0.24996355150691746
Edo Caroe,Rodrigo Villegas,0.249778469081302
Felipe Avello,Pedro Ruminot,0.24966887883785227
Carlos García,Coco Legrand,0.2496618766901243
Ernesto Belloni,Lucho Miranda,0.24959986070377999
Felipe Avello,Luis Slimming,0.24956087646839598
Centella,Mauricio Palma,0.24955164675090136
Gloria Benavides,Natalia Valdebenito,0.24949827553925463
Lucho Navarro,Pujillay,0.24925887678759
"Paul Vásquez ""El Flaco""",Pedro Ruminot,0.249052400301695
Jorge Alís,Lucho Navarro,0.24897701457753615
Los Acetatos,"Paul Vásquez ""El Flaco""",0.2488960100795848
Gigi Martin,Gloria Benavides,0.24876517420847916
Huaso Filomeno,Nancho Parra,0.24867679281409644
Ruperto,Álvaro Salas,0.24859695713668423
Hugo Goodman,Jani Dueñas,0.2483202192156032
Edo Caroe,Palta Meléndez,0.24825177478189078
Memo Bunke y Natalia Cuevas,Pujillay,0.2482019807404929
Centella,Felipe Avello,0.24762117546168735
Bastián Paz,Nancho Parra,0.24743518912924747
Luis Slimming,Paulo Iglesias,0.247307743530541
Ernesto Belloni,Gigi Martin,0.24722405090346514
Bastián Paz,"Carlos ""El Mono"" Sánchez",0.24688604569740727
Fusión Humor,Huaso Filomeno,0.24686088749295712
Bastián Paz,Juan Pablo López,0.24656749425869748
"Paul Vásquez ""El Flaco""",Piña Colada,0.24650019252422725
Bastián Paz,Belén Mora,0.2464280184684437
Huaso Filomeno,Memo Bunke,0.24613574785384834
"Daniela ""Chiqui"" Aguayo",Ernesto Belloni,0.2459716210784549
Felo,Huaso Filomeno,0.24596580268991364
Hugo Goodman,Juan Pablo López,0.24592785561543073
Edmundo Arrocet,Óscar Gangas,0.24589515997046052
Lucho Navarro,Luis Slimming,0.24560665902518913
Coco Legrand,Pujillay,0.24540745442708237
Alejandra Azcárate,Óscar Gangas,0.2453307769754285
Dinamita Show,Fabrizio Copano,0.2446924150767596
Alison Mandel,Rodrigo Villegas,0.24445229741409089
Bombo Fica,Lucho Miranda,0.24433323914344815
Julio Sabala,Memo Bunke,0.24424440724369784
Diego Urrutia,"Paul Vásquez ""El Flaco""",0.24395947170008858
Ernesto Belloni,Hugo Goodman,0.24383760640939994
Pujillay,Sandy,0.24348640338330063
Gigi Martin,Natalia Cuevas,0.24317027292304497
Dino Gordillo,Ruperto,0.2431191326747748
"Juan Luis ""Jajá"" Calderón",Mauricio Palma,0.24286008009813406
Fusión Humor,Gigi Martin,0.24239599056313257
Arturo Ruiz-Tagle,Pujillay,0.24223148574328024
Alison Mandel,Hermógenes Conache,0.24219843129916174
Lucho Miranda,Pedro Ruminot,0.24219394132432523
Diego Urrutia,Julio Sabala,0.24199854039989716
Payahop,Zip-Zup,0.24194293387762913
Luis Slimming,Stefan Kramer,0.24189982690896827
Natalia Cuevas,Stefan Kramer,0.24173891807673148
Bombo Fica,Sandy,0.24166280117146213
Bombo Fica,Payahop,0.24160238309412674
Centella,Paulo Iglesias,0.2413857746474812
Jani Dueñas,Payahop,0.24137711082384994
Bombo Fica,"Jorge ""Chino"" Navarrete",0.24048893628499485
Los Indolatinos,Memo Bunke y Natalia Cuevas,0.24044513846506782
Natalia Valdebenito,Pedro Ruminot,0.24030905160833305
Alex Ortiz,Bastián Paz,0.2402072025348654
Bastián Paz,Luis Slimming,0.24018591844018108
Edmundo Arrocet,Memo Bunke y Natalia Cuevas,0.24007486471640693
Ernesto Belloni,Pedro Ruminot,0.23990239070385222
Memo Bunke,Memo Bunke y Natalia Cuevas,0.23981968688191005
El Pampero,Palta Meléndez,0.23970742963847036
Fabrizio Copano,Paulo Iglesias,0.23951844698331803
Alison Mandel,Paulo Iglesias,0.2394222842904829
Fusión Humor,Jani Dueñas,0.239332105359857
Lucho Miranda,Melón y Melame,0.23916990627740833
Hugo Varela,Luis Slimming,0.23909168427006294
Coco Legrand,Ernesto Belloni,0.238827299309669
Rodrigo Villegas,Álvaro Salas,0.23865970700464445
Felipe Avello,Lucho Miranda,0.23859125563440006
Hugo Varela,Los Atletas de la Risa,0.23858027757944492
Gigi Martin,Nancho Parra,0.2383485020860531
"Daniel Muñoz ""El Carmelo""",Stefan Kramer,0.23827400362619808
El Pampero,Paulo Iglesias,0.2382359382374428
Felo,Pamela Leiva,0.2382209239494422
Bastián Paz,Los Acetatos,0.23800417060178322
Julio Sabala,Pamela Leiva,0.23784787671524674
Jorge Alís,Stefan Kramer,0.23763535555689316
Bombo Fica,León Murillo,0.2375873444100954
Lucho Miranda,Sergio Freire,0.23758511973611188
Gloria Benavides,Los Locos del Humor,0.2373746017878483
Piña Colada,Sandy,0.23737328699775384
El Pampero,Rudy Rey,0.2372863326761289
Hugo Varela,Millenium Show,0.23703619200896367
Fusión Humor,Lucho Navarro,0.23684334869781598
Carlos García,Gigi Martin,0.236759867286294
Coco Legrand,Hugo Goodman,0.23651762470298698
Alison Mandel,Bastián Paz,0.23647488317908189
Alejandra Azcárate,Jorge Alís,0.2363002157065686
Huaso Filomeno,Los Atletas de la Risa,0.23609039422323513
Alison Mandel,Álvaro Salas,0.23603805572845526
Pamela Leiva,Piña Colada,0.236020452607014
Dino Gordillo,Gloria Benavides,0.235860109995858
Fusión Humor,Nancho Parra,0.2358149534332776
Hugo Goodman,Ricardo Meruane,0.23558369619379774
Javiera Contador,Los Locos del Humor,0.2350647213050751
Arturo Ruiz-Tagle,Mauricio Palma,0.23497296179475774
Javiera Contador,Millenium Show,0.23457470360045313
Luis Slimming,Memo Bunke,0.23443002304188276
Fabrizio Copano,Gloria Benavides,0.23436200475831973
Jani Dueñas,Los Indolatinos,0.23434851637317472
Bastián Paz,Hugo Goodman,0.234119254445415
Arturo Ruiz-Tagle,Belén Mora,0.23409661729288475
Palta Meléndez,Pujillay,0.234088245162725
Felipe Avello,Sergio Freire,0.23390673664997308
Hermógenes Conache,"Juan Luis ""Jajá"" Calderón",0.2336819468536921
Dinamita Show,Piña Colada,0.2336301748873228
Gigi Martin,Ricardo Meruane,0.23360933272417828
Hugo Varela,Sergio Freire,0.23360338293508706
Millenium Show,Profesor Salomón y Tutu-Tutu,0.2332848585629434
Carlos García,Dino Gordillo,0.2330710054662639
Bombo Fica,Hugo Varela,0.23301235444496793
Arturo Ruiz-Tagle,Jappening con ja,0.23295610204900385
Jani Dueñas,Ruperto,0.2327457730272699
Hugo Varela,Lucho Navarro,0.23260014545225643
Piña Colada,Rodrigo Villegas,0.23259058133438323
Dinamita Show,Jappening con ja,0.23253197296859568
Felo,Javiera Contador,0.23250460824872726
Alison Mandel,Los Locos del Humor,0.23239766778153215
Rodrigo González,Sandy,0.23229134981749708
Edo Caroe,Ernesto Belloni,0.23203820922615181
Alejandra Azcárate,León Murillo,0.23159891949850095
Melón y Melame,Óscar Gangas,0.23148707522188017
Arturo Ruiz-Tagle,Paulo Iglesias,0.230726609847963
"Juan Luis ""Jajá"" Calderón",Paulo Iglesias,0.23069890115259514
Centella,Jenny Cavallo,0.23057559185343787
"Carlos ""El Mono"" Sánchez",Millenium Show,0.23028896031466284
Lucho Miranda,Sandy,0.23020778558054994
Edmundo Arrocet,Ernesto Belloni,0.23019436188169992
Diego Urrutia,Palta Meléndez,0.23016086651734552
Lucho Navarro,Zip-Zup,0.23015912133475058
Jappening con ja,"Paul Vásquez ""El Flaco""",0.23004503157561373
Javiera Contador,Ricardo Meruane,0.22986083208443644
Mauricio Palma,Sandy,0.22961377801351743
Jenny Cavallo,Óscar Gangas,0.22940118949158533
Jenny Cavallo,Paulo Iglesias,0.22939358636799417
Bastián Paz,Pujillay,0.22930682040345718
"Daniela ""Chiqui"" Aguayo",Sandy,0.22908738329388614
Edo Caroe,Lucho Navarro,0.22899055053666523
Ernesto Belloni,Los Acetatos,0.22854219941895743
Los Atletas de la Risa,Los Indolatinos,0.2284207751779128
