show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gilberto Gless,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Jappening con ja,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,Jorge Romero,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Acetatos,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Nancho Parra,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pamela Leiva,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Piña Colada,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Huaso Filomeno,0.2004120060514728,0.2980016782431391,0.36827524105689163,0.30372333716476596,0.23979627047378244,0.08182418800306093,0.3638804399827513,0.42547238703019974,0.18793816822699919,0.1268102666491549,0.3790981923549714,0.025218549131218015,0.3022777989952299,0.5559304688210391,0.25353168360717876,0.48113724297942273,0.02375003531530868,0.11549835848170263,0.44236188193875503,0.09792541504722517,0.44462580302636556,0.43708313281102956,0.23147670670704537,0.2289575035103512,0.08428522533709154,0.15334968285441702,0.005420974114225566,0.14504658894738212,0.4506126630761642,1.0,0.12744286747170938,0.32990165195283283,0.18008860678536895,0.1258970887559033,0.3616051476832986,0.3639253804619192,0.47998327741658925,0.37114160531075935,0.21361801690995044,0.3058079420628329,0.3963901298220821,0.08470631226474945,0.09206548218962506,0.08967922320173653,0.23891651483450996,0.26715270806485847,0.6466139033850151,0.3489112127856336,0.693674780162806,0.62400911584916,0.3984382292752012,0.23392274656859827,0.12089477647452121,0.15581687335083896,0.3588668831383748,0.027598877100522775,0.34251610845817404,0.2068770349771414,0.21734127161647554,0.45811099893497415,0.28606995096133025,0.2904758331668454,0.37391900815518936,0.13320702745263874,0.4919250170734064,0.07698819593009597,0.5034382731780518,0.38807197728676224,0.12298977099387418,0.014823472259501884,0.26279385316484966,0.3356920688101171,0.22183557180322885,0.29617044270774534,0.5105487602936196,0.4219648837693117
Hugo Goodman,0.09848722286699894,0.0659812102596865,0.37460306234783747,0.36791467429146885,0.23244072501808316,0.16151476529548886,0.37297382369790133,0.05168179258722766,0.40075569262752336,0.3955425046598896,0.23538273897750034,0.31840192728392513,0.20927328765764297,0.38538736483515557,0.4762885690201116,0.18350487188902462,0.7865529689240343,0.35528560870841136,0.06849092113258826,0.24917398393021004,0.215268453569335,0.31815296520916636,0.33520692423874293,0.4234318801562585,0.14017657894067403,0.2995552793006744,0.6539065437880801,0.3828338325108329,0.4197908450938327,0.12744286747170938,1.0000000000000002,0.20531364773557795,0.23963055743157716,0.033597112257908374,0.2809813411383792,0.07102995791362784,0.42007152875577963,0.26495206757444045,0.12653020120721084,0.12369996268022783,0.2691954791024612,0.5726190759509723,0.05277155620772072,0.5655938012398515,0.031486675714610016,0.39394823454675043,0.09833559097658105,0.5182058839526423,0.15047454929265489,0.14809155412476546,0.20360971025989427,0.07218979086171579,0.18259956849264763,0.2169178764447206,0.2021792777197991,0.6388628338248745,0.028026608178951792,0.17504463747258864,0.6312930182484533,0.32725615021217086,0.10702696657352141,0.12155471129856751,0.3869795013230487,0.08829302279767089,0.285338554334966,0.23355430712436842,0.4421719756629283,0.27658133001817875,0.17071439825298523,0.13661228095705225,0.21364371302896012,0.09847583741681545,0.641896220452259,0.12741317055393195,0.4372257756479527,0.5346604028693471
Hugo Varela,0.2803481850189596,0.14673641763901776,0.2712750478114522,0.1902168678917817,0.19664932746985264,0.12048964961538473,0.26308984436467286,0.3393740197566421,0.5218266398915506,0.06518079111827849,0.39575369315402475,0.4675241740525208,0.10325302979867793,0.36564699983765975,0.24585703134916315,0.45588125121602496,0.28888305473114134,0.06814558171368805,0.28291250310401506,0.11921540550387359,0.3958663874592768,0.17384648459194238,0.5014957726669312,0.20832714369332503,0.08271167131477843,0.1568785967806005,0.2917850893615091,0.6891358274065308,0.164457013016236,0.32990165195283283,0.20531364773557795,1.0,0.40616422275180536,0.5313647391867167,0.08106312793799397,0.39756996844421066,0.23386987289713226,0.03794403109823786,0.3188728363597011,0.11489417783683885,0.2054686183884476,0.32061139645703046,0.01429410253041561,0.38027848935504155,0.24500364786601692,0.5790370443741304,0.46622546608339027,0.14614695923585588,0.24292060119411976,0.18796649320497372,0.17130226520801528,0.48190382577884433,0.7918284617495402,0.2546801364016959,0.34154099997910414,0.24279546177444575,0.4199407975057232,0.12252847888446368,0.46346750742785237,0.186626527580659,0.1196082484268048,0.27920945430389604,0.1470374494824512,0.6005058031545919,0.4552018617849087,0.05077171148597125,0.25955137941525885,0.2550367515345234,0.49499643750256467,0.2085507516489026,0.22838232938282646,0.23383894936792865,0.3022213871837433,0.30693237663142986,0.4076785476620197,0.3643486539900354
Jani Dueñas,0.5392781467270049,0.0516323120061382,0.4462354302642387,0.3869148868772812,0.5135541332228928,0.30218382209110706,0.27467220393857,0.30141157887826275,0.32733236344173283,0.3144969973482809,0.44322384544535504,0.49179656610797534,0.4576308780344934,0.27329710829957227,0.34199021994488893,0.2860047857504689,0.26577190812510676,0.31765164548665065,0.13102475260854468,0.07462029784147643,0.4385000768453733,0.22251199816037923,0.4097607952882318,0.25223893104460665,0.04540329974976256,0.17682569957847658,0.1486272334368059,0.20634316951243156,0.14766452889881312,0.18008860678536895,0.23963055743157716,0.40616422275180536,0.9999999999999999,0.021892941212194223,0.275874199153745,0.6849841088338618,0.2671543521767017,0.32461972370590825,0.3325600337669611,0.09392509662719728,0.23435621177520963,0.28516687251064166,0.3608920603661781,0.3937800432144242,0.12503287795293946,0.255594194722547,0.22570466630575725,0.11496226869703367,0.17137480544762407,0.3579857845174203,0.22008694110083396,0.060842738785758424,0.3660565143369274,0.38629685505692396,0.2644783746605164,0.1656698288348736,0.5900091741708843,0.5512639924808147,0.3048413630447613,0.2628839014878682,0.17445456842036938,0.25804023416550886,0.19551673910743356,0.06553728605415474,0.2615685385184437,0.061692585387517124,0.19598619041441062,0.2706647908688765,0.36780379552178905,0.24309602742686445,0.24517409002921897,0.16185930997686376,0.30574849725896025,0.140105303712844,0.31850817289323335,0.249332789307502
Jappening con ja,0.020490677093229853,0.050457607999995165,0.050985917976905895,0.23402220525249048,0.31076741382665435,0.010442216171809557,0.3382280627588788,0.1062608467548003,0.350013315712854,0.024949333685583323,0.024956331026169405,0.09581304749281186,0.04433862633610201,0.021431138343991244,0.24107471731097777,0.06418803231403124,0.03344805030124637,0.06438033429213577,0.024076366564568567,0.12739473343028876,0.06303761006911901,0.25046196106009916,0.08334012428234909,0.11980823018333958,0.007281560933890591,0.0004592802262347365,0.10905504610628237,0.7883740120500703,0.12331946946418895,0.1258970887559033,0.033597112257908374,0.5313647391867167,0.021892941212194223,1.0,0.11949699775028097,0.011553087821623722,0.11774550310367546,0.02889374937794498,0.07482363679276809,0.0044055039548503774,0.0599517208172406,0.051086103093710804,0.0018223690680101603,0.10410263372914941,0.03553284168744688,0.5694591075725065,0.12380250851489143,0.03432760847987767,0.16152000101076908,0.03822934592755878,0.34644994987858796,0.6590836863621878,0.5310337782817782,0.3867506595284289,0.43614265811869324,0.23481241988934196,0.002643502752579031,0.1078440453354482,0.198977806453568,0.1887014266265437,0.011865819597280124,0.12767654804496137,0.1502084737146754,0.7238542425513335,0.1790232995100919,0.03410188660675693,0.012785783644061204,0.2752977422902811,0.3546157585486849,0.49652769341700803,0.18787483311308717,0.02273432284177808,0.07483471515152838,0.01631585704507398,0.11445004502732374,0.0462370789256212
Javiera Contador,0.2896229014764813,0.6280883779429955,0.4205071308948163,0.3601946915156183,0.3328351508299605,0.45973081259447696,0.24982975862696838,0.2888591084657743,0.18990982381558377,0.5057951032837716,0.152887809397661,0.11185359454141298,0.5749225289430102,0.43814164035185654,0.3254152964002588,0.4288163624813856,0.20831752522948568,0.5283758766162848,0.2867000314788768,0.22407196483299258,0.41418237636940436,0.25353653451221564,0.2592774416589806,0.33234847179700977,0.029217858663325012,0.3470201786365333,0.07476340403565832,0.22374110606391995,0.23229079205582123,0.3616051476832986,0.2809813411383792,0.08106312793799397,0.275874199153745,0.11949699775028097,1.0,0.20959910666659431,0.3624171539608955,0.13540280808998886,0.29832762632007515,0.38191836521283723,0.47027406569607116,0.21639042666774136,0.11050091543640933,0.13144411401081474,0.11639344211595765,0.2432545103045465,0.27083768737510616,0.6267436430878992,0.47139791598774444,0.22734284477952024,0.5841653100669346,0.16531325454242005,0.09897558795261356,0.29180431021988873,0.22858288207787783,0.2588229003995942,0.12924316217159895,0.29291035358330986,0.3433489060980122,0.1750196764194719,0.11906342792665149,0.2942664486390723,0.26270615991933094,0.12857479130308333,0.13932304623098835,0.2521004898407569,0.33215338029669605,0.3929873839800059,0.09552451259078418,0.2415896045468646,0.3851990431297477,0.20670389091866634,0.30306552294467853,0.1417925232301543,0.18994553375697296,0.20645571131697066
Jenny Cavallo,0.6802855301336703,0.1180423803284421,0.5601058165900142,0.15481352192336187,0.33805904442635204,0.3258476907507306,0.2317287405922956,0.6103362019732121,0.029295724814115277,0.288516383855603,0.5211530270351606,0.021836476904425993,0.4782121680318585,0.3150772975278585,0.16494769093538714,0.4761370736266899,0.01627320577168264,0.25242043797911035,0.12511267824844624,0.3256018916220749,0.3391015598049441,0.15452778933002626,0.21172881057924073,0.03643658614891514,0.031176172821377537,0.04652113493988246,0.009345601573275223,0.11491526038228347,0.18864104959765274,0.3639253804619192,0.07102995791362784,0.39756996844421066,0.6849841088338618,0.011553087821623722,0.20959910666659431,0.9999999999999999,0.18404841976012148,0.42069935485672355,0.0348214210651916,0.14346497298423425,0.36260343571322207,0.011862524031165448,0.48434970460726307,0.013501319789654697,0.20369910062759267,0.20547056218937115,0.3906543327300708,0.163698983006031,0.31061079346617826,0.30370877523348827,0.12365385332762004,0.03913725779749664,0.16343398758155211,0.06363371783408198,0.05244224076608682,0.044383996218457254,0.6739694112385539,0.41670213739483136,0.3311826613979526,0.2994146208463086,0.2873437988045129,0.02201769182209821,0.11364088229677034,0.010241773652839656,0.22319059042607076,0.03990763252528845,0.24587363109598054,0.11451429784633603,0.011367276206422904,0.002828293107333335,0.235030472917814,0.21089022850246383,0.2041721727084255,0.4388897041852286,0.35305529920304735,0.32092202811164294
"Jorge ""Chino"" Navarrete",0.12217392968032266,0.13627842873249488,0.47963784378283436,0.5449760693282855,0.3993105924367851,0.12278842805513947,0.2885513879149889,0.18433329539701812,0.07494390794526025,0.5164317345172543,0.4126407810258045,0.20712329126767848,0.3073625060827029,0.349468595246371,0.6557645846515855,0.351925312882325,0.18160839381076957,0.35246389966644215,0.38053067603897334,0.36171641565690615,0.16392446650307627,0.45389506684538594,0.08993890449600923,0.5833474843960272,0.020089389191572014,0.16340384143814124,0.011291927976198263,0.1271455179848098,0.6538724862965829,0.47998327741658925,0.42007152875577963,0.23386987289713226,0.2671543521767017,0.11774550310367546,0.3624171539608955,0.18404841976012148,0.9999999999999999,0.08633445027812109,0.21943815730117075,0.10640015855244107,0.37657782998712197,0.05478303216400492,0.24772367291072517,0.34001028359224533,0.11920496160642478,0.44948281893055314,0.284102125997686,0.6469907450506407,0.5698402564391303,0.11427062665484124,0.22673715270777411,0.17398055195567733,0.06293840899080182,0.30675567306760143,0.6374824595472117,0.15683633180364398,0.17694348473240923,0.17511253083540695,0.46125339903413426,0.6016912507043465,0.15878427208738716,0.18453081811949995,0.25943556072052193,0.020765164879605526,0.18496238112561084,0.37349757808567663,0.30727923530718104,0.397066553796044,0.13044143164659783,0.222665720615189,0.3495036034175938,0.26385093723507164,0.5554283150004373,0.27200270167850255,0.4644626656429062,0.4058728547882163
Jorge Alís,0.22565971007589303,0.09043176038234604,0.17905301105189303,0.26337785686758863,0.2351928015964619,0.12646160527146483,0.4460312614890129,0.24684578423159437,0.058834671975265034,0.2663026926048394,0.280546342982831,0.013947776906499438,0.3452182582036845,0.23534846132368842,0.247463936986174,0.3966636469838669,0.09178956974013248,0.11701780222521127,0.0972240951075085,0.25011355383997624,0.46336034545960697,0.2382156775196356,0.147365419675783,0.08167210509214931,0.04376429960898975,0.10036991687235809,0.041681198531621444,0.0660203903528285,0.4320957138988444,0.37114160531075935,0.26495206757444045,0.03794403109823786,0.32461972370590825,0.02889374937794498,0.13540280808998886,0.42069935485672355,0.08633445027812109,1.0000000000000002,0.05986131668887054,0.33120969591607885,0.36963628545041916,0.02753228218342186,0.373813961843176,0.004694758658240012,0.058719955850190034,0.09162185664678638,0.14532625579379171,0.05305905890694232,0.14225745665861117,0.40838532225453356,0.1288474976906997,0.06225128279797945,0.03763962273909952,0.2963275447993751,0.043700582203061236,0.16420501119456274,0.17236432890934744,0.5453608843964347,0.07774958035382586,0.14250194834643454,0.34880052037556925,0.13412609899013522,0.6232133375092476,0.15058955066169383,0.5962579127371178,0.21329387234600358,0.39793000012690827,0.1482817556098207,0.04928028886260559,0.006399199901211077,0.4730294232941351,0.17707780032658732,0.10506946667283992,0.3350146562368638,0.59194198297739,0.38530655836566186
Jorge Romero,0.0,0.1807807742232364,0.09130159140429542,0.11059694049718995,0.12571630252214638,0.00863785862325444,0.07291321647260042,0.09548014191883504,0.6375751115676614,0.08718411676233433,0.021984330250093345,0.7692291068679035,0.14630322361069817,0.4377786770007992,0.07871491409944653,0.1631564177384742,0.4523735157497056,0.04916339535592679,0.4149266788196708,0.03920824642126197,0.4205703135969686,0.2696820970802076,0.7110574180485689,0.11375135497307695,0.0771102621478119,0.04085357237906305,0.2005341806644632,0.3368757947410872,0.030592023128993086,0.21361801690995044,0.12653020120721084,0.3188728363597011,0.3325600337669611,0.07482363679276809,0.29832762632007515,0.0348214210651916,0.21943815730117075,0.05986131668887054,1.0,0.06293999912434083,0.06538687115732819,0.5328135675442643,0.04788024012799718,0.36479384705158646,0.03758641445750002,0.1620258833556354,0.13706864301993063,0.21394118059540249,0.17776150530926463,0.11252431819927537,0.0983148860671835,0.04568086227624609,0.6672743904581668,0.26011948788225,0.15239999409501906,0.23672872787657318,0.008454143432081562,0.09809236062860258,0.08751813013722,0.008905398645179889,0.16856735155503771,0.6209447482627216,0.19848679402859518,0.08269486930992323,0.3370826096470746,0.06777002850263343,0.037931190032900276,0.5830595984280875,0.8270820866354803,0.2903424687369773,0.3094828613256235,0.17253757134026185,0.15670472294294693,0.010001700512391512,0.06690481113434978,0.020455049070660272
"Juan Luis ""Jajá"" Calderón",0.09324070958956387,0.5965106253618678,0.134021205852223,0.18759478370566263,0.1582075269170966,0.08934525276517646,0.27673249356666585,0.10260137077780321,0.23277955115962487,0.17058718114657115,0.5770013060105408,0.009429879178617841,0.2860705372467342,0.23809050291489062,0.18961670623030072,0.514385445180567,0.026376044154855317,0.39486955668151646,0.0920460239901965,0.04565828581500609,0.534357886840669,0.13378947099343216,0.08111933467900366,0.17002092877097072,0.033360065462057595,0.04489607345050721,0.0,0.04266212652421959,0.22306167057676754,0.3058079420628329,0.12369996268022783,0.11489417783683885,0.09392509662719728,0.0044055039548503774,0.38191836521283723,0.14346497298423425,0.10640015855244107,0.33120969591607885,0.06293999912434083,0.9999999999999999,0.6688732702596482,0.02462860040655852,0.5031650489859827,0.0,0.36258346598907615,0.31141949566819516,0.30977249869592277,0.35060069860555504,0.5063927089021507,0.2176589386198178,0.14287822753393326,0.024698537150100116,0.04591179404628733,0.17326570834878552,0.22059935888684096,0.01068333925135759,0.22863355338373795,0.41409807354115086,0.30989803218067846,0.08149416637092166,0.18492318916241438,0.023242930606891067,0.42616151444816786,0.04378609138930841,0.2652809186121774,0.4755837230989959,0.292198783359168,0.14161243116861927,0.03306340238819041,0.004953190990419304,0.37467055188716014,0.30404327285725335,0.25313441482822346,0.1992718503556335,0.34379236369810234,0.30625232516060225
Juan Pablo López,0.20199378044471578,0.5629269660129155,0.3347234441613084,0.46314076863706216,0.23940286699694446,0.15373085067198164,0.514708662607358,0.26809206055544055,0.0856381334300058,0.5383482886857659,0.6721788162767276,0.0433439955802037,0.45035406498982417,0.37175377799071857,0.35171129121052125,0.6155196775711548,0.1263901438375277,0.3453312807147793,0.12291647044420338,0.29723080107610655,0.5595420210098198,0.28362460891959224,0.11656857554878947,0.33791532632284144,0.17026029692685332,0.07762369540845988,0.005860580171465333,0.07937769003890248,0.577983757533475,0.3963901298220821,0.2691954791024612,0.2054686183884476,0.23435621177520963,0.0599517208172406,0.47027406569607116,0.36260343571322207,0.37657782998712197,0.36963628545041916,0.06538687115732819,0.6688732702596482,1.0000000000000002,0.04728417927664256,0.34910406720484066,0.03588885601022682,0.3691114503018391,0.4805211144438644,0.4065058805499346,0.5541975313613848,0.6200703023053425,0.3278895346669856,0.22446787724915188,0.21553206477237422,0.08361929715532174,0.1857123959538823,0.36269305937565466,0.07116711311333887,0.4100802812504703,0.7116430696231875,0.36808730741278023,0.4667567888886238,0.4109226397456637,0.10345315142141949,0.4394503910727038,0.032172529318610796,0.2666506804906182,0.4436740227787427,0.4237293136373171,0.4410596108766143,0.05236036737483076,0.05786361827738487,0.30597218862210124,0.457703683990544,0.3225454527866553,0.5709638124345844,0.4579014985326461,0.47514041723432543
Julio Sabala,0.005344065335836464,0.0012897192334392438,0.063512752884157,0.28555149771488186,0.04473410571111797,0.005536878944027433,0.24208327920476067,0.2514531634749499,0.7113769608738837,0.043121371070452885,0.06039977278542709,0.6729463303215728,0.057136086106420673,0.2522396345337003,0.13526553501143027,0.011090444786413725,0.799598098961066,0.09643201322111881,0.12442948678400587,0.15967573241283567,0.38922211424281816,0.2124416436321999,0.7907239213397388,0.14273450639094018,0.16769595015622898,0.5774981864451034,0.7606612513486753,0.49203374523308036,0.047989191001866785,0.08470631226474945,0.5726190759509723,0.32061139645703046,0.28516687251064166,0.051086103093710804,0.21639042666774136,0.011862524031165448,0.05478303216400492,0.02753228218342186,0.5328135675442643,0.02462860040655852,0.04728417927664256,0.9999999999999999,0.03381908016988495,0.6744725332842135,0.004765882909949624,0.26786059286745384,0.05489067616097156,0.04666656680345497,0.042028304557279184,0.08335924994070679,0.2922935701629082,0.24641571922301253,0.5111047903555445,0.16567151007075473,0.15382409194506774,0.5555579497922486,0.033461369147006426,0.07771323170524569,0.1879296728943446,0.08472356540789555,0.04575519915869013,0.3866562729064035,0.17483958087062376,0.23245714668307782,0.21776110928596953,0.06758043421663464,0.18057090462453335,0.4120984106763697,0.5950589853884345,0.17363411470345666,0.10170340278141465,0.08820954063944793,0.23081266946579457,0.013993628615841,0.08819314269937907,0.05620898932095654
León Murillo,0.23557191372470837,0.09191450389666013,0.223317593238705,0.18828934786558454,0.37114008435745405,0.09021470950026807,0.23640666793015905,0.2684996178393916,0.21596452330748558,0.27222288790878213,0.5803309498043312,0.010180254108337346,0.3451957014546566,0.14407976299534633,0.2734921025477917,0.25779421474627784,0.0038730125098404024,0.40498797539833536,0.137338851383672,0.40819749234542846,0.2578878677430033,0.05415359085600982,0.00501779135497652,0.2673379998004874,0.048139732644578555,0.057831598322552205,0.0,0.03053828083153129,0.18567364836605263,0.09206548218962506,0.05277155620772072,0.01429410253041561,0.3608920603661781,0.0018223690680101603,0.11050091543640933,0.48434970460726307,0.24772367291072517,0.373813961843176,0.04788024012799718,0.5031650489859827,0.34910406720484066,0.03381908016988495,0.9999999999999999,0.017949036250247956,0.22206974052173165,0.2636153910372109,0.21683977244642286,0.09118898056719393,0.1962183208162582,0.19037611037774518,0.05400880310870235,0.008630260318557018,0.00026541605240462223,0.04241439639542184,0.13773872566566966,0.025831271701652295,0.2949681127652882,0.478200566797798,0.21781241246162247,0.14948736462960643,0.23313326331562453,0.06378770767399522,0.2356751302132213,0.0021931010928824173,0.05297362287921368,0.546035785447425,0.12882218919259938,0.09689268949587505,0.02295879762895771,0.006340792378270445,0.4240755991950501,0.26052705668199544,0.2938911877553345,0.2989334189000595,0.1244864185464177,0.07506654216450383
Los Acetatos,0.029691015762715614,0.026777891503548538,0.08977610634439427,0.43336211116894147,0.2363084942352283,0.07916675363726078,0.18156375489397866,0.07682059370388483,0.5670249606048338,0.005503202832198733,0.06702061734408893,0.7405986239518785,0.05987376602459158,0.17104202010337013,0.4788146247180731,0.22987940224768197,0.6651037620921313,0.03177184321851289,0.11897379139393145,0.15797336665227366,0.1639099103700078,0.17613218891741467,0.5059131789629775,0.3278182687014689,0.1399411680024004,0.4798191022060005,0.7005147594583512,0.496745473530869,0.03007374342840617,0.08967922320173653,0.5655938012398515,0.38027848935504155,0.3937800432144242,0.10410263372914941,0.13144411401081474,0.013501319789654697,0.34001028359224533,0.004694758658240012,0.36479384705158646,0.0,0.03588885601022682,0.6744725332842135,0.017949036250247956,0.9999999999999999,0.02858659835440337,0.32077693371566735,0.09507492975335818,0.041222013382119754,0.06688745740785927,0.07182704774771505,0.2939848187672356,0.08418522241612998,0.3290055749682222,0.5706919727561306,0.5363369410964065,0.517192077689078,0.031009482796213707,0.04225357307763147,0.10530722948362027,0.1298280979518747,0.04855105661056783,0.278159954744022,0.07758184928808512,0.06836249446809625,0.1757669789408948,0.03731756570706589,0.03572943355720349,0.260179418694557,0.4138957157882453,0.45538804035591873,0.2915675952420946,0.04295006458954651,0.3074322811048074,0.0025477922600673974,0.1919069500204649,0.00794031362729023
Los Atletas de la Risa,0.13967185488135092,0.17228408822872998,0.14067180463481277,0.09593128156742692,0.2107309731753448,0.023996442763479783,0.08466655682336763,0.22341041231458972,0.18039334266068724,0.18956052686965727,0.5227651931714341,0.04679746678954557,0.1520960234445344,0.23487920134367354,0.157637097224168,0.3594519167168095,0.05295936706173224,0.1477598506209345,0.20974234320592675,0.11557005968675088,0.25376312974217174,0.06061967427301845,0.11298834165703248,0.14190022355139936,0.8201655806020134,0.05111558329374267,0.003848680296922418,0.08642738567181898,0.1696020350093729,0.23891651483450996,0.031486675714610016,0.24500364786601692,0.12503287795293946,0.03553284168744688,0.11639344211595765,0.20369910062759267,0.11920496160642478,0.058719955850190034,0.03758641445750002,0.36258346598907615,0.3691114503018391,0.004765882909949624,0.22206974052173165,0.02858659835440337,1.0000000000000002,0.23877318450697246,0.2719102455438832,0.15328242237850775,0.20805080529005593,0.11760199079131628,0.1016410427022846,0.011758289532442127,0.08635383088957492,0.07663460127716039,0.1344924356051751,0.03520210428080569,0.4580740627196321,0.2042549487152639,0.2222707953559685,0.07606796170192565,0.7637033417244847,0.09336089828932873,0.16275999031043512,0.004500294318981371,0.07770505412560443,0.22706744722333405,0.3846792655245327,0.5150439724385555,0.013507621974749315,0.07517898966126221,0.24738928028254298,0.38231861780685605,0.16581986449819322,0.315390025514518,0.2020154421606147,0.285629986460246
Los Indolatinos,0.39898310109229096,0.22541819356732276,0.5634043683621848,0.386415069220296,0.3808444232533174,0.17342083995800003,0.5669366246611665,0.36269118847417636,0.49147761200565493,0.37335762611086426,0.5592070426694162,0.26301056927898314,0.43966922859244856,0.2722441102739504,0.6090453898401142,0.41021284793648005,0.34978225906120053,0.2853842535069754,0.17030379961838324,0.34865878881471496,0.2391511469040794,0.3529448076275979,0.28263297497507833,0.3334621380693258,0.1117817126465314,0.13243037097391525,0.2965132227364155,0.6074477840762594,0.5052508989607232,0.26715270806485847,0.39394823454675043,0.5790370443741304,0.255594194722547,0.5694591075725065,0.2432545103045465,0.20547056218937115,0.44948281893055314,0.09162185664678638,0.1620258833556354,0.31141949566819516,0.4805211144438644,0.26786059286745384,0.2636153910372109,0.32077693371566735,0.23877318450697246,1.0000000000000002,0.4703587157382939,0.3287139657918939,0.32397003909699745,0.16285407215178177,0.32849234996111565,0.6007343057545901,0.4653112347899711,0.29879983887825784,0.5183655853186093,0.3591126523775399,0.3854943800461405,0.3044767725159958,0.5619406182774834,0.4955679919218753,0.26387334536635154,0.24538608036520132,0.2846850251925428,0.47447166433061194,0.35026463472229646,0.37528057552554744,0.39692723474653185,0.4770570029062227,0.34008747942762474,0.33702789245113207,0.36004846501458815,0.19991743905419695,0.41085595776035105,0.38267560099733583,0.35655512182442967,0.36415818665352345
Los Locos del Humor,0.22989056284395773,0.3330392651858923,0.34714835007778416,0.1725184773261779,0.3002047077026506,0.2932549998261456,0.3917168433068656,0.3354956796993141,0.33146066524927587,0.2005984685255244,0.5280625116820015,0.11225881613540191,0.31963552841510373,0.542294652359601,0.28935143350220566,0.5505973677546779,0.06367215916708648,0.20148930718247693,0.24057966023356434,0.2199074384898768,0.33171156847517536,0.17871142487418626,0.23238227154274277,0.37604261857703436,0.11430622999515022,0.04853999971591784,0.018786780383505647,0.219416332304317,0.3457629375582584,0.6466139033850151,0.09833559097658105,0.46622546608339027,0.22570466630575725,0.12380250851489143,0.27083768737510616,0.3906543327300708,0.284102125997686,0.14532625579379171,0.13706864301993063,0.30977249869592277,0.4065058805499346,0.05489067616097156,0.21683977244642286,0.09507492975335818,0.2719102455438832,0.4703587157382939,0.9999999999999997,0.23311031459676693,0.30120887717142864,0.6733729249169785,0.46537579577090954,0.09026879571130011,0.2265777173988167,0.1705796697699811,0.16562675655676473,0.06631843803927859,0.4040303361340452,0.19664059322701055,0.42144840686328466,0.32584651139792165,0.2013300464921937,0.4136535728665076,0.26705778684313547,0.07380985864375261,0.5676957770947958,0.25389615311254343,0.561872557485454,0.2809879873261706,0.09359008349624634,0.16312075862559325,0.2551313502546284,0.2843241960275165,0.3711092681477979,0.37491963579965043,0.4287590356427546,0.3815587516439476
Lucho Miranda,0.12341937542204966,0.5317303594718124,0.49522057753290644,0.2976713799974618,0.3042879338980963,0.12648761015193744,0.21180697594901962,0.17376783567716436,0.04172968993040273,0.5780045306419607,0.30205263123816184,0.010867749251950458,0.3857442488136758,0.5534121180046305,0.4070813072233317,0.4062942514597239,0.26514464097374507,0.3705836277315606,0.2950329387796593,0.19800956161070868,0.29177085185970586,0.3123613031545255,0.08563974288311269,0.4268779915020456,0.00855453751055159,0.029867502789249833,0.007908562638943389,0.11789191153557681,0.43516560883454614,0.3489112127856336,0.5182058839526423,0.14614695923585588,0.11496226869703367,0.03432760847987767,0.6267436430878992,0.163698983006031,0.6469907450506407,0.05305905890694232,0.21394118059540249,0.35060069860555504,0.5541975313613848,0.04666656680345497,0.09118898056719393,0.041222013382119754,0.15328242237850775,0.3287139657918939,0.23311031459676693,1.0,0.5694710000110713,0.11317271381568113,0.20799300534438422,0.03047656136688651,0.07361154778299425,0.0876750037333828,0.20714829596378329,0.2297421658074964,0.14016061026164628,0.23994669823391612,0.6520966079507423,0.37228306868938726,0.09856881537230623,0.0875807786412921,0.2316260269249212,0.0006621795294225582,0.1184235202857886,0.28308467390325126,0.4260217656608841,0.3459001636245188,0.014950411969874297,0.08325009857545539,0.20972997855614095,0.2098776584496419,0.6046511254626703,0.18643905123790797,0.3563937586170194,0.5527568678510574
