show,year,topic_id,topic_mass,total_mass,p_topic_show_year
Coco Legrand,2000,6,0.35970814044368177,17.823955127569185,0.020181162815390147
Coco Legrand,2000,7,2.6593510457073695,17.823955127569185,0.14920095044415932
Coco Legrand,2000,9,1.585186334616867,17.823955127569185,0.08893572292296571
Coco Legrand,2000,11,0.1579642727987824,17.823955127569185,0.008862470291705981
Coco Legrand,2000,12,1.0768058268497658,17.823955127569185,0.060413405394194326
Coco Legrand,2000,14,0.06054358519624875,17.823955127569185,0.003396753681375859
Coco Legrand,2000,15,0.0682942177163948,17.823955127569185,0.0038315972648944106
Coco Legrand,2000,18,2.171662198151873,17.823955127569185,0.12183952341715991
Coco Legrand,2000,20,2.0,17.823955127569185,0.11220854101604542
Coco Legrand,2000,21,0.11634672890618028,17.823955127569185,0.0065275483512759235
Coco Legrand,2000,22,2.3635763803738334,17.823955127569185,0.13260672861086673
Coco Legrand,2000,25,0.34465663223303755,17.823955127569185,0.01933670892718644
Coco Legrand,2000,26,1.0,17.823955127569185,0.05610427050802271
Coco Legrand,2000,27,1.0,17.823955127569185,0.05610427050802271
Coco Legrand,2006,0,0.9987140449122011,19.876070869915555,0.05024705594222125
Coco Legrand,2006,2,2.1004791329072305,19.876070869915555,0.10567879067519921
Coco Legrand,2006,3,1.1924271162003535,19.876070869915555,0.05999310044749401
Coco Legrand,2006,4,1.2817228251039776,19.876070869915555,0.06448572424059902
Coco Legrand,2006,6,0.318967245239598,19.876070869915555,0.01604780176762135
Coco Legrand,2006,7,4.185914317209145,19.876070869915555,0.2106006938999674
Coco Legrand,2006,9,0.02667114211875412,19.876070869915555,0.0013418719571544491
Coco Legrand,2006,11,0.12994269561865057,19.876070869915555,0.0065376450139012126
Coco Legrand,2006,12,0.13767481014592373,19.876070869915555,0.006926661262528928
Coco Legrand,2006,14,1.2784854442340108,19.876070869915555,0.06432284592872568
Coco Legrand,2006,15,3.439061054708628,19.876070869915555,0.173025195835561
Coco Legrand,2006,18,3.441822692077573,19.876070869915555,0.17316413865715885
Coco Legrand,2006,20,0.20078961045618826,19.876070869915555,0.010102077607305358
Coco Legrand,2006,21,0.04842334400422376,19.876070869915555,0.0024362634004046237
Coco Legrand,2006,24,1.0,19.876070869915555,0.050311754599023956
Coco Legrand,2006,28,0.09497539497909756,19.876070869915555,0.004778378765133728
Coco Legrand,2010,0,1.1236936708837877,8.036244637098477,0.13982820603747853
Coco Legrand,2010,2,0.9363027464614653,8.036244637098477,0.11650998553965396
Coco Legrand,2010,3,0.10282815009001631,8.036244637098477,0.012795547514235815
Coco Legrand,2010,4,0.0916033305839163,8.036244637098477,0.011398773272908986
Coco Legrand,2010,5,0.1879124302317882,8.036244637098477,0.023383114715586215
Coco Legrand,2010,7,1.2451893898002877,8.036244637098477,0.15494667547227245
Coco Legrand,2010,8,0.04308267869171039,8.036244637098477,0.005361046189761787
Coco Legrand,2010,9,1.1511961234670003,8.036244637098477,0.14325050760060545
Coco Legrand,2010,11,0.4579946453354886,8.036244637098477,0.056991127823710665
Coco Legrand,2010,15,0.061047831581111774,8.036244637098477,0.007596562117993632
Coco Legrand,2010,16,0.07688838784286828,8.036244637098477,0.009567701247908896
Coco Legrand,2010,18,1.4778278794489337,8.036244637098477,0.18389533248237577
Coco Legrand,2010,23,0.057630810785204045,8.036244637098477,0.007171360926365715
Coco Legrand,2010,26,1.0230465618948974,8.036244637098477,0.12730405905914197
"Daniel Muñoz ""El Carmelo""",2001,1,2.34572520236329,4.772149568928706,0.49154477840263483
"Daniel Muñoz ""El Carmelo""",2001,7,0.08197068733922094,4.772149568928706,0.017176889817731016
"Daniel Muñoz ""El Carmelo""",2001,8,0.5889833065355298,4.772149568928706,0.12342096533821549
"Daniel Muñoz ""El Carmelo""",2001,9,0.05714808470787181,4.772149568928706,0.011975333941744186
"Daniel Muñoz ""El Carmelo""",2001,10,0.09598290680072744,4.772149568928706,0.020113138830699838
"Daniel Muñoz ""El Carmelo""",2001,12,1.1801218913329095,4.772149568928706,0.2472935674557731
"Daniel Muñoz ""El Carmelo""",2001,13,0.0909612546752759,4.772149568928706,0.019060855776089115
"Daniel Muñoz ""El Carmelo""",2001,14,0.2048305172531947,4.772149568928706,0.04292206568436975
"Daniel Muñoz ""El Carmelo""",2001,16,0.04099683516641517,4.772149568928706,0.008590852942528057
"Daniel Muñoz ""El Carmelo""",2001,20,0.054708845975579595,4.772149568928706,0.011464193480394439
"Daniel Muñoz ""El Carmelo""",2001,25,0.03072003677869092,4.772149568928706,0.006437358329820167
"Daniel Muñoz ""El Malo""",2000,0,0.12618338937153295,2.795665377337495,0.04513536934513461
