segment_idx,show,year
1927,Dinamita Show,2012
1928,Dinamita Show,2012
1929,Dinamita Show,2012
1930,Dinamita Show,2012
1931,Dinamita Show,2012
1932,Dinamita Show,2012
1933,Dinamita Show,2012
1934,Dinamita Show,2012
1935,Dinamita Show,2012
1936,Dinamita Show,2012
1937,Dinamita Show,2012
1938,Dinamita Show,2012
1939,Dinamita Show,2012
1940,Dinamita Show,2012
1941,Dinamita Show,2012
1942,Dinamita Show,2012
1943,Dinamita Show,2012
1944,Dinamita Show,2012
1945,Dinamita Show,2012
1946,Dinamita Show,2012
1947,Dinamita Show,2012
1948,Dinamita Show,2012
1949,Dinamita Show,2012
1950,Dinamita Show,2012
1951,Zip-Zup,2012
1952,Zip-Zup,2012
1953,Zip-Zup,2012
1954,Zip-Zup,2012
1955,Zip-Zup,2012
1956,Zip-Zup,2012
1957,Zip-Zup,2012
1958,Zip-Zup,2012
1959,Zip-Zup,2012
1960,Zip-Zup,2012
1961,Zip-Zup,2012
1962,Zip-Zup,2012
1963,Zip-Zup,2012
1964,Zip-Zup,2012
1965,Zip-Zup,2012
1966,Zip-Zup,2012
1967,Zip-Zup,2012
1968,Zip-Zup,2012
1969,Zip-Zup,2012
1970,Zip-Zup,2012
1971,Zip-Zup,2012
1972,Zip-Zup,2012
1973,Zip-Zup,2012
1974,Zip-Zup,2012
1975,Zip-Zup,2012
1976,Zip-Zup,2012
1977,Zip-Zup,2012
1978,Zip-Zup,2012
1979,Bombo Fica,2012
1980,Bombo Fica,2012
1981,Bombo Fica,2012
1982,Bombo Fica,2012
1983,Bombo Fica,2012
1984,Bombo Fica,2012
1985,Bombo Fica,2012
1986,Bombo Fica,2012
1987,Bombo Fica,2012
1988,Bombo Fica,2012
1989,Bombo Fica,2012
1990,Bombo Fica,2012
1991,Bombo Fica,2012
1992,Bombo Fica,2012
1993,Bombo Fica,2012
1994,Bombo Fica,2012
1995,Bombo Fica,2012
1996,Bombo Fica,2012
1997,Bombo Fica,2012
1998,Bombo Fica,2012
1999,Bombo Fica,2012
2000,Bombo Fica,2012
2001,Bombo Fica,2012
2002,Bombo Fica,2012
2003,Bombo Fica,2012
2004,Bombo Fica,2012
2005,Bombo Fica,2012
2006,Bombo Fica,2012
2007,Bombo Fica,2012
2008,Bombo Fica,2012
2009,Bombo Fica,2012
2010,Bombo Fica,2012
2011,Bombo Fica,2012
2012,Bombo Fica,2012
2013,Bombo Fica,2012
2014,Bombo Fica,2012
2015,Bombo Fica,2012
2016,Bombo Fica,2012
2017,Bombo Fica,2012
2018,Bombo Fica,2012
2019,Bombo Fica,2012
2020,Bombo Fica,2012
2021,Bombo Fica,2012
2022,Bombo Fica,2012
2023,Bombo Fica,2012
2024,Bombo Fica,2012
2025,Bombo Fica,2012
2026,Bombo Fica,2012
2027,Bombo Fica,2012
2028,Bombo Fica,2012
2029,Bombo Fica,2012
2030,Bombo Fica,2012
2031,Bombo Fica,2012
2032,Bombo Fica,2012
2033,Bombo Fica,2012
2034,Bombo Fica,2012
2035,Bombo Fica,2012
2036,Bombo Fica,2012
2037,Hermógenes Conache,2013
2038,Hermógenes Conache,2013
2039,Hermógenes Conache,2013
2040,Hermógenes Conache,2013
2041,Hermógenes Conache,2013
2042,Hermógenes Conache,2013
2043,Hermógenes Conache,2013
2044,Hermógenes Conache,2013
2045,Hermógenes Conache,2013
2046,Hermógenes Conache,2013
2047,Hermógenes Conache,2013
2048,Hermógenes Conache,2013
2049,Hermógenes Conache,2013
2050,Hermógenes Conache,2013
2051,Hermógenes Conache,2013
2052,Hermógenes Conache,2013
2053,Hermógenes Conache,2013
2054,Hermógenes Conache,2013
2055,Hermógenes Conache,2013
2056,Hermógenes Conache,2013
2057,Hermógenes Conache,2013
2058,Hermógenes Conache,2013
2059,Hermógenes Conache,2013
2060,Hermógenes Conache,2013
2061,Hermógenes Conache,2013
2062,Hermógenes Conache,2013
2063,Hermógenes Conache,2013
2064,Hermógenes Conache,2013
2065,Hermógenes Conache,2013
2066,Hermógenes Conache,2013
2067,Hermógenes Conache,2013
2068,Hermógenes Conache,2013
2069,Hermógenes Conache,2013
2070,Los Atletas de la Risa,2013
2071,Los Atletas de la Risa,2013
2072,Los Atletas de la Risa,2013
2073,Los Atletas de la Risa,2013
2074,Los Atletas de la Risa,2013
2075,Los Atletas de la Risa,2013
2076,Los Atletas de la Risa,2013
2077,Los Atletas de la Risa,2013
2078,Los Atletas de la Risa,2013
2079,Los Atletas de la Risa,2013
2080,Los Atletas de la Risa,2013
2081,Los Atletas de la Risa,2013
2082,Los Atletas de la Risa,2013
2083,Los Atletas de la Risa,2013
2084,Los Atletas de la Risa,2013
2085,Los Atletas de la Risa,2013
2086,Los Atletas de la Risa,2013
2087,Los Atletas de la Risa,2013
2088,Los Atletas de la Risa,2013
2089,Los Atletas de la Risa,2013
2090,Los Atletas de la Risa,2013
2091,Los Atletas de la Risa,2013
2092,Los Atletas de la Risa,2013
2093,Los Atletas de la Risa,2013
2094,Los Atletas de la Risa,2013
2095,Los Atletas de la Risa,2013
2096,Los Atletas de la Risa,2013
2097,Los Atletas de la Risa,2013
2098,Los Atletas de la Risa,2013
2099,Los Atletas de la Risa,2013
2100,Los Atletas de la Risa,2013
2101,Los Atletas de la Risa,2013
2102,Nancho Parra,2013
2103,Nancho Parra,2013
2104,Nancho Parra,2013
2105,Nancho Parra,2013
2106,Nancho Parra,2013
2107,Nancho Parra,2013
2108,Nancho Parra,2013
2109,Nancho Parra,2013
2110,Nancho Parra,2013
2111,Nancho Parra,2013
2112,Nancho Parra,2013
2113,Nancho Parra,2013
2114,Nancho Parra,2013
2115,Nancho Parra,2013
2116,Nancho Parra,2013
2117,Nancho Parra,2013
2118,Nancho Parra,2013
2119,Nancho Parra,2013
2120,Nancho Parra,2013
2121,Nancho Parra,2013
2122,Nancho Parra,2013
2123,Nancho Parra,2013
2124,Nancho Parra,2013
2125,Nancho Parra,2013
2126,Nancho Parra,2013
2127,Nancho Parra,2013
2128,Nancho Parra,2013
2129,Nancho Parra,2013
2130,Nancho Parra,2013
2131,Nancho Parra,2013
2132,Nancho Parra,2013
2133,Nancho Parra,2013
2134,Nancho Parra,2013
2135,Nancho Parra,2013
2136,Nancho Parra,2013
2137,Nancho Parra,2013
2138,Nancho Parra,2013
2139,Nancho Parra,2013
2140,Nancho Parra,2013
2141,Nancho Parra,2013
2142,Nancho Parra,2013
2143,Bastián Paz,2013
2144,Bastián Paz,2013
2145,Bastián Paz,2013
2146,Bastián Paz,2013
2147,Bastián Paz,2013
2148,Bastián Paz,2013
2149,Bastián Paz,2013
2150,Bastián Paz,2013
2151,Bastián Paz,2013
2152,Bastián Paz,2013
2153,Bastián Paz,2013
2154,Bastián Paz,2013
2155,Bastián Paz,2013
2156,Bastián Paz,2013
2157,Bastián Paz,2013
2158,Bastián Paz,2013
2159,Bastián Paz,2013
2160,Bastián Paz,2013
2161,Bastián Paz,2013
2162,Bastián Paz,2013
2163,Bastián Paz,2013
2164,Bastián Paz,2013
2165,Bastián Paz,2013
2166,Bastián Paz,2013
2167,Bastián Paz,2013
2168,Bastián Paz,2013
2169,Bastián Paz,2013
2170,Bastián Paz,2013
2171,Bastián Paz,2013
2172,Bastián Paz,2013
2173,Bastián Paz,2013
2174,Bastián Paz,2013
2175,Bastián Paz,2013
2176,Bastián Paz,2013
2177,Bastián Paz,2013
2178,Bastián Paz,2013
2179,Los Locos del Humor,2014
2180,Los Locos del Humor,2014
2181,Los Locos del Humor,2014
2182,Los Locos del Humor,2014
2183,Los Locos del Humor,2014
2184,Los Locos del Humor,2014
2185,Los Locos del Humor,2014
2186,Los Locos del Humor,2014
2187,Los Locos del Humor,2014
2188,Los Locos del Humor,2014
2189,Los Locos del Humor,2014
2190,Los Locos del Humor,2014
2191,Los Locos del Humor,2014
2192,Los Locos del Humor,2014
2193,Los Locos del Humor,2014
2194,Los Locos del Humor,2014
2195,Los Locos del Humor,2014
2196,Los Locos del Humor,2014
2197,Los Locos del Humor,2014
2198,Los Locos del Humor,2014
2199,Los Locos del Humor,2014
2200,Los Locos del Humor,2014
2201,Los Locos del Humor,2014
2202,Los Locos del Humor,2014
2203,Los Locos del Humor,2014
2204,Los Locos del Humor,2014
2205,Los Locos del Humor,2014
2206,Los Locos del Humor,2014
2207,Los Locos del Humor,2014
2208,Los Locos del Humor,2014
2209,Los Locos del Humor,2014
2210,Los Locos del Humor,2014
2211,Los Locos del Humor,2014
2212,Los Locos del Humor,2014
2213,Los Locos del Humor,2014
2214,Los Locos del Humor,2014
2215,Los Locos del Humor,2014
2216,Los Locos del Humor,2014
2217,Los Locos del Humor,2014
2218,Los Locos del Humor,2014
2219,Los Locos del Humor,2014
2220,Los Locos del Humor,2014
2221,Los Locos del Humor,2014
2222,Los Locos del Humor,2014
2223,Los Locos del Humor,2014
2224,Los Locos del Humor,2014
2225,Jorge Alís,2014
2226,Jorge Alís,2014
2227,Jorge Alís,2014
2228,Jorge Alís,2014
2229,Jorge Alís,2014
2230,Jorge Alís,2014
2231,Jorge Alís,2014
2232,Jorge Alís,2014
2233,Jorge Alís,2014
2234,Jorge Alís,2014
2235,Jorge Alís,2014
2236,Jorge Alís,2014
2237,Jorge Alís,2014
2238,Jorge Alís,2014
2239,Jorge Alís,2014
2240,Jorge Alís,2014
2241,Jorge Alís,2014
2242,Jorge Alís,2014
2243,Jorge Alís,2014
2244,Jorge Alís,2014
2245,Jorge Alís,2014
2246,Jorge Alís,2014
2247,Jorge Alís,2014
2248,Jorge Alís,2014
2249,Jorge Alís,2014
2250,Jorge Alís,2014
2251,Jorge Alís,2014
2252,Jorge Alís,2014
2253,Jorge Alís,2014
2254,Jorge Alís,2014
2255,Jorge Alís,2014
2256,Jorge Alís,2014
2257,Jorge Alís,2014
2258,Jorge Alís,2014
2259,Jorge Alís,2014
2260,Jorge Alís,2014
2261,Jorge Alís,2014
2262,Jorge Alís,2014
2263,Jorge Alís,2014
2264,Jorge Alís,2014
2265,Jorge Alís,2014
2266,Jorge Alís,2014
2267,Jorge Alís,2014
2268,Jorge Alís,2014
2269,Jorge Alís,2014
2270,Jorge Alís,2014
2271,Jorge Alís,2014
2272,Jorge Alís,2014
2273,Rudy Rey,2014
2274,Rudy Rey,2014
2275,Rudy Rey,2014
2276,Rudy Rey,2014
2277,Rudy Rey,2014
2278,Rudy Rey,2014
2279,Rudy Rey,2014
2280,Rudy Rey,2014
2281,Rudy Rey,2014
2282,Rudy Rey,2014
2283,Rudy Rey,2014
2284,Rudy Rey,2014
2285,Rudy Rey,2014
2286,Rudy Rey,2014
2287,Rudy Rey,2014
2288,Rudy Rey,2014
2289,Rudy Rey,2014
2290,Rudy Rey,2014
2291,Rudy Rey,2014
2292,Rudy Rey,2014
2293,Rudy Rey,2014
2294,Rudy Rey,2014
2295,Rudy Rey,2014
2296,Rudy Rey,2014
2297,Rudy Rey,2014
2298,Rudy Rey,2014
2299,Gigi Martin,2014
2300,Gigi Martin,2014
2301,Gigi Martin,2014
2302,Gigi Martin,2014
2303,Gigi Martin,2014
2304,Gigi Martin,2014
2305,Gigi Martin,2014
2306,Gigi Martin,2014
2307,Gigi Martin,2014
2308,Gigi Martin,2014
2309,Gigi Martin,2014
2310,Gigi Martin,2014
2311,Gigi Martin,2014
2312,Gigi Martin,2014
2313,Gigi Martin,2014
2314,Gigi Martin,2014
2315,Gigi Martin,2014
2316,Gigi Martin,2014
2317,Gigi Martin,2014
2318,Gigi Martin,2014
2319,Gigi Martin,2014
2320,Gigi Martin,2014
2321,Gigi Martin,2014
2322,Gigi Martin,2014
2323,Gigi Martin,2014
2324,Gigi Martin,2014
2325,Payahop,2014
2326,Payahop,2014
2327,Payahop,2014
2328,Payahop,2014
2329,Payahop,2014
2330,Payahop,2014
2331,Payahop,2014
2332,Payahop,2014
2333,Payahop,2014
2334,Payahop,2014
2335,Payahop,2014
2336,Payahop,2014
2337,Payahop,2014
2338,Payahop,2014
2339,Payahop,2014
2340,Payahop,2014
2341,Payahop,2014
2342,Payahop,2014
2343,Payahop,2014
2344,Payahop,2014
2345,Payahop,2014
2346,Payahop,2014
2347,Payahop,2014
2348,Payahop,2014
2349,Payahop,2014
2350,Payahop,2014
2351,Payahop,2014
2352,Payahop,2014
2353,Payahop,2014
2354,Payahop,2014
2355,Payahop,2014
2356,Payahop,2014
2357,Payahop,2014
2358,Payahop,2014
2359,Payahop,2014
2360,Dinamita Show,2015
2361,Dinamita Show,2015
2362,Dinamita Show,2015
2363,Dinamita Show,2015
2364,Dinamita Show,2015
2365,Dinamita Show,2015
2366,Dinamita Show,2015
2367,Dinamita Show,2015
2368,Dinamita Show,2015
2369,Dinamita Show,2015
2370,Dinamita Show,2015
2371,Dinamita Show,2015
2372,Dinamita Show,2015
2373,Dinamita Show,2015
2374,Dinamita Show,2015
2375,Dinamita Show,2015
2376,Dinamita Show,2015
2377,Dinamita Show,2015
2378,Dinamita Show,2015
2379,Dinamita Show,2015
2380,Dinamita Show,2015
2381,Dinamita Show,2015
2382,Dinamita Show,2015
2383,Dinamita Show,2015
2384,Dinamita Show,2015
2385,Dinamita Show,2015
2386,Dinamita Show,2015
2387,Dinamita Show,2015
2388,Dinamita Show,2015
2389,Dinamita Show,2015
2390,Dinamita Show,2015
2391,Dinamita Show,2015
2392,Dinamita Show,2015
2393,Dinamita Show,2015
2394,Dinamita Show,2015
2395,Dinamita Show,2015
2396,Dinamita Show,2015
2397,Dinamita Show,2015
2398,Dinamita Show,2015
2399,Dinamita Show,2015
2400,Dinamita Show,2015
2401,Dinamita Show,2015
2402,Dinamita Show,2015
2403,Dinamita Show,2015
2404,Dinamita Show,2015
2405,Dinamita Show,2015
2406,Dinamita Show,2015
2407,Dinamita Show,2015
2408,Dinamita Show,2015
2409,Dinamita Show,2015
2410,Dinamita Show,2015
2411,Dinamita Show,2015
2412,Dinamita Show,2015
2413,Dinamita Show,2015
2414,Dinamita Show,2015
2415,Dinamita Show,2015
2416,Dinamita Show,2015
2417,Dinamita Show,2015
2418,Dinamita Show,2015
2419,Dinamita Show,2015
2420,Dinamita Show,2015
2421,Centella,2015
2422,Centella,2015
2423,Centella,2015
2424,Centella,2015
2425,Centella,2015
2426,Centella,2015
2427,Centella,2015
2428,Centella,2015
2429,Centella,2015
2430,Centella,2015
2431,Centella,2015
2432,Centella,2015
2433,Centella,2015
2434,Centella,2015
2435,Centella,2015
2436,Centella,2015
2437,Centella,2015
2438,Centella,2015
2439,Centella,2015
2440,Centella,2015
2441,Centella,2015
2442,Centella,2015
2443,Centella,2015
2444,Centella,2015
2445,Centella,2015
2446,Centella,2015
2447,Centella,2015
2448,Centella,2015
2449,Centella,2015
2450,Centella,2015
2451,Huaso Filomeno,2015
2452,Huaso Filomeno,2015
2453,Huaso Filomeno,2015
2454,Huaso Filomeno,2015
2455,Huaso Filomeno,2015
2456,Huaso Filomeno,2015
2457,Huaso Filomeno,2015
2458,Huaso Filomeno,2015
2459,Huaso Filomeno,2015
2460,Huaso Filomeno,2015
2461,Huaso Filomeno,2015
2462,Huaso Filomeno,2015
2463,Huaso Filomeno,2015
2464,Huaso Filomeno,2015
2465,Huaso Filomeno,2015
2466,Huaso Filomeno,2015
2467,Huaso Filomeno,2015
2468,Huaso Filomeno,2015
2469,Huaso Filomeno,2015
2470,Huaso Filomeno,2015
2471,Huaso Filomeno,2015
2472,Huaso Filomeno,2015
2473,Huaso Filomeno,2015
2474,Huaso Filomeno,2015
2475,Huaso Filomeno,2015
2476,Huaso Filomeno,2015
2477,Huaso Filomeno,2015
2478,Huaso Filomeno,2015
2479,Huaso Filomeno,2015
2480,Huaso Filomeno,2015
2481,Huaso Filomeno,2015
2482,Huaso Filomeno,2015
2483,Huaso Filomeno,2015
2484,Huaso Filomeno,2015
2485,Huaso Filomeno,2015
2486,Huaso Filomeno,2015
2487,León Murillo,2015
2488,León Murillo,2015
2489,León Murillo,2015
2490,León Murillo,2015
2491,León Murillo,2015
2492,León Murillo,2015
2493,León Murillo,2015
2494,León Murillo,2015
2495,León Murillo,2015
2496,León Murillo,2015
2497,León Murillo,2015
2498,León Murillo,2015
2499,León Murillo,2015
2500,León Murillo,2015
2501,León Murillo,2015
2502,León Murillo,2015
2503,León Murillo,2015
2504,León Murillo,2015
2505,León Murillo,2015
2506,León Murillo,2015
2507,León Murillo,2015
2508,León Murillo,2015
2509,León Murillo,2015
2510,León Murillo,2015
2511,León Murillo,2015
2512,León Murillo,2015
2513,León Murillo,2015
2514,León Murillo,2015
2515,León Murillo,2015
2516,León Murillo,2015
2517,León Murillo,2015
2518,León Murillo,2015
2519,León Murillo,2015
2520,León Murillo,2015
2521,León Murillo,2015
2522,León Murillo,2015
2523,León Murillo,2015
2524,León Murillo,2015
2525,León Murillo,2015
2526,León Murillo,2015
2527,León Murillo,2015
2528,León Murillo,2015
2529,Arturo Ruiz-Tagle,2015
2530,Arturo Ruiz-Tagle,2015
2531,Arturo Ruiz-Tagle,2015
2532,Arturo Ruiz-Tagle,2015
2533,Arturo Ruiz-Tagle,2015
2534,Arturo Ruiz-Tagle,2015
2535,Arturo Ruiz-Tagle,2015
2536,Arturo Ruiz-Tagle,2015
2537,Arturo Ruiz-Tagle,2015
2538,Arturo Ruiz-Tagle,2015
2539,Arturo Ruiz-Tagle,2015
2540,Arturo Ruiz-Tagle,2015
2541,Arturo Ruiz-Tagle,2015
2542,Arturo Ruiz-Tagle,2015
2543,Arturo Ruiz-Tagle,2015
2544,Arturo Ruiz-Tagle,2015
2545,Arturo Ruiz-Tagle,2015
2546,Arturo Ruiz-Tagle,2015
2547,Arturo Ruiz-Tagle,2015
2548,Arturo Ruiz-Tagle,2015
2549,Arturo Ruiz-Tagle,2015
2550,Arturo Ruiz-Tagle,2015
2551,Arturo Ruiz-Tagle,2015
2552,Arturo Ruiz-Tagle,2015
2553,Arturo Ruiz-Tagle,2015
2554,Arturo Ruiz-Tagle,2015
2555,Arturo Ruiz-Tagle,2015
2556,Arturo Ruiz-Tagle,2015
2557,Arturo Ruiz-Tagle,2015
2558,Arturo Ruiz-Tagle,2015
2559,Arturo Ruiz-Tagle,2015
2560,Arturo Ruiz-Tagle,2015
2561,Arturo Ruiz-Tagle,2015
2562,Arturo Ruiz-Tagle,2015
2563,Arturo Ruiz-Tagle,2015
2564,Arturo Ruiz-Tagle,2015
2565,Arturo Ruiz-Tagle,2015
2566,Arturo Ruiz-Tagle,2015
2567,Arturo Ruiz-Tagle,2015
2568,Arturo Ruiz-Tagle,2015
2569,Arturo Ruiz-Tagle,2015
2570,Arturo Ruiz-Tagle,2015
2571,Arturo Ruiz-Tagle,2015
2572,Arturo Ruiz-Tagle,2015
2573,Edo Caroe,2016
2574,Edo Caroe,2016
2575,Edo Caroe,2016
2576,Edo Caroe,2016
2577,Edo Caroe,2016
2578,Edo Caroe,2016
2579,Edo Caroe,2016
2580,Edo Caroe,2016
2581,Edo Caroe,2016
2582,Edo Caroe,2016
2583,Edo Caroe,2016
2584,Edo Caroe,2016
2585,Edo Caroe,2016
2586,Edo Caroe,2016
2587,Edo Caroe,2016
2588,Edo Caroe,2016
2589,Edo Caroe,2016
2590,Edo Caroe,2016
2591,Edo Caroe,2016
2592,Edo Caroe,2016
2593,Edo Caroe,2016
2594,Edo Caroe,2016
2595,Edo Caroe,2016
2596,Edo Caroe,2016
2597,Edo Caroe,2016
2598,Edo Caroe,2016
2599,Edo Caroe,2016
2600,Edo Caroe,2016
2601,Edo Caroe,2016
2602,Edo Caroe,2016
2603,Edo Caroe,2016
2604,Edo Caroe,2016
2605,Edo Caroe,2016
2606,Edo Caroe,2016
2607,Edo Caroe,2016
2608,Edo Caroe,2016
2609,Edo Caroe,2016
2610,Edo Caroe,2016
2611,Edo Caroe,2016
2612,Edo Caroe,2016
2613,Edo Caroe,2016
2614,Edo Caroe,2016
2615,Edo Caroe,2016
2616,Edo Caroe,2016
2617,Edo Caroe,2016
2618,Edo Caroe,2016
2619,Edo Caroe,2016
2620,Edo Caroe,2016
2621,Edo Caroe,2016
2622,Edo Caroe,2016
2623,Edo Caroe,2016
2624,Edo Caroe,2016
2625,Edo Caroe,2016
2626,Edo Caroe,2016
2627,Edo Caroe,2016
2628,Edo Caroe,2016
2629,Edo Caroe,2016
2630,Edo Caroe,2016
2631,Edo Caroe,2016
2632,Edo Caroe,2016
2633,Edo Caroe,2016
2634,Edo Caroe,2016
2635,Edo Caroe,2016
2636,Edo Caroe,2016
2637,Edo Caroe,2016
2638,Edo Caroe,2016
2639,Edo Caroe,2016
2640,Edo Caroe,2016
2641,Rodrigo González,2016
2642,Rodrigo González,2016
2643,Rodrigo González,2016
2644,Rodrigo González,2016
2645,Rodrigo González,2016
2646,Rodrigo González,2016
2647,Rodrigo González,2016
2648,Rodrigo González,2016
2649,Rodrigo González,2016
2650,Rodrigo González,2016
2651,Rodrigo González,2016
2652,Rodrigo González,2016
2653,Rodrigo González,2016
2654,Rodrigo González,2016
2655,Rodrigo González,2016
2656,Rodrigo González,2016
2657,Rodrigo González,2016
2658,Rodrigo González,2016
2659,Rodrigo González,2016
2660,Rodrigo González,2016
2661,Rodrigo González,2016
2662,Rodrigo González,2016
2663,Rodrigo González,2016
2664,Rodrigo González,2016
2665,Rodrigo González,2016
2666,Rodrigo González,2016
2667,Rodrigo González,2016
2668,Rodrigo González,2016
2669,Rodrigo González,2016
2670,Rodrigo González,2016
2671,Rodrigo González,2016
2672,Rodrigo González,2016
2673,Rodrigo González,2016
2674,Rodrigo González,2016
2675,Rodrigo González,2016
2676,Rodrigo González,2016
2677,Rodrigo González,2016
2678,Rodrigo González,2016
2679,Rodrigo González,2016
2680,Rodrigo González,2016
2681,Rodrigo González,2016
2682,Rodrigo González,2016
2683,Rodrigo González,2016
2684,Rodrigo González,2016
2685,Rodrigo González,2016
2686,Natalia Valdebenito,2016
2687,Natalia Valdebenito,2016
2688,Natalia Valdebenito,2016
2689,Natalia Valdebenito,2016
2690,Natalia Valdebenito,2016
2691,Natalia Valdebenito,2016
2692,Natalia Valdebenito,2016
2693,Natalia Valdebenito,2016
2694,Natalia Valdebenito,2016
2695,Natalia Valdebenito,2016
2696,Natalia Valdebenito,2016
2697,Natalia Valdebenito,2016
2698,Natalia Valdebenito,2016
2699,Natalia Valdebenito,2016
2700,Natalia Valdebenito,2016
2701,Natalia Valdebenito,2016
2702,Natalia Valdebenito,2016
2703,Natalia Valdebenito,2016
2704,Natalia Valdebenito,2016
2705,Natalia Valdebenito,2016
2706,Natalia Valdebenito,2016
2707,Natalia Valdebenito,2016
2708,Natalia Valdebenito,2016
2709,Natalia Valdebenito,2016
2710,Natalia Valdebenito,2016
2711,Natalia Valdebenito,2016
2712,Natalia Valdebenito,2016
2713,Natalia Valdebenito,2016
2714,Natalia Valdebenito,2016
2715,Natalia Valdebenito,2016
2716,Natalia Valdebenito,2016
2717,Natalia Valdebenito,2016
2718,Natalia Valdebenito,2016
2719,Natalia Valdebenito,2016
2720,Natalia Valdebenito,2016
2721,Natalia Valdebenito,2016
2722,Natalia Valdebenito,2016
2723,Natalia Valdebenito,2016
2724,Natalia Valdebenito,2016
2725,Natalia Valdebenito,2016
2726,Natalia Valdebenito,2016
2727,Natalia Valdebenito,2016
2728,Natalia Valdebenito,2016
2729,Pedro Ruminot,2016
2730,Pedro Ruminot,2016
2731,Pedro Ruminot,2016
2732,Pedro Ruminot,2016
2733,Pedro Ruminot,2016
2734,Pedro Ruminot,2016
2735,Pedro Ruminot,2016
2736,Pedro Ruminot,2016
2737,Pedro Ruminot,2016
2738,Pedro Ruminot,2016
2739,Pedro Ruminot,2016
2740,Pedro Ruminot,2016
2741,Pedro Ruminot,2016
2742,Pedro Ruminot,2016
2743,Pedro Ruminot,2016
2744,Pedro Ruminot,2016
2745,Pedro Ruminot,2016
2746,Pedro Ruminot,2016
2747,Pedro Ruminot,2016
2748,Pedro Ruminot,2016
2749,Pedro Ruminot,2016
2750,Pedro Ruminot,2016
2751,Pedro Ruminot,2016
2752,Pedro Ruminot,2016
2753,Pedro Ruminot,2016
2754,Pedro Ruminot,2016
2755,Pedro Ruminot,2016
2756,Pedro Ruminot,2016
2757,Pedro Ruminot,2016
2758,Pedro Ruminot,2016
2759,Pedro Ruminot,2016
2760,Pedro Ruminot,2016
2761,Pedro Ruminot,2016
2762,Pedro Ruminot,2016
2763,Pedro Ruminot,2016
2764,Pedro Ruminot,2016
2765,Pedro Ruminot,2016
2766,Pedro Ruminot,2016
2767,Pedro Ruminot,2016
2768,Pedro Ruminot,2016
2769,Pedro Ruminot,2016
2770,Pedro Ruminot,2016
2771,Pedro Ruminot,2016
2772,Pedro Ruminot,2016
2773,Pedro Ruminot,2016
2774,Pedro Ruminot,2016
2775,Pedro Ruminot,2016
2776,Pedro Ruminot,2016
2777,Pedro Ruminot,2016
2778,Pedro Ruminot,2016
2779,Pedro Ruminot,2016
2780,Los Locos del Humor,2016
2781,Los Locos del Humor,2016
2782,Los Locos del Humor,2016
2783,Los Locos del Humor,2016
2784,Los Locos del Humor,2016
2785,Los Locos del Humor,2016
2786,Los Locos del Humor,2016
2787,Los Locos del Humor,2016
2788,Los Locos del Humor,2016
2789,Los Locos del Humor,2016
2790,Los Locos del Humor,2016
2791,Los Locos del Humor,2016
2792,Los Locos del Humor,2016
2793,Los Locos del Humor,2016
2794,Los Locos del Humor,2016
2795,Los Locos del Humor,2016
2796,Los Locos del Humor,2016
2797,Los Locos del Humor,2016
2798,Los Locos del Humor,2016
2799,Los Locos del Humor,2016
2800,Los Locos del Humor,2016
2801,Los Locos del Humor,2016
2802,Los Locos del Humor,2016
2803,Los Locos del Humor,2016
2804,Los Locos del Humor,2016
2805,Los Locos del Humor,2016
2806,Los Locos del Humor,2016
2807,Los Locos del Humor,2016
2808,Los Locos del Humor,2016
2809,Los Locos del Humor,2016
2810,Los Locos del Humor,2016
2811,Los Locos del Humor,2016
2812,Los Locos del Humor,2016
2813,Los Locos del Humor,2016
2814,Los Locos del Humor,2016
2815,Los Locos del Humor,2016
2816,Los Locos del Humor,2016
2817,Los Locos del Humor,2016
2818,Los Locos del Humor,2016
2819,Los Locos del Humor,2016
2820,Ricardo Meruane,2016
2821,Ricardo Meruane,2016
2822,Ricardo Meruane,2016
2823,Ricardo Meruane,2016
2824,Ricardo Meruane,2016
2825,Ricardo Meruane,2016
2826,Ricardo Meruane,2016
2827,Ricardo Meruane,2016
2828,Ricardo Meruane,2016
2829,Ricardo Meruane,2016
2830,Ricardo Meruane,2016
2831,Ricardo Meruane,2016
2832,Ricardo Meruane,2016
2833,Ricardo Meruane,2016
2834,Ricardo Meruane,2016
2835,Ricardo Meruane,2016
2836,Ricardo Meruane,2016
2837,Ricardo Meruane,2016
2838,Ricardo Meruane,2016
2839,Ricardo Meruane,2016
2840,Ricardo Meruane,2016
2841,Ricardo Meruane,2016
2842,Ricardo Meruane,2016
2843,Ricardo Meruane,2016
2844,Ricardo Meruane,2016
2845,Ricardo Meruane,2016
2846,Ricardo Meruane,2016
2847,Ricardo Meruane,2016
2848,Ricardo Meruane,2016
2849,Juan Pablo López,2017
2850,Juan Pablo López,2017
2851,Juan Pablo López,2017
2852,Juan Pablo López,2017
2853,Juan Pablo López,2017
2854,Juan Pablo López,2017
2855,Juan Pablo López,2017
2856,Juan Pablo López,2017
2857,Juan Pablo López,2017
2858,Juan Pablo López,2017
2859,Juan Pablo López,2017
2860,Juan Pablo López,2017
2861,Juan Pablo López,2017
2862,Juan Pablo López,2017
2863,Juan Pablo López,2017
2864,Juan Pablo López,2017
2865,Juan Pablo López,2017
2866,Juan Pablo López,2017
2867,Juan Pablo López,2017
2868,Juan Pablo López,2017
2869,Juan Pablo López,2017
2870,Juan Pablo López,2017
2871,Juan Pablo López,2017
