segment_idx,topic_id_matrix,topic_id_assumed,p_topic
19,16,16,0.013541412075091293
19,17,17,0.013904250053098472
19,18,18,0.012901046782041865
19,19,19,0.013926949993202572
19,20,20,0.01730303281850243
19,21,21,0.015550063473362304
19,22,22,0.016190704862053654
19,23,23,0.017094684918969805
19,24,24,0.03739995210048065
19,25,25,0.042355665971083395
19,26,26,0.013147057564859689
19,27,27,0.028105601463659972
19,28,28,0.01662543034703198
19,29,29,0.06713228772838599
20,0,0,0.022491203118057034
20,2,2,0.012314588143246473
20,4,4,0.017505817361856964
20,5,5,0.013904721957372744
20,9,9,0.016499503681548913
20,10,10,0.010263158452633328
20,12,12,0.012532347098230846
20,16,16,0.013779550887715618
20,18,18,0.023584017813806278
20,20,20,0.012354599385111638
20,24,24,0.011872452735432328
20,26,26,0.010251934453226304
20,28,28,0.013260644722433197
21,1,1,0.033738315856024166
21,8,8,0.017518409655754262
21,10,10,0.01454600188544105
21,13,13,0.02791051168793
21,21,21,0.01236437123429653
21,22,22,0.01278305293718721
21,25,25,0.01181785738008576
21,29,29,0.01749958542530592
22,1,1,0.016452873404217375
22,2,2,0.014880752055750701
22,3,3,0.02930305500554864
22,6,6,0.05184319260395761
22,10,10,0.014942653014392092
22,13,13,0.013380186894396658
22,14,14,0.056043091893873055
22,17,17,0.05542764258658985
22,19,19,0.05861248729017269
22,21,21,0.02329451101444257
22,22,22,0.03727144460341621
22,28,28,0.01085709256882373
22,29,29,0.011690956546990245
23,0,0,0.011292849825310588
23,1,1,0.03136491939515511
23,2,2,0.020955994924214565
23,3,3,0.012870477493414075
23,4,4,0.013303933733340496
23,5,5,0.011468491917614381
23,6,6,0.013691890208883168
23,7,7,0.012964836137314468
23,8,8,0.04064813273792893
23,9,9,0.013451016607941778
23,10,10,0.037133145868768
23,11,11,0.011954938759335619
23,12,12,0.029939166265610377
23,13,13,0.0595755888262351
23,14,14,0.014538193162247304
23,15,15,0.015467837484688312
23,16,16,0.01275073773514791
23,17,17,0.013684642319016949
23,18,18,0.01226296859310712
23,19,19,0.013454782305430643
23,20,20,0.015865585859213348
23,21,21,0.016810319851428626
23,22,22,0.017216048038155365
23,23,23,0.016808758455769464
23,24,24,0.03595364884427764
23,25,25,0.044002878084087906
23,26,26,0.012751233413977324
23,27,27,0.02780863827507068
23,28,28,0.015174629205908044
23,29,29,0.06488421382386195
24,0,0,0.013523618964955896
24,1,1,0.01631003228149743
24,2,2,0.019533555709068146
24,3,3,0.011467964880842698
24,4,4,0.015376439127220039
24,5,5,0.01669585351048672
24,6,6,0.010688513438550195
24,7,7,0.027515578995079382
24,8,8,0.020665493175149825
24,9,9,0.01792889705318778
24,10,10,0.020412087796058055
24,11,11,0.02235425649669512
24,12,12,0.03469980704988654
24,13,13,0.02082434538418226
24,14,14,0.010975558814963591
24,15,15,0.05174085866183442
24,16,16,0.024054109471554334
24,17,17,0.011592458985014058
24,18,18,0.017710388667071305
24,19,19,0.011390244115124232
24,20,20,0.03219187060756968
24,21,21,0.011757426696737537
24,22,22,0.011988131054548348
24,23,23,0.05325572138233422
24,24,24,0.06169936431495182
24,25,25,0.045659607954166674
24,26,26,0.016810528082561782
24,27,27,0.0845369900014196
24,28,28,0.01533097267852271
24,29,29,0.026305075641876872
25,0,0,0.011649678128785887
25,1,1,0.15306712675514786
25,2,2,0.02338677937851702
25,3,3,0.01944833845818993
25,4,4,0.013689699161428738
25,5,5,0.01094782249865105
25,6,6,0.02553024572974967
25,7,7,0.011564279638146248
25,8,8,0.03398515984224937
25,9,9,0.012497322685890763
25,10,10,0.034259383830166946
25,11,11,0.010775733737085158
25,12,12,0.020836671581946492
25,13,13,0.08017280367182798
25,14,14,0.028813908019233173
25,15,15,0.013303703243797683
25,16,16,0.011375073077795454
25,17,17,0.02295538516585413
25,18,18,0.011536454868929619
25,19,19,0.021977087649870188
25,20,20,0.013308563354095488
25,21,21,0.03865116688374167
25,22,22,0.040474238270505315
25,23,23,0.014004414452137081
25,24,24,0.021483010523188694
25,25,25,0.026599000895808588
25,26,26,0.011848270979021611
25,27,27,0.019116434014567196
25,28,28,0.016485661528989018
25,29,29,0.04089318146376935
26,12,12,1.0
27,0,0,0.021243755515025543
27,1,1,0.026958395113344944
27,2,2,0.041025170452692696
