segment_idx,show,year
1888,Bastián Paz,2013
1889,Bastián Paz,2013
1890,Bastián Paz,2013
1891,Bastián Paz,2013
1892,Bastián Paz,2013
1893,Bastián Paz,2013
1894,Bastián Paz,2013
1895,Bastián Paz,2013
1896,Bastián Paz,2013
1897,Bastián Paz,2013
1898,Bastián Paz,2013
1899,Bastián Paz,2013
1900,Los Locos del Humor,2014
1901,Los Locos del Humor,2014
1902,Los Locos del Humor,2014
1903,Los Locos del Humor,2014
1904,Los Locos del Humor,2014
1905,Los Locos del Humor,2014
1906,Los Locos del Humor,2014
1907,Los Locos del Humor,2014
1908,Los Locos del Humor,2014
1909,Los Locos del Humor,2014
1910,Los Locos del Humor,2014
1911,Los Locos del Humor,2014
1912,Los Locos del Humor,2014
1913,Los Locos del Humor,2014
1914,Los Locos del Humor,2014
1915,Los Locos del Humor,2014
1916,Los Locos del Humor,2014
1917,Los Locos del Humor,2014
1918,Los Locos del Humor,2014
1919,Los Locos del Humor,2014
1920,Los Locos del Humor,2014
1921,Los Locos del Humor,2014
1922,Los Locos del Humor,2014
1923,Los Locos del Humor,2014
1924,Los Locos del Humor,2014
1925,Los Locos del Humor,2014
1926,Los Locos del Humor,2014
1927,Los Locos del Humor,2014
1928,Los Locos del Humor,2014
1929,Los Locos del Humor,2014
1930,Los Locos del Humor,2014
1931,Los Locos del Humor,2014
1932,Los Locos del Humor,2014
1933,Los Locos del Humor,2014
1934,Los Locos del Humor,2014
1935,Los Locos del Humor,2014
1936,Los Locos del Humor,2014
1937,Los Locos del Humor,2014
1938,Los Locos del Humor,2014
1939,Los Locos del Humor,2014
1940,Los Locos del Humor,2014
1941,Los Locos del Humor,2014
1942,Los Locos del Humor,2014
1943,Los Locos del Humor,2014
1944,Los Locos del Humor,2014
1945,Los Locos del Humor,2014
1946,Los Locos del Humor,2014
1947,Los Locos del Humor,2014
1948,Los Locos del Humor,2014
1949,Los Locos del Humor,2014
1950,Los Locos del Humor,2014
1951,Los Locos del Humor,2014
1952,Jorge Alís,2014
1953,Jorge Alís,2014
1954,Jorge Alís,2014
1955,Jorge Alís,2014
1956,Jorge Alís,2014
1957,Jorge Alís,2014
1958,Jorge Alís,2014
1959,Jorge Alís,2014
1960,Jorge Alís,2014
1961,Jorge Alís,2014
1962,Jorge Alís,2014
1963,Jorge Alís,2014
1964,Jorge Alís,2014
1965,Jorge Alís,2014
1966,Jorge Alís,2014
1967,Jorge Alís,2014
1968,Jorge Alís,2014
1969,Jorge Alís,2014
1970,Jorge Alís,2014
1971,Jorge Alís,2014
1972,Jorge Alís,2014
1973,Jorge Alís,2014
1974,Jorge Alís,2014
1975,Jorge Alís,2014
1976,Jorge Alís,2014
1977,Jorge Alís,2014
1978,Jorge Alís,2014
1979,Jorge Alís,2014
1980,Jorge Alís,2014
1981,Jorge Alís,2014
1982,Jorge Alís,2014
1983,Jorge Alís,2014
1984,Jorge Alís,2014
1985,Jorge Alís,2014
1986,Jorge Alís,2014
1987,Jorge Alís,2014
1988,Jorge Alís,2014
1989,Jorge Alís,2014
1990,Jorge Alís,2014
1991,Jorge Alís,2014
1992,Jorge Alís,2014
1993,Jorge Alís,2014
1994,Jorge Alís,2014
1995,Jorge Alís,2014
1996,Jorge Alís,2014
1997,Jorge Alís,2014
1998,Jorge Alís,2014
1999,Jorge Alís,2014
2000,Jorge Alís,2014
2001,Jorge Alís,2014
2002,Jorge Alís,2014
2003,Jorge Alís,2014
2004,Jorge Alís,2014
2005,Jorge Alís,2014
2006,Jorge Alís,2014
2007,Jorge Alís,2014
2008,Rudy Rey,2014
2009,Rudy Rey,2014
2010,Rudy Rey,2014
2011,Rudy Rey,2014
2012,Rudy Rey,2014
2013,Rudy Rey,2014
2014,Rudy Rey,2014
2015,Rudy Rey,2014
2016,Rudy Rey,2014
2017,Rudy Rey,2014
2018,Rudy Rey,2014
2019,Rudy Rey,2014
2020,Rudy Rey,2014
2021,Rudy Rey,2014
2022,Rudy Rey,2014
2023,Rudy Rey,2014
2024,Rudy Rey,2014
2025,Rudy Rey,2014
2026,Gigi Martin,2014
2027,Gigi Martin,2014
2028,Gigi Martin,2014
2029,Gigi Martin,2014
2030,Gigi Martin,2014
2031,Gigi Martin,2014
2032,Gigi Martin,2014
2033,Gigi Martin,2014
2034,Gigi Martin,2014
2035,Gigi Martin,2014
2036,Gigi Martin,2014
2037,Gigi Martin,2014
2038,Gigi Martin,2014
2039,Gigi Martin,2014
2040,Gigi Martin,2014
2041,Gigi Martin,2014
2042,Gigi Martin,2014
2043,Gigi Martin,2014
2044,Gigi Martin,2014
2045,Gigi Martin,2014
2046,Gigi Martin,2014
2047,Payahop,2014
2048,Payahop,2014
2049,Payahop,2014
2050,Payahop,2014
2051,Payahop,2014
2052,Payahop,2014
2053,Payahop,2014
2054,Payahop,2014
2055,Payahop,2014
2056,Payahop,2014
2057,Payahop,2014
2058,Payahop,2014
2059,Payahop,2014
2060,Payahop,2014
2061,Payahop,2014
2062,Payahop,2014
2063,Payahop,2014
2064,Payahop,2014
2065,Payahop,2014
2066,Payahop,2014
2067,Payahop,2014
2068,Payahop,2014
2069,Payahop,2014
2070,Payahop,2014
2071,Payahop,2014
2072,Payahop,2014
2073,Payahop,2014
2074,Payahop,2014
2075,Payahop,2014
2076,Payahop,2014
2077,Payahop,2014
2078,Payahop,2014
2079,Payahop,2014
2080,Payahop,2014
2081,Payahop,2014
2082,Payahop,2014
2083,Dinamita Show,2015
2084,Dinamita Show,2015
2085,Dinamita Show,2015
2086,Dinamita Show,2015
2087,Dinamita Show,2015
2088,Dinamita Show,2015
2089,Dinamita Show,2015
2090,Dinamita Show,2015
2091,Dinamita Show,2015
2092,Dinamita Show,2015
2093,Dinamita Show,2015
2094,Dinamita Show,2015
2095,Dinamita Show,2015
2096,Dinamita Show,2015
2097,Dinamita Show,2015
2098,Dinamita Show,2015
2099,Dinamita Show,2015
2100,Dinamita Show,2015
2101,Dinamita Show,2015
2102,Dinamita Show,2015
2103,Dinamita Show,2015
2104,Dinamita Show,2015
2105,Dinamita Show,2015
2106,Dinamita Show,2015
2107,Dinamita Show,2015
2108,Dinamita Show,2015
2109,Dinamita Show,2015
2110,Dinamita Show,2015
2111,Dinamita Show,2015
2112,Dinamita Show,2015
2113,Dinamita Show,2015
2114,Dinamita Show,2015
2115,Dinamita Show,2015
2116,Dinamita Show,2015
2117,Dinamita Show,2015
2118,Dinamita Show,2015
2119,Centella,2015
2120,Centella,2015
2121,Centella,2015
2122,Centella,2015
2123,Centella,2015
2124,Centella,2015
2125,Centella,2015
2126,Centella,2015
2127,Centella,2015
2128,Centella,2015
2129,Centella,2015
2130,Centella,2015
2131,Centella,2015
2132,Centella,2015
2133,Centella,2015
2134,Centella,2015
2135,Centella,2015
2136,Centella,2015
2137,Centella,2015
2138,Centella,2015
2139,Centella,2015
2140,Centella,2015
2141,Centella,2015
2142,Centella,2015
2143,Huaso Filomeno,2015
2144,Huaso Filomeno,2015
2145,Huaso Filomeno,2015
2146,Huaso Filomeno,2015
2147,Huaso Filomeno,2015
2148,Huaso Filomeno,2015
2149,Huaso Filomeno,2015
2150,Huaso Filomeno,2015
2151,Huaso Filomeno,2015
2152,Huaso Filomeno,2015
2153,Huaso Filomeno,2015
2154,Huaso Filomeno,2015
2155,Huaso Filomeno,2015
2156,Huaso Filomeno,2015
2157,Huaso Filomeno,2015
2158,Huaso Filomeno,2015
2159,Huaso Filomeno,2015
2160,Huaso Filomeno,2015
2161,Huaso Filomeno,2015
2162,Huaso Filomeno,2015
2163,Huaso Filomeno,2015
2164,Huaso Filomeno,2015
2165,Huaso Filomeno,2015
2166,Huaso Filomeno,2015
2167,Huaso Filomeno,2015
2168,León Murillo,2015
2169,León Murillo,2015
2170,León Murillo,2015
2171,León Murillo,2015
2172,León Murillo,2015
2173,León Murillo,2015
2174,León Murillo,2015
2175,León Murillo,2015
2176,León Murillo,2015
2177,León Murillo,2015
2178,León Murillo,2015
2179,León Murillo,2015
2180,León Murillo,2015
2181,León Murillo,2015
2182,León Murillo,2015
2183,León Murillo,2015
2184,León Murillo,2015
2185,León Murillo,2015
2186,León Murillo,2015
2187,León Murillo,2015
2188,León Murillo,2015
2189,León Murillo,2015
2190,León Murillo,2015
2191,León Murillo,2015
2192,León Murillo,2015
2193,León Murillo,2015
2194,León Murillo,2015
2195,León Murillo,2015
2196,León Murillo,2015
2197,León Murillo,2015
2198,León Murillo,2015
2199,León Murillo,2015
2200,León Murillo,2015
2201,León Murillo,2015
2202,León Murillo,2015
2203,León Murillo,2015
2204,León Murillo,2015
2205,León Murillo,2015
2206,León Murillo,2015
2207,León Murillo,2015
2208,León Murillo,2015
2209,León Murillo,2015
2210,León Murillo,2015
2211,Arturo Ruiz-Tagle,2015
2212,Arturo Ruiz-Tagle,2015
2213,Arturo Ruiz-Tagle,2015
2214,Arturo Ruiz-Tagle,2015
2215,Arturo Ruiz-Tagle,2015
2216,Arturo Ruiz-Tagle,2015
2217,Arturo Ruiz-Tagle,2015
2218,Arturo Ruiz-Tagle,2015
2219,Arturo Ruiz-Tagle,2015
2220,Arturo Ruiz-Tagle,2015
2221,Arturo Ruiz-Tagle,2015
2222,Arturo Ruiz-Tagle,2015
2223,Arturo Ruiz-Tagle,2015
2224,Arturo Ruiz-Tagle,2015
2225,Arturo Ruiz-Tagle,2015
2226,Arturo Ruiz-Tagle,2015
2227,Arturo Ruiz-Tagle,2015
2228,Arturo Ruiz-Tagle,2015
2229,Arturo Ruiz-Tagle,2015
2230,Arturo Ruiz-Tagle,2015
2231,Arturo Ruiz-Tagle,2015
2232,Arturo Ruiz-Tagle,2015
2233,Arturo Ruiz-Tagle,2015
2234,Arturo Ruiz-Tagle,2015
2235,Arturo Ruiz-Tagle,2015
2236,Arturo Ruiz-Tagle,2015
2237,Arturo Ruiz-Tagle,2015
2238,Arturo Ruiz-Tagle,2015
2239,Arturo Ruiz-Tagle,2015
2240,Arturo Ruiz-Tagle,2015
2241,Arturo Ruiz-Tagle,2015
2242,Arturo Ruiz-Tagle,2015
2243,Arturo Ruiz-Tagle,2015
2244,Arturo Ruiz-Tagle,2015
2245,Arturo Ruiz-Tagle,2015
2246,Arturo Ruiz-Tagle,2015
2247,Arturo Ruiz-Tagle,2015
2248,Arturo Ruiz-Tagle,2015
2249,Arturo Ruiz-Tagle,2015
2250,Arturo Ruiz-Tagle,2015
2251,Arturo Ruiz-Tagle,2015
2252,Arturo Ruiz-Tagle,2015
2253,Arturo Ruiz-Tagle,2015
2254,Arturo Ruiz-Tagle,2015
2255,Arturo Ruiz-Tagle,2015
2256,Arturo Ruiz-Tagle,2015
2257,Arturo Ruiz-Tagle,2015
2258,Arturo Ruiz-Tagle,2015
2259,Arturo Ruiz-Tagle,2015
2260,Arturo Ruiz-Tagle,2015
2261,Arturo Ruiz-Tagle,2015
2262,Arturo Ruiz-Tagle,2015
2263,Arturo Ruiz-Tagle,2015
2264,Arturo Ruiz-Tagle,2015
2265,Arturo Ruiz-Tagle,2015
2266,Arturo Ruiz-Tagle,2015
2267,Arturo Ruiz-Tagle,2015
2268,Arturo Ruiz-Tagle,2015
2269,Arturo Ruiz-Tagle,2015
2270,Arturo Ruiz-Tagle,2015
2271,Arturo Ruiz-Tagle,2015
2272,Arturo Ruiz-Tagle,2015
2273,Arturo Ruiz-Tagle,2015
2274,Arturo Ruiz-Tagle,2015
2275,Edo Caroe,2016
2276,Edo Caroe,2016
2277,Edo Caroe,2016
2278,Edo Caroe,2016
2279,Edo Caroe,2016
2280,Edo Caroe,2016
2281,Edo Caroe,2016
2282,Edo Caroe,2016
2283,Edo Caroe,2016
2284,Edo Caroe,2016
2285,Edo Caroe,2016
2286,Edo Caroe,2016
2287,Edo Caroe,2016
2288,Edo Caroe,2016
2289,Edo Caroe,2016
2290,Edo Caroe,2016
2291,Edo Caroe,2016
2292,Edo Caroe,2016
2293,Edo Caroe,2016
2294,Edo Caroe,2016
2295,Edo Caroe,2016
2296,Edo Caroe,2016
2297,Edo Caroe,2016
2298,Edo Caroe,2016
2299,Edo Caroe,2016
2300,Edo Caroe,2016
2301,Edo Caroe,2016
2302,Edo Caroe,2016
2303,Edo Caroe,2016
2304,Edo Caroe,2016
2305,Edo Caroe,2016
2306,Edo Caroe,2016
2307,Edo Caroe,2016
2308,Edo Caroe,2016
2309,Edo Caroe,2016
2310,Edo Caroe,2016
2311,Edo Caroe,2016
2312,Edo Caroe,2016
2313,Edo Caroe,2016
2314,Edo Caroe,2016
2315,Edo Caroe,2016
2316,Edo Caroe,2016
2317,Edo Caroe,2016
2318,Edo Caroe,2016
2319,Edo Caroe,2016
2320,Edo Caroe,2016
2321,Edo Caroe,2016
2322,Edo Caroe,2016
2323,Edo Caroe,2016
2324,Edo Caroe,2016
2325,Edo Caroe,2016
2326,Edo Caroe,2016
2327,Edo Caroe,2016
2328,Edo Caroe,2016
2329,Edo Caroe,2016
2330,Edo Caroe,2016
2331,Edo Caroe,2016
2332,Edo Caroe,2016
2333,Edo Caroe,2016
2334,Edo Caroe,2016
2335,Edo Caroe,2016
2336,Edo Caroe,2016
2337,Edo Caroe,2016
2338,Edo Caroe,2016
2339,Edo Caroe,2016
2340,Edo Caroe,2016
2341,Edo Caroe,2016
2342,Edo Caroe,2016
2343,Edo Caroe,2016
2344,Edo Caroe,2016
2345,Edo Caroe,2016
2346,Edo Caroe,2016
2347,Edo Caroe,2016
2348,Edo Caroe,2016
2349,Edo Caroe,2016
2350,Edo Caroe,2016
2351,Edo Caroe,2016
2352,Edo Caroe,2016
2353,Edo Caroe,2016
2354,Edo Caroe,2016
2355,Edo Caroe,2016
2356,Edo Caroe,2016
2357,Edo Caroe,2016
2358,Edo Caroe,2016
2359,Edo Caroe,2016
2360,Edo Caroe,2016
2361,Edo Caroe,2016
2362,Edo Caroe,2016
2363,Edo Caroe,2016
2364,Edo Caroe,2016
2365,Edo Caroe,2016
2366,Edo Caroe,2016
2367,Edo Caroe,2016
2368,Edo Caroe,2016
2369,Edo Caroe,2016
2370,Edo Caroe,2016
2371,Edo Caroe,2016
2372,Edo Caroe,2016
2373,Edo Caroe,2016
2374,Edo Caroe,2016
2375,Edo Caroe,2016
2376,Edo Caroe,2016
2377,Rodrigo González,2016
2378,Rodrigo González,2016
2379,Rodrigo González,2016
2380,Rodrigo González,2016
2381,Rodrigo González,2016
2382,Rodrigo González,2016
2383,Rodrigo González,2016
2384,Rodrigo González,2016
2385,Rodrigo González,2016
2386,Rodrigo González,2016
2387,Rodrigo González,2016
2388,Rodrigo González,2016
2389,Rodrigo González,2016
2390,Rodrigo González,2016
2391,Rodrigo González,2016
2392,Rodrigo González,2016
2393,Rodrigo González,2016
2394,Rodrigo González,2016
2395,Rodrigo González,2016
2396,Rodrigo González,2016
2397,Rodrigo González,2016
2398,Rodrigo González,2016
2399,Rodrigo González,2016
2400,Rodrigo González,2016
2401,Rodrigo González,2016
2402,Rodrigo González,2016
2403,Rodrigo González,2016
2404,Rodrigo González,2016
2405,Rodrigo González,2016
2406,Rodrigo González,2016
2407,Rodrigo González,2016
2408,Rodrigo González,2016
2409,Rodrigo González,2016
2410,Rodrigo González,2016
2411,Rodrigo González,2016
2412,Rodrigo González,2016
2413,Rodrigo González,2016
2414,Rodrigo González,2016
2415,Rodrigo González,2016
2416,Rodrigo González,2016
2417,Rodrigo González,2016
2418,Rodrigo González,2016
2419,Rodrigo González,2016
2420,Rodrigo González,2016
2421,Rodrigo González,2016
2422,Rodrigo González,2016
2423,Rodrigo González,2016
2424,Rodrigo González,2016
2425,Rodrigo González,2016
2426,Rodrigo González,2016
2427,Rodrigo González,2016
2428,Rodrigo González,2016
2429,Rodrigo González,2016
2430,Natalia Valdebenito,2016
2431,Natalia Valdebenito,2016
2432,Natalia Valdebenito,2016
2433,Natalia Valdebenito,2016
2434,Natalia Valdebenito,2016
2435,Natalia Valdebenito,2016
2436,Natalia Valdebenito,2016
2437,Natalia Valdebenito,2016
2438,Natalia Valdebenito,2016
2439,Natalia Valdebenito,2016
2440,Natalia Valdebenito,2016
2441,Natalia Valdebenito,2016
2442,Natalia Valdebenito,2016
2443,Natalia Valdebenito,2016
2444,Natalia Valdebenito,2016
2445,Natalia Valdebenito,2016
2446,Natalia Valdebenito,2016
2447,Natalia Valdebenito,2016
2448,Natalia Valdebenito,2016
2449,Natalia Valdebenito,2016
2450,Natalia Valdebenito,2016
2451,Natalia Valdebenito,2016
2452,Natalia Valdebenito,2016
2453,Natalia Valdebenito,2016
2454,Natalia Valdebenito,2016
2455,Natalia Valdebenito,2016
2456,Natalia Valdebenito,2016
2457,Natalia Valdebenito,2016
2458,Natalia Valdebenito,2016
2459,Natalia Valdebenito,2016
2460,Natalia Valdebenito,2016
2461,Natalia Valdebenito,2016
2462,Natalia Valdebenito,2016
2463,Natalia Valdebenito,2016
2464,Natalia Valdebenito,2016
2465,Natalia Valdebenito,2016
2466,Natalia Valdebenito,2016
2467,Natalia Valdebenito,2016
2468,Natalia Valdebenito,2016
2469,Natalia Valdebenito,2016
2470,Natalia Valdebenito,2016
2471,Natalia Valdebenito,2016
2472,Natalia Valdebenito,2016
2473,Natalia Valdebenito,2016
2474,Natalia Valdebenito,2016
2475,Natalia Valdebenito,2016
2476,Pedro Ruminot,2016
2477,Pedro Ruminot,2016
2478,Pedro Ruminot,2016
2479,Pedro Ruminot,2016
2480,Pedro Ruminot,2016
2481,Pedro Ruminot,2016
2482,Pedro Ruminot,2016
2483,Pedro Ruminot,2016
2484,Pedro Ruminot,2016
2485,Pedro Ruminot,2016
2486,Pedro Ruminot,2016
2487,Pedro Ruminot,2016
2488,Pedro Ruminot,2016
2489,Pedro Ruminot,2016
2490,Pedro Ruminot,2016
2491,Pedro Ruminot,2016
2492,Pedro Ruminot,2016
2493,Pedro Ruminot,2016
2494,Pedro Ruminot,2016
2495,Pedro Ruminot,2016
2496,Pedro Ruminot,2016
2497,Pedro Ruminot,2016
2498,Pedro Ruminot,2016
2499,Pedro Ruminot,2016
2500,Pedro Ruminot,2016
2501,Pedro Ruminot,2016
2502,Pedro Ruminot,2016
2503,Pedro Ruminot,2016
2504,Pedro Ruminot,2016
2505,Pedro Ruminot,2016
2506,Pedro Ruminot,2016
2507,Pedro Ruminot,2016
2508,Pedro Ruminot,2016
2509,Pedro Ruminot,2016
2510,Pedro Ruminot,2016
2511,Pedro Ruminot,2016
2512,Pedro Ruminot,2016
2513,Pedro Ruminot,2016
2514,Pedro Ruminot,2016
2515,Pedro Ruminot,2016
2516,Pedro Ruminot,2016
2517,Pedro Ruminot,2016
2518,Pedro Ruminot,2016
2519,Pedro Ruminot,2016
2520,Pedro Ruminot,2016
2521,Pedro Ruminot,2016
2522,Pedro Ruminot,2016
2523,Pedro Ruminot,2016
2524,Pedro Ruminot,2016
2525,Pedro Ruminot,2016
2526,Pedro Ruminot,2016
2527,Pedro Ruminot,2016
2528,Pedro Ruminot,2016
2529,Pedro Ruminot,2016
2530,Pedro Ruminot,2016
2531,Pedro Ruminot,2016
2532,Pedro Ruminot,2016
2533,Pedro Ruminot,2016
2534,Los Locos del Humor,2016
2535,Los Locos del Humor,2016
2536,Los Locos del Humor,2016
2537,Los Locos del Humor,2016
2538,Los Locos del Humor,2016
2539,Los Locos del Humor,2016
2540,Los Locos del Humor,2016
2541,Los Locos del Humor,2016
2542,Los Locos del Humor,2016
2543,Los Locos del Humor,2016
2544,Los Locos del Humor,2016
2545,Los Locos del Humor,2016
2546,Los Locos del Humor,2016
2547,Los Locos del Humor,2016
2548,Los Locos del Humor,2016
2549,Los Locos del Humor,2016
2550,Los Locos del Humor,2016
2551,Los Locos del Humor,2016
2552,Los Locos del Humor,2016
2553,Los Locos del Humor,2016
2554,Los Locos del Humor,2016
2555,Los Locos del Humor,2016
2556,Los Locos del Humor,2016
2557,Los Locos del Humor,2016
2558,Los Locos del Humor,2016
2559,Los Locos del Humor,2016
2560,Los Locos del Humor,2016
2561,Los Locos del Humor,2016
2562,Los Locos del Humor,2016
2563,Los Locos del Humor,2016
2564,Los Locos del Humor,2016
2565,Los Locos del Humor,2016
2566,Los Locos del Humor,2016
2567,Los Locos del Humor,2016
2568,Los Locos del Humor,2016
2569,Los Locos del Humor,2016
2570,Los Locos del Humor,2016
2571,Los Locos del Humor,2016
2572,Los Locos del Humor,2016
2573,Los Locos del Humor,2016
2574,Los Locos del Humor,2016
2575,Los Locos del Humor,2016
2576,Los Locos del Humor,2016
2577,Los Locos del Humor,2016
2578,Los Locos del Humor,2016
2579,Los Locos del Humor,2016
2580,Los Locos del Humor,2016
2581,Los Locos del Humor,2016
2582,Ricardo Meruane,2016
2583,Ricardo Meruane,2016
2584,Ricardo Meruane,2016
2585,Ricardo Meruane,2016
2586,Ricardo Meruane,2016
2587,Ricardo Meruane,2016
2588,Ricardo Meruane,2016
2589,Ricardo Meruane,2016
2590,Ricardo Meruane,2016
2591,Ricardo Meruane,2016
2592,Ricardo Meruane,2016
2593,Ricardo Meruane,2016
2594,Ricardo Meruane,2016
2595,Ricardo Meruane,2016
2596,Ricardo Meruane,2016
2597,Ricardo Meruane,2016
2598,Ricardo Meruane,2016
2599,Ricardo Meruane,2016
2600,Ricardo Meruane,2016
2601,Ricardo Meruane,2016
2602,Ricardo Meruane,2016
2603,Ricardo Meruane,2016
2604,Ricardo Meruane,2016
2605,Ricardo Meruane,2016
2606,Ricardo Meruane,2016
2607,Ricardo Meruane,2016
2608,Ricardo Meruane,2016
2609,Ricardo Meruane,2016
2610,Ricardo Meruane,2016
2611,Ricardo Meruane,2016
2612,Ricardo Meruane,2016
2613,Ricardo Meruane,2016
2614,Ricardo Meruane,2016
2615,Ricardo Meruane,2016
2616,Ricardo Meruane,2016
2617,Ricardo Meruane,2016
2618,Ricardo Meruane,2016
2619,Juan Pablo López,2017
2620,Juan Pablo López,2017
2621,Juan Pablo López,2017
2622,Juan Pablo López,2017
2623,Juan Pablo López,2017
2624,Juan Pablo López,2017
2625,Juan Pablo López,2017
2626,Juan Pablo López,2017
2627,Juan Pablo López,2017
2628,Juan Pablo López,2017
2629,Juan Pablo López,2017
2630,Juan Pablo López,2017
2631,Juan Pablo López,2017
2632,Juan Pablo López,2017
2633,Juan Pablo López,2017
2634,Juan Pablo López,2017
2635,Juan Pablo López,2017
2636,Juan Pablo López,2017
2637,Juan Pablo López,2017
2638,Juan Pablo López,2017
2639,Juan Pablo López,2017
2640,Juan Pablo López,2017
2641,Juan Pablo López,2017
2642,Juan Pablo López,2017
2643,Juan Pablo López,2017
2644,Juan Pablo López,2017
2645,Juan Pablo López,2017
2646,Juan Pablo López,2017
2647,Juan Pablo López,2017
2648,Juan Pablo López,2017
2649,Juan Pablo López,2017
2650,Juan Pablo López,2017
2651,Juan Pablo López,2017
2652,Juan Pablo López,2017
2653,Juan Pablo López,2017
2654,Juan Pablo López,2017
2655,Juan Pablo López,2017
2656,Juan Pablo López,2017
2657,Juan Pablo López,2017
2658,Juan Pablo López,2017
2659,Juan Pablo López,2017
2660,Juan Pablo López,2017
2661,Juan Pablo López,2017
2662,Juan Pablo López,2017
2663,Juan Pablo López,2017
2664,Juan Pablo López,2017
2665,Juan Pablo López,2017
2666,Juan Pablo López,2017
2667,Juan Pablo López,2017
2668,Juan Pablo López,2017
2669,Juan Pablo López,2017
2670,Juan Pablo López,2017
2671,Juan Pablo López,2017
2672,Juan Pablo López,2017
2673,Juan Pablo López,2017
2674,Juan Pablo López,2017
2675,Juan Pablo López,2017
2676,Juan Pablo López,2017
2677,Juan Pablo López,2017
2678,Juan Pablo López,2017
2679,Juan Pablo López,2017
2680,"Daniela ""Chiqui"" Aguayo",2017
2681,"Daniela ""Chiqui"" Aguayo",2017
2682,"Daniela ""Chiqui"" Aguayo",2017
2683,"Daniela ""Chiqui"" Aguayo",2017
2684,"Daniela ""Chiqui"" Aguayo",2017
2685,"Daniela ""Chiqui"" Aguayo",2017
2686,"Daniela ""Chiqui"" Aguayo",2017
2687,"Daniela ""Chiqui"" Aguayo",2017
2688,"Daniela ""Chiqui"" Aguayo",2017
2689,"Daniela ""Chiqui"" Aguayo",2017
2690,"Daniela ""Chiqui"" Aguayo",2017
2691,"Daniela ""Chiqui"" Aguayo",2017
2692,"Daniela ""Chiqui"" Aguayo",2017
2693,"Daniela ""Chiqui"" Aguayo",2017
2694,"Daniela ""Chiqui"" Aguayo",2017
2695,"Daniela ""Chiqui"" Aguayo",2017
2696,"Daniela ""Chiqui"" Aguayo",2017
2697,"Daniela ""Chiqui"" Aguayo",2017
2698,"Daniela ""Chiqui"" Aguayo",2017
2699,"Daniela ""Chiqui"" Aguayo",2017
2700,"Daniela ""Chiqui"" Aguayo",2017
2701,"Daniela ""Chiqui"" Aguayo",2017
2702,"Daniela ""Chiqui"" Aguayo",2017
2703,"Daniela ""Chiqui"" Aguayo",2017
2704,"Daniela ""Chiqui"" Aguayo",2017
2705,"Daniela ""Chiqui"" Aguayo",2017
2706,"Daniela ""Chiqui"" Aguayo",2017
2707,"Daniela ""Chiqui"" Aguayo",2017
2708,"Daniela ""Chiqui"" Aguayo",2017
2709,"Daniela ""Chiqui"" Aguayo",2017
2710,"Daniela ""Chiqui"" Aguayo",2017
2711,"Daniela ""Chiqui"" Aguayo",2017
2712,"Daniela ""Chiqui"" Aguayo",2017
2713,"Daniela ""Chiqui"" Aguayo",2017
2714,"Daniela ""Chiqui"" Aguayo",2017
2715,"Daniela ""Chiqui"" Aguayo",2017
2716,"Daniela ""Chiqui"" Aguayo",2017
2717,"Daniela ""Chiqui"" Aguayo",2017
2718,"Daniela ""Chiqui"" Aguayo",2017
2719,"Daniela ""Chiqui"" Aguayo",2017
2720,"Daniela ""Chiqui"" Aguayo",2017
2721,"Daniela ""Chiqui"" Aguayo",2017
2722,"Daniela ""Chiqui"" Aguayo",2017
2723,"Daniela ""Chiqui"" Aguayo",2017
2724,"Daniela ""Chiqui"" Aguayo",2017
2725,"Daniela ""Chiqui"" Aguayo",2017
2726,"Daniela ""Chiqui"" Aguayo",2017
2727,"Daniela ""Chiqui"" Aguayo",2017
2728,"Daniela ""Chiqui"" Aguayo",2017
2729,"Daniela ""Chiqui"" Aguayo",2017
2730,"Daniela ""Chiqui"" Aguayo",2017
2731,"Daniela ""Chiqui"" Aguayo",2017
2732,"Daniela ""Chiqui"" Aguayo",2017
2733,"Daniela ""Chiqui"" Aguayo",2017
2734,"Daniela ""Chiqui"" Aguayo",2017
2735,"Daniela ""Chiqui"" Aguayo",2017
2736,"Daniela ""Chiqui"" Aguayo",2017
2737,"Daniela ""Chiqui"" Aguayo",2017
2738,"Daniela ""Chiqui"" Aguayo",2017
2739,"Daniela ""Chiqui"" Aguayo",2017
2740,"Daniela ""Chiqui"" Aguayo",2017
2741,"Daniela ""Chiqui"" Aguayo",2017
2742,"Daniela ""Chiqui"" Aguayo",2017
2743,"Daniela ""Chiqui"" Aguayo",2017
2744,"Daniela ""Chiqui"" Aguayo",2017
2745,"Carlos ""El Mono"" Sánchez",2017
2746,"Carlos ""El Mono"" Sánchez",2017
2747,"Carlos ""El Mono"" Sánchez",2017
2748,"Carlos ""El Mono"" Sánchez",2017
2749,"Carlos ""El Mono"" Sánchez",2017
2750,"Carlos ""El Mono"" Sánchez",2017
2751,"Carlos ""El Mono"" Sánchez",2017
2752,"Carlos ""El Mono"" Sánchez",2017
2753,"Carlos ""El Mono"" Sánchez",2017
2754,"Carlos ""El Mono"" Sánchez",2017
2755,"Carlos ""El Mono"" Sánchez",2017
2756,"Carlos ""El Mono"" Sánchez",2017
2757,"Carlos ""El Mono"" Sánchez",2017
2758,"Carlos ""El Mono"" Sánchez",2017
2759,"Carlos ""El Mono"" Sánchez",2017
2760,"Carlos ""El Mono"" Sánchez",2017
