segment_idx,topic_id_matrix,topic_id_assumed,p_topic
554,9,9,0.014001934310170638
554,10,10,0.015064506607543871
554,11,11,0.017006397340295597
554,12,12,0.036724045044604935
554,13,13,0.024100881140250954
554,14,14,0.011065576437022358
554,15,15,0.011198480327900193
554,16,16,0.014104822966995561
554,17,17,0.014165576770995551
554,19,19,0.047415284776725686
554,20,20,0.03230604826842656
554,22,22,0.015112262169690796
554,24,24,0.013462336410593564
554,25,25,0.030661360050608783
554,26,26,0.011356999729733938
554,28,28,0.015447124025641887
554,29,29,0.09720236721869904
554,31,31,0.01129788309392489
554,32,32,0.018734164234390633
554,33,33,0.01168942190871079
554,34,34,0.014638642086964554
554,35,35,0.02603761726307793
554,36,36,0.018591756929997174
554,37,37,0.012459984125365253
555,18,18,1.0
556,1,1,0.24688645871371348
556,2,2,0.0201693833206836
556,3,3,0.016191788756096524
556,4,4,0.020005304896952854
556,5,5,0.02320514809481655
556,6,6,0.01360824260709614
556,8,8,0.014937712467505401
556,9,9,0.010459217889452617
556,10,10,0.017560850903529455
556,11,11,0.01857246918686659
556,12,12,0.012219038114746603
556,13,13,0.02219557384600392
556,14,14,0.016468312613129255
556,15,15,0.03558472178352375
556,16,16,0.025530231222783088
556,17,17,0.02349632253744097
556,18,18,0.028022697432135646
556,19,19,0.0119540891995726
556,20,20,0.017369996169221087
556,21,21,0.0405235870560588
556,22,22,0.01613540276446617
556,23,23,0.014431522919991176
556,24,24,0.020873115868318585
556,25,25,0.012571735944979259
556,26,26,0.028108439048894707
556,27,27,0.037116730518223444
556,29,29,0.013903891797463949
556,30,30,0.024720292393700626
556,31,31,0.026373757562990107
556,32,32,0.02060247628568633
556,33,33,0.031169177823340454
556,34,34,0.025048695119420632
556,35,35,0.014284724356092108
556,36,36,0.015555842610031744
556,37,37,0.03599314063097497
557,1,1,0.02004558233294163
557,2,2,0.012781989487174175
557,3,3,0.02101600721796804
557,4,4,0.010619373284161182
557,5,5,0.04922014335576016
557,10,10,0.01362832334465586
557,11,11,0.01241616092371401
557,13,13,0.013586519954519899
557,14,14,0.011410480018684567
557,15,15,0.010403152933190843
557,16,16,0.012402477055349888
557,17,17,0.01727431705077087
557,18,18,0.07211924638256191
557,20,20,0.010017492839077685
557,21,21,0.015983121858190175
557,22,22,0.011630681974131434
557,24,24,0.010697994856142288
557,26,26,0.01403510914917673
557,27,27,0.015374097899819257
557,30,30,0.02049838093761567
557,31,31,0.04236099573329299
557,32,32,0.015222621033391157
557,33,33,0.022195022871256322
557,34,34,0.020110304503065897
557,37,37,0.013795151756542764
558,26,26,1.0
559,1,1,0.017700128729532888
559,2,2,0.011441601446780114
559,4,4,0.011530286046913252
559,5,5,0.01218882907103714
559,6,6,0.020374638736603175
559,7,7,0.010092974679864124
559,8,8,0.0163690481233076
559,10,10,0.02228770968350935
559,11,11,0.022363509538081316
559,12,12,0.013672550241574176
559,13,13,0.03846849963838343
559,14,14,0.011711802867524166
559,15,15,0.014373855659171068
559,16,16,0.018495428286728424
559,17,17,0.038714214447428855
559,18,18,0.015171868513662125
559,19,19,0.015459291761001272
559,20,20,0.026496213721493675
559,21,21,0.014607432246494186
559,22,22,0.019947263163839272
559,23,23,0.013616362451830344
559,24,24,0.014998562116330745
559,25,25,0.014388334484033254
559,26,26,0.024235334677588868
559,27,27,0.011212313388578964
559,29,29,0.01867817211600044
559,30,30,0.014513282378351814
559,31,31,0.021276941815959915
559,32,32,0.04575713311910591
559,33,33,0.024115511380818893
559,34,34,0.03750883122966629
559,35,35,0.015653696567786507
559,36,36,0.020744890371004205
559,37,37,0.02092261885667301
560,0,0,0.017283560852034325
560,1,1,0.010488685684577833
560,6,6,0.06716999741875403
560,7,7,0.029876425486065984
560,8,8,0.01893241122761252
560,10,10,0.012657582399632397
560,11,11,0.013260194333082228
560,12,12,0.020440624924637458
560,13,13,0.016807468689394627
560,16,16,0.013497926408290199
560,17,17,0.012383218974882008
560,19,19,0.41594667154434173
560,20,20,0.026077581974031833
560,22,22,0.01186049707370719
560,23,23,0.010199062990234433
560,25,25,0.022998048100889987
560,26,26,0.01020598511143023
560,29,29,0.032793077203591196
560,31,31,0.01054316616078404
560,32,32,0.01637932756985848
560,33,33,0.010885000145514948
560,34,34,0.012714791591939077
560,35,35,0.017746113893838088
560,36,36,0.013645280692064263
560,37,37,0.010235363557709102
561,0,0,0.014361260796425095
561,6,6,0.08508364277766461
561,7,7,0.022621752355716295
561,8,8,0.017469755207816295
561,10,10,0.011528955975183398
561,11,11,0.01200401951493966
561,12,12,0.018347033037695085
561,13,13,0.01585063163121758
561,16,16,0.012345534935219548
561,17,17,0.01141547480547741
561,19,19,0.27721298601765954
561,20,20,0.026352119338631005
561,22,22,0.010771091422207836
561,25,25,0.021461365439843887
561,29,29,0.03152064455099318
561,32,32,0.015332784722142024
561,33,33,0.010118383318790156
561,34,34,0.011826999266577617
561,35,35,0.016239276728975998
561,36,36,0.01238872832000999
562,19,19,1.0
563,0,0,0.016133276397060758
563,1,1,0.014560257095653995
563,2,2,0.01028340574521089
563,5,5,0.01081907076635293
563,6,6,0.08195154878195743
563,7,7,0.018845726673352055
563,8,8,0.024948900126159215
563,9,9,0.010255849576685742
563,10,10,0.018903979794336973
563,11,11,0.02009432660254773
563,12,12,0.02246349469585913
563,13,13,0.028069612794281145
563,14,14,0.011531314932169218
563,15,15,0.011865301469182707
563,16,16,0.01925308951686791
563,17,17,0.02037061072150554
563,18,18,0.011575156865317545
563,19,19,0.044332935428740346
563,20,20,0.04929241663298577
563,21,21,0.01129020474104143
563,22,22,0.015886474658353838
563,23,23,0.012209908140562473
563,24,24,0.01279717986924387
563,25,25,0.025318131902388488
563,26,26,0.014776027839116851
563,28,28,0.010734030871856995
563,29,29,0.042829964984517715
563,30,30,0.011079202852013864
563,31,31,0.01582071393496445
563,32,32,0.03192592447054948
563,33,33,0.01665880092421925
563,34,34,0.021160055359268126
563,35,35,0.021316858675926677
563,36,36,0.01949290696263098
563,37,37,0.01435749445937806
564,19,19,1.0
565,0,0,0.28991411623984376
565,1,1,0.010466194561894073
565,4,4,0.010498907932516365
565,6,6,0.017494733815777957
565,7,7,0.030932763733935095
565,8,8,0.02598132736396426
565,9,9,0.025469859510437613
565,10,10,0.01535938824866752
565,11,11,0.0164999215667786
565,12,12,0.024959750755225354
565,13,13,0.01744743190826117
565,14,14,0.013059011973297879
565,15,15,0.01162885239017484
565,16,16,0.012268908322392054
565,17,17,0.013172368223595892
565,19,19,0.021109164637833275
565,20,20,0.018200594715694896
565,21,21,0.010235458500516527
565,22,22,0.01643516743204395
565,24,24,0.016008383943471614
565,25,25,0.019048900386716645
565,26,26,0.010896228408097071
565,28,28,0.04811545215401116
565,29,29,0.028841292319270104
565,31,31,0.010864208123098488
565,32,32,0.015057894185794025
565,33,33,0.011005659228662035
565,34,34,0.013480948487046045
565,35,35,0.019207565628082623
565,36,36,0.02908840242792053
565,37,37,0.013070621740050229
566,0,0,0.022779964224749382
566,1,1,0.011437789088530218
566,4,4,0.011245574966656612
566,6,6,0.015644446487777627
566,7,7,0.016662309937149438
566,8,8,0.10965655983607978
566,9,9,0.018499493903099105
566,10,10,0.017552200053617045
566,11,11,0.019040874500152866
566,12,12,0.030207835501979433
566,13,13,0.02899378761879692
566,14,14,0.014221114210942553
566,15,15,0.013875087529694895
566,16,16,0.012767338696812276
566,17,17,0.01525293034231332
566,18,18,0.010418078412044398
566,19,19,0.01657906235789979
566,20,20,0.0259261068645749
566,21,21,0.01091601832314831
566,22,22,0.020143759888229546
566,24,24,0.02428783737804921
566,25,25,0.022192672734972444
566,26,26,0.01262456172117388
566,28,28,0.017666232278687504
566,29,29,0.03629702771724131
566,30,30,0.010352215092100419
566,31,31,0.011982235596593855
566,32,32,0.016873744489445584
566,33,33,0.01393239927188302
566,34,34,0.016439211614272777
566,35,35,0.02874237500267829
566,36,36,0.021269844578744132
566,37,37,0.0174961739102
567,24,24,1.0
568,0,0,1.0
569,17,17,1.0
570,0,0,0.012285930025359784
570,1,1,0.01701533342220038
570,2,2,0.012037795034938105
570,4,4,0.012025808598805051
570,5,5,0.011695181117262192
570,6,6,0.02610674207862902
570,7,7,0.012474586263863875
570,8,8,0.020021554210252136
570,9,9,0.010309338785171693
570,10,10,0.025071458967736587
570,11,11,0.02869620500800542
570,12,12,0.01581115119453801
570,13,13,0.03883647448627474
570,14,14,0.012857055015486953
570,15,15,0.014144294050621823
570,16,16,0.02069450967141319
570,17,17,0.0388514758162019
570,18,18,0.014201825162789608
570,19,19,0.019708721124028133
570,20,20,0.03145741256338947
570,21,21,0.013494910607891705
570,22,22,0.020958664294142424
570,23,23,0.012771382186876947
570,24,24,0.015431781159313556
570,25,25,0.01649360327907278
570,26,26,0.021988831486872775
570,27,27,0.010660495267940358
570,29,29,0.0246041501357077
570,30,30,0.014151390255571127
570,31,31,0.019750798768480737
570,32,32,0.08861427732678026
570,33,33,0.020539925551466557
570,34,34,0.033284538175388095
570,35,35,0.017052546610771747
570,36,36,0.024651268723464872
570,37,37,0.019747206392271534
571,0,0,0.011832250855015606
571,1,1,0.017291565833617677
571,2,2,0.01227951536490094
571,4,4,0.012543532058136592
571,5,5,0.011700439677755187
571,6,6,0.024539287424222116
571,7,7,0.012027308861875443
571,8,8,0.018661515790152742
571,9,9,0.010178025785212099
571,10,10,0.023566273016055735
571,11,11,0.02823975940638111
571,12,12,0.014990539997454862
571,13,13,0.039186615135863065
571,14,14,0.012382187034050253
571,15,15,0.014345037428262668
571,16,16,0.02026783241987623
571,17,17,0.039767365387041544
571,18,18,0.014282802287426523
571,19,19,0.01874155732044509
571,20,20,0.02873245994845407
571,21,21,0.013722295279891845
571,22,22,0.02035734515100645
571,23,23,0.013619192387374114
571,24,24,0.01543742772723324
571,25,25,0.01563486281334704
571,26,26,0.024181771143608116
571,27,27,0.010814449386819486
571,29,29,0.02235352688811759
571,30,30,0.014851415264756274
571,31,31,0.019165956938310472
571,32,32,0.1018547399371031
571,33,33,0.02038450278220414
571,34,34,0.03216311473641257
571,35,35,0.0161697551686069
571,36,36,0.022920720588697936
571,37,37,0.019484697796586195
572,32,32,1.0
573,0,0,0.016076478607506384
573,1,1,0.014164202410594644
573,2,2,0.011533030845437062
573,4,4,0.014949427431075007
573,5,5,0.01159720849208456
573,6,6,0.017471234662575018
573,7,7,0.01376615175493808
573,8,8,0.039926382442726345
573,9,9,0.015883671913073712
573,10,10,0.028128959494073225
573,11,11,0.029429722707129423
573,12,12,0.019118119626514996
573,13,13,0.05434583518843592
573,14,14,0.017271497081953368
573,15,15,0.015766208105919492
573,16,16,0.017483781153811304
573,17,17,0.025921325505420607
573,18,18,0.013848752769167038
573,19,19,0.016219976562176847
573,20,20,0.027866766305758777
573,21,21,0.014196586259350098
573,22,22,0.03867920095792032
573,23,23,0.011491027649095657
573,24,24,0.029629597960104132
573,25,25,0.01806188470778537
573,26,26,0.01893532615205626
573,27,27,0.011753329390211722
573,28,28,0.013130863223386883
573,29,29,0.02827993756637772
573,30,30,0.014507052629096464
573,31,31,0.016873947510200462
573,32,32,0.026047827183609873
573,33,33,0.01931374271672232
573,34,34,0.02478967022352222
573,35,35,0.021214938762445738
573,36,36,0.034910957612719215
573,37,37,0.024890864797153862
574,13,13,1.0
575,1,1,0.03491479428677471
575,2,2,0.01535612715089822
575,3,3,0.015147313654296795
575,4,4,0.018744936799795196
575,5,5,0.023689821571934198
575,6,6,0.011295193448646582
575,8,8,0.01382332157471297
575,10,10,0.017737780517485088
575,11,11,0.017932214633243904
575,12,12,0.010591665041043854
575,13,13,0.02347023078649126
575,14,14,0.014755684234915736
575,15,15,0.023947899006974988
575,16,16,0.019851836730281062
575,17,17,0.02919939416309013
575,18,18,0.03165401090387378
575,20,20,0.0153495848822373
575,21,21,0.04544666064137134
575,22,22,0.016599414292679502
575,23,23,0.0114697971548906
575,24,24,0.02120030074049562
575,25,25,0.010900698866768836
575,26,26,0.029772722974623893
575,27,27,0.03395833869962055
575,29,29,0.012034922088313808
575,30,30,0.02456912694131891
575,31,31,0.030329029500022323
575,32,32,0.019467063747707052
575,33,33,0.04038164785591686
575,34,34,0.029413295702161647
575,35,35,0.012986731903793776
575,36,36,0.014861596079677408
575,37,37,0.030782136639036926
576,0,0,0.013083080395053981
576,1,1,0.017754873135914503
576,2,2,0.01091930585533178
576,4,4,0.013914726372009268
576,5,5,0.011875025948978504
576,6,6,0.019821121372427104
576,7,7,0.012431532785602864
576,8,8,0.028289476676189054
576,9,9,0.011637064014054021
576,10,10,0.019741667119840094
576,11,11,0.021256917439476154
576,12,12,0.02084960059262693
576,13,13,0.07280699682652877
576,14,14,0.013015699541326661
576,15,15,0.018918959667286052
576,16,16,0.018505748942427302
576,17,17,0.024842281155232796
576,18,18,0.013980064858965958
576,19,19,0.01715312397165987
576,20,20,0.03790689490571196
576,21,21,0.015377826200003369
576,22,22,0.02067153552466633
576,23,23,0.017508844284041775
576,24,24,0.021950207871685477
576,25,25,0.021373499512204488
576,26,26,0.025661210860431893
576,27,27,0.012506970636570374
576,28,28,0.010237289851273743
576,29,29,0.02693108326984767
576,30,30,0.015337368760356787
576,31,31,0.01789559658041306
576,32,32,0.028296300958348074
576,33,33,0.026478774696024207
576,34,34,0.02609440538357759
576,35,35,0.02595247731750948
576,36,36,0.020992498003858297
576,37,37,0.023752407184767236
577,0,0,0.03400600493391627
577,1,1,0.012641286352512044
577,2,2,0.010024753863799541
577,4,4,0.010273219412370551
577,6,6,0.02433893480537414
577,7,7,0.06664288705238498
577,8,8,0.02364103842509856
577,9,9,0.014502168047454045
577,10,10,0.013830552459813576
577,11,11,0.014426696049350336
577,12,12,0.03021383028049866
577,13,13,0.018383110451857834
577,14,14,0.011867979672138653
577,15,15,0.012634630519959346
577,16,16,0.014510250771068389
577,17,17,0.013338589890654222
577,18,18,0.010308801104743779
577,19,19,0.036892077300900765
577,20,20,0.02358207503770217
577,21,21,0.01067993380216942
577,22,22,0.014297867914023415
577,23,23,0.011771529025359205
577,24,24,0.013708287817648454
577,25,25,0.026571311531304105
577,26,26,0.012143145446244763
577,28,28,0.016979402281743845
577,29,29,0.03381750755169996
577,30,30,0.010122764998877645
577,31,31,0.011885506532417264
577,32,32,0.015403452683809408
577,33,33,0.012420202797576298
577,34,34,0.01373493726578163
577,35,35,0.023242022342896705
577,36,36,0.017107581888024668
577,37,37,0.01272893943500904
578,0,0,0.03223446639748989
578,1,1,0.01052362691517543
578,6,6,0.02484314200802208
578,7,7,0.13651613815031002
578,8,8,0.021469651063733615
578,9,9,0.013012615308024982
578,10,10,0.01282567026350485
578,11,11,0.01372216266146632
578,12,12,0.026668214166755272
578,13,13,0.017085084142559347
578,15,15,0.010331837352460984
578,16,16,0.012186711250238342
578,17,17,0.01213284078742293
578,19,19,0.04326458699199793
578,20,20,0.02173535806551893
578,22,22,0.012177179546097172
578,24,24,0.011429691957018132
578,25,25,0.024025089993324873
578,26,26,0.010246051847165405
578,28,28,0.01524817835957121
578,29,29,0.03259772953444998
578,31,31,0.01018011645522331
578,32,32,0.01470942462715549
578,33,33,0.010510150335261757
578,34,34,0.01243691428362228
578,35,35,0.020552071305278422
578,36,36,0.015759858483198996
578,37,37,0.010775024484512459
579,0,0,0.03396528797850163
579,1,1,0.012611153585085088
579,2,2,0.010017959014632953
579,4,4,0.010256253858374111
579,6,6,0.024363803398209365
579,7,7,0.06797566888167728
579,8,8,0.023511095254088208
579,9,9,0.014476494627542781
579,10,10,0.01382572656116474
579,11,11,0.014418623674076729
579,12,12,0.029980460626048467
579,13,13,0.018327871700713847
579,14,14,0.011848083988016697
579,15,15,0.012594571157928456
579,16,16,0.014484580364622161
579,17,17,0.013323441014984975
579,18,18,0.010294815377587904
579,19,19,0.03706978423089019
579,20,20,0.023486248609930357
579,21,21,0.010661527899642266
579,22,22,0.014278938735420528
579,23,23,0.011752990716723435
579,24,24,0.013668524134133128
579,25,25,0.026434729507226137
579,26,26,0.012121750704916298
579,28,28,0.016966505091048415
579,29,29,0.033597805148314355
579,30,30,0.010109120989458263
579,31,31,0.011869855479048407
579,32,32,0.01539275767112518
579,33,33,0.012396147360879588
579,34,34,0.013713575202313108
579,35,35,0.023107407450074027
579,36,36,0.017106282694393737
579,37,37,0.012701542419990206
580,0,0,0.033973927786215864
580,1,1,0.012642338581397617
580,2,2,0.010033900719877309
580,4,4,0.010278203502348541
580,6,6,0.02435907952643097
580,7,7,0.0670447630678982
580,8,8,0.023576167730135777
580,9,9,0.014506528931346284
580,10,10,0.013838166883731622
580,11,11,0.014434801948919194
580,12,12,0.03007776637605003
580,13,13,0.018365971384712687
580,14,14,0.011867640691721679
580,15,15,0.01263239775746486
580,16,16,0.014510745537657072
580,17,17,0.013343348676480337
580,18,18,0.01031235436794397
580,19,19,0.03695761666491047
580,20,20,0.023535777105837853
580,21,21,0.01068290821086999
580,22,22,0.014298328726768901
580,23,23,0.011780187620275374
580,24,24,0.013701021701732827
580,25,25,0.026494433795646023
580,26,26,0.012147098890799778
580,28,28,0.01699202164585419
580,29,29,0.0336745286406931
580,30,30,0.010127860656347307
580,31,31,0.011887715867759954
580,32,32,0.015410964010008627
580,33,33,0.012419614871665678
580,34,34,0.013735520655531222
580,35,35,0.023175125769311335
580,36,36,0.017117620840861554
580,37,37,0.012726535892185446
582,0,0,0.03406719514445903
582,1,1,0.012632542973141083
582,2,2,0.010026697458388498
582,4,4,0.010274863478295673
582,6,6,0.02431781321259509
582,7,7,0.06705810134305952
582,8,8,0.023590378081781008
582,9,9,0.014514957865806874
582,10,10,0.013832861528898784
582,11,11,0.014429025947722949
582,12,12,0.03012966026777165
582,13,13,0.018363093335257263
582,14,14,0.011865732006986934
582,15,15,0.012626894870356838
582,16,16,0.014503247567841911
582,17,17,0.01333651980252447
582,18,18,0.010306962594119236
582,19,19,0.03688104196736684
582,20,20,0.02352509378928659
582,21,21,0.010678553512545872
582,22,22,0.014299235348175569
582,23,23,0.011768318980872272
582,24,24,0.013702929132520894
582,25,25,0.02649465355319968
582,26,26,0.012140015564664774
582,28,28,0.01700932623702779
582,29,29,0.03372370974135048
582,30,30,0.010121991369507885
582,31,31,0.011881277897694092
582,32,32,0.015400678294783485
582,33,33,0.012412642848995932
582,34,34,0.013728975055597883
582,35,35,0.02318384702996905
582,36,36,0.01712443629880288
582,37,37,0.012723668843959843
583,0,0,0.0342312574964121
583,1,1,0.012611812773451742
583,2,2,0.01001633380379906
583,4,4,0.01026984740370556
583,6,6,0.02423624614697888
583,7,7,0.06719630457685082
583,8,8,0.023595332838339735
583,9,9,0.014532367009019642
583,10,10,0.013825169583845153
583,11,11,0.014418412148007816
583,12,12,0.030220115912305938
583,13,13,0.018349844469222193
583,14,14,0.011864614815023159
583,15,15,0.012614123711840116
583,16,16,0.014482259016201725
583,17,17,0.01332275750104454
583,18,18,0.010299769950213948
583,19,19,0.03672510393804394
583,20,20,0.023491917512534603
583,21,21,0.01067137431001211
583,22,22,0.014301367642693921
583,23,23,0.011749576848882755
583,24,24,0.01370498683361529
583,25,25,0.02648801348739123
583,26,26,0.012126465171147283
583,28,28,0.01705013538519666
583,29,29,0.033758946709491644
583,30,30,0.010113799887631085
583,31,31,0.011871139715661718
583,32,32,0.015379153730902657
583,33,33,0.012401057381207772
583,34,34,0.013716938352938534
583,35,35,0.023197307043771747
583,36,36,0.017139296903333018
583,37,37,0.012720408104659053
584,0,0,0.03408860009675655
584,1,1,0.012642246383918568
584,2,2,0.01003641221196306
584,4,4,0.010285893155273344
584,6,6,0.024296061731736655
584,7,7,0.06683207515815047
584,8,8,0.023591517421738845
584,9,9,0.01453519221182464
584,10,10,0.01383958070192614
584,11,11,0.014434685548739303
584,12,12,0.030164127705177377
584,13,13,0.018365528768057207
584,14,14,0.011877176675964142
584,15,15,0.01263930254938882
584,16,16,0.01450920526897493
584,17,17,0.013342972477442708
584,18,18,0.010317262260521421
584,19,19,0.03679046382041583
584,20,20,0.02352310364435294
584,21,21,0.01068943813181166
584,22,22,0.014307981009818055
584,23,23,0.011778865461228659
584,24,24,0.013715707876500954
584,25,25,0.026501339535143362
584,26,26,0.012148849665253113
584,28,28,0.017040320837286318
584,29,29,0.033692119240935424
584,30,30,0.010131819763114096
584,31,31,0.011890432491230977
584,32,32,0.015402954320589284
584,33,33,0.012422268214919681
584,34,34,0.013736575084421216
584,35,35,0.02320346156224335
584,36,36,0.01713536201630508
584,37,37,0.012735617913984388
585,0,0,0.03542116745647052
585,1,1,0.012541793553681825
585,4,4,0.010268863617442179
585,6,6,0.023789474512793504
585,7,7,0.06642030724761382
585,8,8,0.023756608605617464
585,9,9,0.014690559554007866
585,10,10,0.013803596982264325
585,11,11,0.014397180657382472
585,12,12,0.03075259272576542
585,13,13,0.018351456415760862
585,14,14,0.011878710717640127
585,15,15,0.01260417838678992
585,16,16,0.014418701410037094
585,17,17,0.01328082434182786
585,18,18,0.010269097471959884
585,19,19,0.035776008359777095
585,20,20,0.023336974188411862
585,21,21,0.010653461496198686
585,22,22,0.014348307067146867
585,23,23,0.011659091693726038
585,24,24,0.013769938629663588
585,25,25,0.026424928922539746
585,26,26,0.01208477541625654
585,28,28,0.017329259495528465
585,29,29,0.03424672351536437
585,30,30,0.010079698155596815
585,31,31,0.011825779731047398
585,32,32,0.015302717526565408
585,33,33,0.012349944377355754
585,34,34,0.013680088775846476
585,35,35,0.023278904672639936
585,36,36,0.017277729755095995
585,37,37,0.012738680338149424
587,0,0,0.03396579417024265
587,1,1,0.012655395247764384
587,2,2,0.010045156265740518
587,4,4,0.010290465764172916
587,6,6,0.024352191778779612
587,7,7,0.06680509967029567
587,8,8,0.023577112748393036
587,9,9,0.014524419405516565
587,10,10,0.013845436568931302
587,11,11,0.014442094355025064
587,12,12,0.030093298189223263
587,13,13,0.018370751296320594
587,14,14,0.011878414061675977
587,15,15,0.012646179171268004
587,16,16,0.014522062256841542
587,17,17,0.013352273481074577
587,18,18,0.010323375321335418
587,19,19,0.03689585145846893
587,20,20,0.023540402267735697
587,21,21,0.010694952044753842
587,22,22,0.014306272972111933
587,23,23,0.011793915525667494
587,24,24,0.01371289775413401
587,25,25,0.026500603282745894
587,26,26,0.012158446661292526
587,28,28,0.0170159877021841
587,29,29,0.0336377539825342
587,30,30,0.010139113799640154
587,31,31,0.011898281340888477
587,32,32,0.015416988804693704
587,33,33,0.01243096448537505
587,34,34,0.013744178187203544
587,35,35,0.023189918711045053
587,36,36,0.01712436656847257
587,37,37,0.012737128721421631
588,0,0,0.012662016150528348
588,1,1,0.019167363719653868
588,2,2,0.011523203545038005
588,4,4,0.015228999434045725
588,5,5,0.012490393571434593
588,6,6,0.01931067159897885
588,7,7,0.012137176719269574
588,8,8,0.0246102079513582
588,9,9,0.011645241465891453
588,10,10,0.01913616798557165
588,11,11,0.02096643122467862
588,12,12,0.019283023910309394
588,13,13,0.06908423699737187
588,14,14,0.01283605694530423
588,15,15,0.020628210310707107
588,16,16,0.01888430548491109
588,17,17,0.026137442146577355
588,18,18,0.014689914029466426
588,19,19,0.016665699936984097
588,20,20,0.03240088814837308
588,21,21,0.01676810677769013
588,22,22,0.020232853322047658
588,23,23,0.021038267213536414
588,24,24,0.021963071988805642
588,25,25,0.019911298650892487
588,26,26,0.03132905155023174
588,27,27,0.013518148584995605
588,28,28,0.01017068742891708
588,29,29,0.023837131236751134
588,30,30,0.016863417777156633
588,31,31,0.01853731323374744
588,32,32,0.029188200558378386
588,33,33,0.028741006125362744
588,34,34,0.025925669845500942
588,35,35,0.0235991276954778
588,36,36,0.02001726268097033
588,37,37,0.02414699069928007
589,0,0,0.012882986225901465
589,1,1,0.01917812545504833
589,2,2,0.01172186517161979
589,4,4,0.01565278552779409
589,5,5,0.01244601057312553
589,6,6,0.01934955866595288
589,7,7,0.012329771090672173
589,8,8,0.024408992376443027
589,9,9,0.011921128734652762
589,10,10,0.019132092520155974
589,11,11,0.021199429062471107
589,12,12,0.01923765540210497
589,13,13,0.06602633991039983
589,14,14,0.012904145917136454
589,15,15,0.02114386096756301
589,16,16,0.018741844706836572
589,17,17,0.02620188889877036
589,18,18,0.014698243880712086
589,19,19,0.016820217125645614
589,20,20,0.03129497436695149
589,21,21,0.01688615057947828
589,22,22,0.02051772878981495
589,23,23,0.022138072325399275
589,24,24,0.022329303430466917
589,25,25,0.019780113586779783
589,26,26,0.032289348954303534
589,27,27,0.013622136288084351
589,28,28,0.010388864362932255
589,29,29,0.02379928201938272
589,30,30,0.01710621997103995
589,31,31,0.01817802669678387
589,32,32,0.029459295019028116
589,33,33,0.02808330880956079
589,34,34,0.02566183099045022
589,35,35,0.023189972349529204
589,36,36,0.020251120388011957
589,37,37,0.024280545475130033
590,0,0,0.1641325059887543
590,1,1,0.012919409066804607
590,2,2,0.011831807972677405
590,4,4,0.013495453192141193
590,5,5,0.010521671764442662
590,6,6,0.020295083636701676
590,7,7,0.032741627054838206
590,8,8,0.03065085756776368
590,9,9,0.03851832878118651
590,10,10,0.019211373290956995
590,11,11,0.021493699258813642
590,12,12,0.02633341567461424
590,13,13,0.02119982612879913
590,14,14,0.01637848435453775
590,15,15,0.014625866421567477
590,16,16,0.015334316994263655
590,17,17,0.01679666419867679
590,18,18,0.011970899921491208
590,19,19,0.02408841620726611
590,20,20,0.021443329757774465
590,21,21,0.012699868579718726
590,22,22,0.02079159922777021
590,23,23,0.010987147674395549
590,24,24,0.020740880363902685
590,25,25,0.02092647850103076
590,26,26,0.013602590535437909
590,27,27,0.011138697292216764
590,28,28,0.07486130414639143
590,29,29,0.032767267695174726
590,30,30,0.01159555408045575
590,31,31,0.013236578799560552
590,32,32,0.018901093614667824
590,33,33,0.013364294224505332
590,34,34,0.016790691967021355
590,35,35,0.021028213057914615
590,36,36,0.043045409248641454
590,37,37,0.01633432956574772
591,32,32,1.0
593,10,10,0.011166513433361376
593,11,11,0.011867433526721365
593,13,13,0.016111109217267744
593,17,17,0.022872916204902633
593,31,31,0.010980130870868712
593,32,32,0.020651998830929105
593,33,33,0.010282097020417389
593,34,34,0.020598437400193164
594,0,0,0.12196711169710078
594,1,1,0.010800777722623991
594,4,4,0.010284821379937347
594,6,6,0.018614896015914394
594,7,7,0.036670421387350896
594,8,8,0.030481867999317475
594,9,9,0.023367326334664127
594,10,10,0.015148822670523494
594,11,11,0.017314840750344604
594,12,12,0.02725539441021582
594,13,13,0.019784057252918683
594,14,14,0.012068761442597432
594,15,15,0.01180627217252738
594,16,16,0.013127920078335787
594,17,17,0.01390737934904332
594,19,19,0.02394691138408002
594,20,20,0.021239284787038338
594,21,21,0.010016732088261454
594,22,22,0.016105396877428662
594,24,24,0.015571285799423573
594,25,25,0.02052162871102428
594,26,26,0.011164784092736205
594,28,28,0.03107814633508028
594,29,29,0.03938545204878401
594,31,31,0.010766618922053854
594,32,32,0.016586722680127425
594,33,33,0.011034335509908106
594,34,34,0.013702387999294803
594,35,35,0.019815968990428756
594,36,36,0.027401973624205066
594,37,37,0.012876561012558338
595,1,1,0.017915720491284023
595,2,2,0.013186767446742655
595,4,4,0.016856365266177665
595,5,5,0.012869833428172352
595,6,6,0.011096587846375032
595,8,8,0.011474526794266696
595,10,10,0.017779593049619825
595,11,11,0.02334446241389294
595,13,13,0.02979419572529703
595,14,14,0.012569508955057073
595,15,15,0.016710672443678222
595,16,16,0.016387053089882093
595,17,17,0.04633474349881343
595,18,18,0.018066490521214163
595,20,20,0.014131678359331707
595,21,21,0.016441904604341487
595,22,22,0.016678525849962527
595,23,23,0.01150341129729714
595,24,24,0.018190237159046645
595,26,26,0.04363939346939838
595,27,27,0.012940213355689645
595,29,29,0.011335686754629709
595,30,30,0.02557602327831381
595,31,31,0.02014828591003086
595,32,32,0.03476497065200774
595,33,33,0.023787369850839853
